Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
6.505	39.817	0.000	0.947	0.033	1636.424	-0.043
6.568	40.037	-0.006	0.923	0.041	1624.239	-0.044
6.630	40.274	0.006	0.898	0.041	1637.642	-0.041
6.693	40.445	0.000	0.890	0.033	1624.239	-0.041
6.755	40.603	0.000	0.890	0.041	1638.861	-0.043
6.818	40.749	0.006	0.898	0.033	1624.239	-0.044
6.880	40.889	-0.006	0.906	0.033	1638.861	-0.043
6.943	40.999	0.000	0.898	0.033	1624.239	-0.041
7.006	41.084	0.006	0.931	0.033	1637.642	-0.041
7.068	41.133	0.000	0.931	0.033	1624.239	-0.043
7.131	41.126	0.000	0.939	0.041	1636.424	-0.041
7.193	41.133	0.000	0.955	0.025	1623.020	-0.040
7.256	41.084	0.000	0.980	0.033	1640.079	-0.040
7.318	41.041	-0.006	0.972	0.041	1623.020	-0.041
7.381	40.986	-0.006	0.988	0.041	1638.861	-0.040
7.443	40.944	0.000	0.988	0.033	1623.020	-0.043
7.506	40.901	0.000	0.980	0.033	1638.861	-0.038
7.569	40.913	-0.006	0.980	0.033	1627.894	-0.039
7.631	40.810	-0.006	0.963	0.049	1638.861	-0.039
7.694	40.785	0.006	0.972	0.033	1624.239	-0.036
7.756	40.731	0.000	0.955	0.016	1637.642	-0.040
7.819	40.792	0.000	0.963	0.041	1627.894	-0.039
7.881	40.877	-0.006	0.963	0.033	1633.987	-0.040
7.944	41.473	-0.006	0.955	0.033	1620.583	-0.040
8.006	41.674	0.006	0.988	0.049	1638.861	-0.041
8.069	41.869	0.000	1.004	0.025	1626.676	-0.038
8.131	42.034	-0.006	1.037	0.041	1636.424	-0.039
8.194	42.174	0.000	1.062	0.025	1623.020	-0.040
8.257	42.283	-0.006	1.095	0.025	1638.861	-0.041
8.319	42.308	0.006	1.127	0.033	1627.894	-0.038
8.382	42.265	0.006	1.160	0.041	1637.642	-0.040
8.444	42.125	-0.006	1.185	0.033	1623.020	-0.040
8.507	41.906	0.000	1.209	0.041	1640.079	-0.043
8.569	41.534	0.000	1.226	0.041	1627.894	-0.043
8.632	41.139	0.006	1.234	0.016	1637.642	-0.043
8.694	40.700	0.006	1.209	0.025	1623.020	-0.044
8.757	40.286	0.000	1.193	0.033	1637.642	-0.041
8.820	39.890	0.000	1.144	0.025	1629.113	-0.041
8.882	39.550	0.006	1.095	0.033	1637.642	-0.043
