Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
0.088	49.333	20.755	3.748	2.416	976.005	-0.746
0.090	49.340	20.743	3.765	2.392	974.787	-0.748
0.091	49.327	20.737	3.781	2.408	974.787	-0.746
0.093	49.327	20.725	3.781	2.400	973.568	-0.747
0.095	49.327	20.725	3.798	2.408	971.131	-0.747
0.096	49.309	20.718	3.822	2.408	971.131	-0.747
0.098	49.285	20.718	3.838	2.408	966.258	-0.747
0.099	49.303	20.700	3.847	2.392	965.039	-0.747
0.101	49.309	20.694	3.863	2.408	963.821	-0.746
0.102	49.309	20.706	3.888	2.416	962.602	-0.746
0.104	49.309	20.700	3.888	2.408	961.384	-0.746
0.105	49.309	20.706	3.904	2.408	957.728	-0.748
0.107	49.297	20.694	3.929	2.408	958.947	-0.747
0.108	49.297	20.700	3.937	2.408	955.291	-0.748
0.110	49.303	20.676	3.953	2.408	956.510	-0.748
0.112	49.297	20.694	3.961	2.400	951.636	-0.747
0.113	49.285	20.670	3.978	2.416	955.291	-0.749
0.115	49.285	20.670	3.994	2.408	960.165	-0.747
0.116	49.279	20.651	4.010	2.400	965.039	-0.748
0.118	49.273	20.664	4.027	2.408	971.131	-0.751
0.119	49.273	20.651	4.043	2.408	973.568	-0.749
0.121	49.279	20.645	4.043	2.400	974.787	-0.747
0.122	49.273	20.645	4.068	2.400	971.131	-0.749
0.124	49.266	20.639	4.076	2.408	971.131	-0.749
0.126	49.266	20.627	4.084	2.408	967.476	-0.749
0.127	49.260	20.603	4.117	2.400	967.476	-0.748
0.129	49.254	20.621	4.117	2.408	965.039	-0.747
0.130	49.254	20.603	4.142	2.400	965.039	-0.748
0.132	49.248	20.603	4.150	2.400	963.821	-0.749
0.133	49.242	20.572	4.166	2.400	962.602	-0.748
0.135	49.242	20.578	4.166	2.408	961.384	-0.749
0.136	49.248	20.560	4.191	2.408	956.510	-0.749
0.138	49.230	20.542	4.207	2.400	957.728	-0.747
0.139	49.230	20.530	4.207	2.408	955.291	-0.749
0.141	49.230	20.499	4.223	2.408	954.073	-0.749
0.143	49.224	20.499	4.240	2.408	952.854	-0.748
0.144	49.224	20.469	4.248	2.416	961.384	-0.749
0.146	49.224	20.505	4.264	2.392	963.821	-0.749
0.147	49.212	20.585	4.281	2.408	968.695	-0.749
0.149	49.206	20.627	4.281	2.416	974.787	-0.747
0.150	49.212	20.645	4.314	2.416	977.224	-0.748
0.152	49.206	20.700	4.322	2.400	974.787	-0.747
0.153	49.193	20.767	4.322	2.400	971.131	-0.749
0.155	49.206	20.828	4.346	2.408	971.131	-0.747
0.157	49.199	20.883	4.346	2.408	966.258	-0.747
0.158	49.193	20.932	4.355	2.408	969.913	-0.747
0.160	49.193	20.974	4.379	2.408	963.821	-0.748
0.161	49.175	21.023	4.387	2.408	966.258	-0.748
0.163	49.175	21.065	4.395	2.408	962.602	-0.749
0.164	49.175	21.108	4.420	2.400	961.384	-0.751
0.166	49.175	21.139	4.428	2.408	958.947	-0.749
0.167	49.169	21.181	4.428	2.400	957.728	-0.748
0.169	49.163	21.199	4.469	2.400	957.728	-0.748
0.170	49.163	21.242	4.461	2.400	955.291	-0.749
0.172	49.169	21.272	4.486	2.408	952.854	-0.748
0.174	49.163	21.285	4.494	2.408	954.073	-0.749
0.175	49.163	21.309	4.502	2.408	958.947	-0.749
0.177	49.151	21.303	4.510	2.408	963.821	-0.751
0.178	49.151	21.309	4.518	2.400	972.350	-0.749
0.180	49.151	21.303	4.551	2.400	974.787	-0.751
0.181	49.145	21.279	4.559	2.416	973.568	-0.749
0.183	49.139	21.272	4.567	2.408	971.131	-0.751
0.184	49.139	21.242	4.592	2.392	969.913	-0.751
0.186	49.120	21.236	4.600	2.392	968.695	-0.752
0.188	49.120	21.199	4.600	2.408	966.258	-0.749
0.189	49.126	21.212	4.617	2.400	966.258	-0.751
0.191	49.126	21.193	4.625	2.408	965.039	-0.748
0.192	49.120	21.187	4.641	2.408	963.821	-0.751
0.194	49.108	21.157	4.658	2.400	962.602	-0.751
0.195	49.108	21.169	4.658	2.408	960.165	-0.751
0.197	49.102	21.139	4.682	2.400	958.947	-0.751
0.198	49.114	21.157	4.690	2.392	957.728	-0.751
0.200	49.096	21.126	4.699	2.416	954.073	-0.751
0.201	49.102	21.132	4.715	2.400	952.854	-0.751
0.203	49.102	21.108	4.723	2.392	956.510	-0.752
0.205	49.096	21.132	4.739	2.400	956.510	-0.751
0.206	49.090	21.108	4.748	2.408	966.258	-0.752
0.208	49.084	21.102	4.748	2.392	969.913	-0.749
0.209	49.084	21.096	4.772	2.408	974.787	-0.751
0.211	49.084	21.102	4.772	2.384	976.005	-0.749
0.212	49.072	21.090	4.797	2.400	974.787	-0.751
0.214	49.072	21.084	4.805	2.400	972.350	-0.752
0.215	49.072	21.078	4.821	2.408	969.913	-0.751
0.217	49.066	21.059	4.830	2.400	971.131	-0.752
0.219	49.066	21.047	4.846	2.408	967.476	-0.752
0.220	49.066	21.035	4.854	2.392	967.476	-0.749
0.222	49.059	21.035	4.871	2.400	965.039	-0.749
0.223	49.066	21.023	4.879	2.408	962.602	-0.752
0.225	49.059	21.023	4.879	2.400	961.384	-0.749
0.226	49.047	21.005	4.895	2.392	960.165	-0.751
0.228	49.047	20.992	4.911	2.400	958.947	-0.749
0.229	49.053	20.980	4.920	2.408	956.510	-0.752
0.231	9.577	20.974	4.887	2.392	944.325	-0.758
0.232	0.097	20.968	4.895	2.408	944.325	-0.754
0.234	-0.377	20.944	4.854	2.408	951.636	-0.752
0.236	-0.396	20.938	4.821	2.408	960.165	-0.749
0.237	-0.396	20.919	4.797	2.408	965.039	-0.752
0.239	-0.408	20.907	4.772	2.400	969.913	-0.752
0.240	-0.402	20.883	4.731	2.392	974.787	-0.752
0.242	-0.402	20.907	4.707	2.392	973.568	-0.752
0.243	-0.396	20.877	4.699	2.400	974.787	-0.753
0.245	-0.402	20.877	4.682	2.400	971.131	-0.749
0.246	-0.396	20.852	4.641	2.384	967.476	-0.753
0.248	-0.396	20.858	4.633	2.408	969.913	-0.752
0.250	-0.390	20.840	4.608	2.400	966.258	-0.752
0.251	-0.384	20.852	4.592	2.392	963.821	-0.752
0.253	-0.384	20.834	4.576	2.400	963.821	-0.752
0.254	-0.384	20.840	4.535	2.408	961.384	-0.752
0.256	-0.384	20.822	4.518	2.392	961.384	-0.751
0.257	-0.390	20.828	4.494	2.392	957.728	-0.749
0.259	-0.384	20.810	4.486	2.400	956.510	-0.751
0.260	-0.377	20.804	4.461	2.400	951.636	-0.753
0.262	-0.390	20.804	4.445	2.400	955.291	-0.749
0.263	-0.384	20.785	4.428	2.392	955.291	-0.752
0.265	-0.371	20.773	4.404	2.400	957.728	-0.751
0.267	-0.377	20.761	4.387	2.392	962.602	-0.751
0.268	-0.377	20.767	4.363	2.392	967.476	-0.751
0.270	-0.371	20.725	4.330	2.384	974.787	-0.749
0.271	-0.371	20.737	4.322	2.392	974.787	-0.749
0.273	-0.365	20.706	4.314	2.400	977.224	-0.749
0.274	-0.359	20.725	4.297	2.400	971.131	-0.752
0.276	-0.359	20.706	4.281	2.400	972.350	-0.749
0.277	-0.353	20.725	4.256	2.400	968.695	-0.749
0.279	-0.365	20.700	4.232	2.400	968.695	-0.748
0.281	-0.365	20.700	4.215	2.408	966.258	-0.751
0.282	-0.365	20.688	4.207	2.400	966.258	-0.749
0.284	-0.359	20.688	4.183	2.400	963.821	-0.751
0.285	-0.353	20.676	4.166	2.408	963.821	-0.748
0.287	-0.347	20.670	4.142	2.400	961.384	-0.749
0.288	-0.347	20.670	4.133	2.400	957.728	-0.749
0.290	-0.347	20.670	4.109	2.400	957.728	-0.749
0.291	-0.359	20.670	4.101	2.392	955.291	-0.748
0.293	-0.347	20.645	4.084	2.400	951.636	-0.747
0.294	-0.353	20.651	4.043	2.400	952.854	-0.751
0.296	-0.341	20.639	4.043	2.392	958.947	-0.749
0.298	-0.347	20.658	4.027	2.400	963.821	-0.748
0.299	-0.341	20.627	4.019	2.400	971.131	-0.749
0.301	-0.341	20.633	3.986	2.392	973.568	-0.749
0.302	-0.341	20.615	3.994	2.400	973.568	-0.751
0.304	-0.335	20.609	3.961	2.392	973.568	-0.749
0.305	-0.341	20.603	3.945	2.400	969.913	-0.751
0.307	-0.329	20.615	3.937	2.408	969.913	-0.748
0.308	-0.335	20.609	3.920	2.400	968.695	-0.749
0.310	-0.335	20.615	3.896	2.384	966.258	-0.749
0.312	-0.341	20.597	3.888	2.400	963.821	-0.751
0.313	-0.323	20.591	3.863	2.400	965.039	-0.748
0.315	-0.323	20.591	3.855	2.392	962.602	-0.748
0.316	-0.323	20.585	3.838	2.408	961.384	-0.751
0.318	-0.329	20.585	3.814	2.408	960.165	-0.748
0.319	-0.329	20.566	3.806	2.408	958.947	-0.748
0.321	-0.323	20.578	3.789	2.408	956.510	-0.748
0.322	-0.323	20.566	3.757	2.392	955.291	-0.749
0.324	-4.286	20.572	3.765	2.400	994.283	-0.741
0.325	-0.591	20.554	3.716	2.400	954.073	-0.749
0.327	-0.365	20.566	3.716	2.408	960.165	-0.749
0.329	-0.347	20.542	3.691	2.400	965.039	-0.748
0.330	-0.329	20.560	3.675	2.400	977.224	-0.744
0.332	-0.329	20.542	3.675	2.416	976.005	-0.748
0.333	-0.323	20.554	3.650	2.408	974.787	-0.748
0.335	-0.323	20.530	3.650	2.400	974.787	-0.746
0.336	-0.317	20.560	3.626	2.408	972.350	-0.748
0.338	-0.311	20.530	3.609	2.408	969.913	-0.747
0.339	-0.311	20.560	3.601	2.408	967.476	-0.748
0.341	-0.317	20.536	3.568	2.408	966.258	-0.746
0.343	-0.311	20.554	3.552	2.408	965.039	-0.747
0.344	-0.323	20.536	3.560	2.400	966.258	-0.746
0.346	-0.311	20.536	3.535	2.400	961.384	-0.746
0.347	-0.323	20.536	3.519	2.400	961.384	-0.747
0.349	-0.311	20.524	3.511	2.416	957.728	-0.747
0.350	-0.311	20.524	3.494	2.416	956.510	-0.746
0.352	-0.311	20.518	3.462	2.408	954.073	-0.744
0.353	-0.298	20.518	3.462	2.392	951.636	-0.746
0.355	-0.304	20.499	3.445	2.400	952.854	-0.746
0.356	-0.298	20.511	3.429	2.408	956.510	-0.746
0.358	-0.304	20.505	3.404	2.400	961.384	-0.743
0.360	-0.304	20.511	3.396	2.408	967.476	-0.746
0.361	-0.304	20.487	3.380	2.408	972.350	-0.744
0.363	-0.292	20.511	3.372	2.408	974.787	-0.744
0.364	-0.298	20.499	3.339	2.416	974.787	-0.743
0.366	-0.292	20.524	3.347	2.416	969.913	-0.746
0.367	-0.286	20.505	3.314	2.408	969.913	-0.746
0.369	-0.292	20.524	3.314	2.416	968.695	-0.743
0.370	-0.286	20.511	3.298	2.400	967.476	-0.746
0.372	-0.304	20.536	3.282	2.425	965.039	-0.744
0.374	-0.286	20.518	3.273	2.408	961.384	-0.743
0.375	-0.286	20.542	3.257	2.408	962.602	-0.742
0.377	-0.292	20.536	3.232	2.408	960.165	-0.744
0.378	-0.292	20.542	3.224	2.408	958.947	-0.744
0.380	-0.280	20.524	3.200	2.408	956.510	-0.744
0.381	-0.280	20.548	3.200	2.400	956.510	-0.743
0.383	-0.274	20.524	3.175	2.400	955.291	-0.743
0.384	-0.286	20.548	3.159	2.400	960.165	-0.743
0.386	-0.274	20.542	3.150	2.408	955.291	-0.743
0.387	-0.274	20.548	3.142	2.408	958.947	-0.742
0.389	-0.280	20.542	3.126	2.408	967.476	-0.742
0.391	-0.268	20.554	3.109	2.408	971.131	-0.744
0.392	-0.262	20.542	3.093	2.416	977.224	-0.742
0.394	-0.268	20.536	3.085	2.416	973.568	-0.744
0.395	-0.268	20.542	3.069	2.400	973.568	-0.744
0.397	-0.268	20.542	3.052	2.425	973.568	-0.743
0.398	-0.280	20.566	3.028	2.416	971.131	-0.743
0.400	-0.262	20.548	3.019	2.408	968.695	-0.741
0.401	-0.268	20.560	3.003	2.408	966.258	-0.741
0.403	-0.262	20.548	3.003	2.408	965.039	-0.743
0.405	-0.262	20.566	2.978	2.392	963.821	-0.742
0.406	-0.268	20.548	2.970	2.408	965.039	-0.742
0.408	-0.256	20.554	2.946	2.408	960.165	-0.741
0.409	-0.262	20.542	2.937	2.408	960.165	-0.743
0.411	-0.262	20.560	2.929	2.416	957.728	-0.743
0.412	-0.256	20.536	2.913	2.408	957.728	-0.742
0.414	-0.256	20.554	2.897	2.408	952.854	-0.741
0.415	38.247	20.542	2.921	2.416	940.669	-0.751
0.417	48.901	20.560	2.937	2.400	951.636	-0.744
0.418	49.413	20.530	2.962	2.408	958.947	-0.741
0.420	49.455	20.554	3.003	2.416	971.131	-0.738
0.422	49.437	20.536	3.028	2.408	973.568	-0.742
0.423	49.437	20.554	3.052	2.408	973.568	-0.743
0.425	49.437	20.542	3.077	2.416	971.131	-0.743
0.426	49.437	20.548	3.101	2.416	972.350	-0.743
0.428	49.437	20.548	3.126	2.408	968.695	-0.742
0.429	49.437	20.566	3.142	2.416	968.695	-0.742
0.431	49.431	20.554	3.159	2.416	967.476	-0.742
0.432	49.431	20.560	3.191	2.400	965.039	-0.741
0.434	49.431	20.572	3.200	2.408	963.821	-0.741
0.436	49.425	20.572	3.224	2.416	961.384	-0.743
0.437	49.425	20.585	3.257	2.416	961.384	-0.740
0.439	49.419	20.585	3.257	2.416	960.165	-0.743
0.440	49.419	20.585	3.298	2.425	958.947	-0.743
0.442	49.413	20.585	3.306	2.400	957.728	-0.741
0.443	49.419	20.597	3.314	2.408	955.291	-0.742
0.445	49.419	20.578	3.339	2.408	952.854	-0.742
0.446	49.413	20.603	3.363	2.416	955.291	-0.742
0.448	49.419	20.585	3.380	2.416	960.165	-0.742
0.449	49.407	20.603	3.396	2.416	963.821	-0.743
0.451	49.407	20.591	3.421	2.425	972.350	-0.742
0.453	49.394	20.615	3.437	2.416	976.005	-0.742
0.454	49.388	20.585	3.454	2.416	976.005	-0.743
0.456	49.394	20.615	3.462	2.416	973.568	-0.741
0.457	49.400	20.597	3.494	2.408	973.568	-0.742
0.459	49.388	20.609	3.494	2.408	969.913	-0.742
0.460	49.388	20.591	3.511	2.408	967.476	-0.742
0.462	49.388	20.615	3.535	2.416	968.695	-0.741
0.463	49.394	20.597	3.552	2.416	966.258	-0.742
0.465	49.388	20.615	3.568	2.416	963.821	-0.743
0.467	49.370	20.603	3.601	2.425	962.602	-0.741
0.468	49.370	20.609	3.601	2.425	961.384	-0.741
0.470	49.376	20.603	3.626	2.408	958.947	-0.741
0.471	49.370	20.621	3.634	2.408	958.947	-0.741
0.473	49.358	20.615	3.650	2.408	956.510	-0.742
0.474	49.364	20.639	3.683	2.416	955.291	-0.743
0.476	49.358	20.621	3.675	2.408	951.636	-0.742
0.477	49.352	20.639	3.699	2.408	954.073	-0.742
0.479	49.346	20.627	3.724	2.416	962.602	-0.741
0.480	49.346	20.639	3.724	2.408	966.258	-0.742
0.482	49.333	20.633	3.748	2.416	971.131	-0.742
0.484	49.340	20.639	3.765	2.400	976.005	-0.743
0.485	49.321	20.639	3.789	2.408	973.568	-0.742
0.487	49.327	20.645	3.798	2.425	972.350	-0.743
0.488	49.327	20.658	3.806	2.408	971.131	-0.741
0.490	49.315	20.651	3.822	2.416	968.695	-0.742
0.491	49.297	20.658	3.838	2.408	966.258	-0.743
0.493	49.303	20.645	3.847	2.416	967.476	-0.741
0.494	49.303	20.658	3.871	2.416	965.039	-0.743
0.496	49.303	20.645	3.888	2.408	963.821	-0.742
0.498	49.309	20.658	3.904	2.416	960.165	-0.744
0.499	49.303	20.645	3.920	2.416	960.165	-0.742
0.501	49.303	20.664	3.929	2.425	958.947	-0.743
0.502	49.303	20.651	3.953	2.416	956.510	-0.743
0.504	49.291	20.664	3.961	2.425	955.291	-0.743
0.505	49.285	20.658	3.970	2.408	954.073	-0.743
0.507	49.285	20.670	3.986	2.416	955.291	-0.741
0.508	49.291	20.651	4.002	2.408	956.510	-0.743
0.510	49.279	20.670	4.010	2.416	963.821	-0.742
0.511	49.279	20.651	4.035	2.416	967.476	-0.744
0.513	49.273	20.676	4.051	2.416	976.005	-0.743
0.515	49.266	20.658	4.060	2.416	973.568	-0.743
0.516	49.266	20.676	4.060	2.416	972.350	-0.743
0.518	49.260	20.664	4.092	2.425	972.350	-0.744
0.519	49.254	20.688	4.101	2.408	969.913	-0.743
0.521	49.266	20.676	4.109	2.408	968.695	-0.742
0.522	49.248	20.688	4.117	2.408	968.695	-0.743
0.524	49.248	20.670	4.150	2.416	968.695	-0.743
0.525	49.242	20.688	4.166	2.425	965.039	-0.743
0.527	49.236	20.682	4.174	2.425	963.821	-0.743
0.529	49.242	20.694	4.174	2.425	961.384	-0.743
0.530	49.242	20.688	4.199	2.408	961.384	-0.744
0.532	49.230	20.682	4.207	2.416	958.947	-0.742
0.533	49.230	20.694	4.223	2.425	956.510	-0.743
0.535	49.224	20.688	4.240	2.416	956.510	-0.744
0.536	49.224	20.706	4.264	2.425	949.199	-0.746
0.538	49.218	20.688	4.264	2.416	954.073	-0.743
0.539	49.206	20.706	4.281	2.416	958.947	-0.746
0.541	49.212	20.706	4.281	2.408	966.258	-0.746
0.542	49.206	20.712	4.297	2.416	969.913	-0.744
0.544	49.206	20.700	4.314	2.416	974.787	-0.744
0.546	49.199	20.725	4.330	2.416	974.787	-0.746
0.547	49.199	20.718	4.346	2.416	972.350	-0.744
0.549	49.199	20.718	4.355	2.416	969.913	-0.746
0.550	49.199	20.718	4.379	2.416	968.695	-0.747
0.552	49.193	20.737	4.379	2.408	966.258	-0.746
0.553	49.181	20.718	4.412	2.416	965.039	-0.746
0.555	49.181	20.743	4.404	2.408	967.476	-0.743
0.556	49.175	20.718	4.420	2.416	962.602	-0.748
0.558	49.169	20.731	4.436	2.416	963.821	-0.747
0.560	49.181	20.725	4.445	2.416	958.947	-0.746
0.561	49.163	20.737	4.453	2.416	958.947	-0.746
0.563	49.163	20.725	4.461	2.408	954.073	-0.746
0.564	49.157	20.743	4.494	2.416	955.291	-0.746
0.566	49.157	20.731	4.502	2.408	954.073	-0.744
0.567	49.151	20.743	4.502	2.408	956.510	-0.747
0.569	49.145	20.731	4.527	2.416	956.510	-0.744
0.570	49.151	20.743	4.551	2.400	960.165	-0.746
0.572	49.145	20.743	4.559	2.416	968.695	-0.744
0.573	49.139	20.755	4.567	2.408	972.350	-0.746
0.575	49.139	20.743	4.567	2.408	977.224	-0.744
0.577	49.139	20.749	4.600	2.416	971.131	-0.746
0.578	49.133	20.743	4.600	2.416	973.568	-0.743
0.580	49.133	20.755	4.617	2.416	969.913	-0.744
0.581	49.133	20.755	4.625	2.416	971.131	-0.746
0.583	49.126	20.743	4.633	2.408	967.476	-0.743
0.584	49.126	20.755	4.641	2.416	965.039	-0.744
0.586	49.120	20.749	4.674	2.408	963.821	-0.743
0.587	49.114	20.755	4.666	2.416	962.602	-0.746
0.589	49.102	20.749	4.699	2.416	961.384	-0.746
0.591	49.108	20.767	4.707	2.408	960.165	-0.746
0.592	49.108	20.749	4.707	2.408	960.165	-0.744
0.594	49.102	20.749	4.731	2.408	956.510	-0.747
0.595	49.090	20.731	4.739	2.416	955.291	-0.744
0.597	49.096	20.749	4.748	2.416	947.980	-0.744
0.598	49.096	20.731	4.764	2.416	954.073	-0.747
0.600	49.090	20.761	4.780	2.425	957.728	-0.746
0.601	49.084	20.737	4.780	2.416	962.602	-0.744
0.603	49.078	20.779	4.797	2.416	969.913	-0.747
0.604	49.078	20.755	4.821	2.400	974.787	-0.746
0.606	49.078	20.773	4.830	2.416	974.787	-0.747
0.608	49.059	20.761	4.838	2.408	972.350	-0.747
0.609	49.066	20.767	4.854	2.400	972.350	-0.747
0.611	49.066	20.767	4.871	2.416	969.913	-0.746
0.612	49.059	20.792	4.879	2.408	969.913	-0.746
0.614	49.053	20.785	4.887	2.416	963.821	-0.747
0.615	49.053	20.798	4.903	2.392	966.258	-0.746
0.617	49.047	20.785	4.903	2.408	963.821	-0.744
0.618	49.047	20.798	4.928	2.408	960.165	-0.747
0.620	49.047	20.785	4.944	2.416	961.384	-0.744
0.622	49.041	20.792	4.952	2.416	958.947	-0.747
0.623	49.041	20.785	4.969	2.408	958.947	-0.746
0.625	37.230	20.798	4.936	2.416	966.258	-0.738
0.626	1.352	20.798	4.928	2.400	962.602	-0.742
0.628	-0.317	20.804	4.903	2.425	960.165	-0.747
0.629	-0.396	20.798	4.879	2.416	954.073	-0.748
0.631	-0.408	20.792	4.838	2.408	961.384	-0.747
0.632	-0.396	20.792	4.813	2.408	967.476	-0.744
0.634	-0.414	20.785	4.797	2.400	973.568	-0.747
0.635	-0.408	20.792	4.772	2.400	976.005	-0.747
0.637	-0.396	20.773	4.748	2.408	976.005	-0.744
0.639	-0.402	20.785	4.723	2.400	974.787	-0.744
0.640	-0.396	20.767	4.707	2.408	972.350	-0.746
0.642	-0.396	20.792	4.674	2.408	971.131	-0.743
0.643	-0.396	20.773	4.649	2.400	968.695	-0.747
0.645	-0.396	20.792	4.633	2.416	966.258	-0.746
0.646	-0.396	20.779	4.617	2.408	966.258	-0.746
0.648	-0.390	20.798	4.592	2.408	963.821	-0.744
0.649	-0.384	20.792	4.567	2.416	961.384	-0.747
0.651	-0.384	20.804	4.543	2.408	962.602	-0.743
0.653	-0.390	20.798	4.527	2.408	960.165	-0.744
0.654	-0.384	20.816	4.518	2.408	958.947	-0.746
0.656	-0.377	20.792	4.486	2.416	956.510	-0.746
0.657	-0.384	20.804	4.469	2.400	950.417	-0.746
0.659	-0.377	20.785	4.445	2.416	952.854	-0.744
0.660	-0.384	20.810	4.428	2.408	956.510	-0.744
0.662	-0.377	20.798	4.412	2.408	961.384	-0.743
0.663	-0.371	20.792	4.395	2.400	969.913	-0.746
0.665	-0.371	20.785	4.379	2.392	974.787	-0.744
0.666	-0.365	20.798	4.355	2.400	976.005	-0.744
0.668	-0.365	20.792	4.330	2.400	973.568	-0.744
0.670	-0.377	20.804	4.305	2.416	969.913	-0.744
0.671	-0.365	20.798	4.297	2.408	968.695	-0.746
0.673	-0.359	20.804	4.281	2.408	967.476	-0.744
0.674	-0.359	20.798	4.256	2.408	966.258	-0.744
0.676	-0.353	20.810	4.240	2.416	963.821	-0.746
0.677	-0.359	20.804	4.223	2.416	963.821	-0.746
0.679	-0.353	20.804	4.215	2.416	963.821	-0.743
0.680	-0.371	20.798	4.191	2.408	961.384	-0.746
0.682	-0.353	20.798	4.174	2.408	958.947	-0.743
0.684	-0.353	20.822	4.158	2.416	956.510	-0.746
0.685	-0.347	20.816	4.150	2.408	956.510	-0.744
0.687	-0.353	20.816	4.117	2.408	954.073	-0.743
0.688	-0.347	20.822	4.101	2.408	960.165	-0.746
0.690	-0.341	20.834	4.084	2.408	955.291	-0.743
0.691	-0.347	20.828	4.076	2.416	961.384	-0.743
0.693	-0.341	20.834	4.060	2.400	968.695	-0.742
0.694	-0.341	20.816	4.035	2.408	971.131	-0.743
0.696	-0.353	20.834	4.019	2.400	977.224	-0.742
0.697	-0.335	20.822	4.002	2.400	973.568	-0.742
0.699	-0.341	20.834	3.978	2.392	974.787	-0.741
0.701	-0.347	20.810	3.978	2.408	969.913	-0.743
0.702	-0.335	20.834	3.953	2.400	969.913	-0.741
0.704	-0.341	20.816	3.937	2.416	971.131	-0.740
0.705	-0.341	20.834	3.920	2.408	967.476	-0.742
0.707	-0.335	20.822	3.912	2.408	966.258	-0.742
0.708	-0.329	20.846	3.888	2.408	962.602	-0.742
0.710	-0.329	20.834	3.871	2.408	963.821	-0.740
0.711	-0.329	20.846	3.863	2.400	961.384	-0.742
0.713	-0.329	20.822	3.822	2.400	958.947	-0.741
0.715	-0.323	20.846	3.822	2.408	958.947	-0.742
0.716	-0.323	20.834	3.806	2.408	956.510	-0.742
0.718	-15.233	20.834	3.814	2.400	940.669	-0.747
0.719	-1.096	20.840	3.781	2.400	930.922	-0.743
0.721	-0.402	20.852	3.757	2.400	961.384	-0.736
0.722	-0.353	20.846	3.740	2.408	966.258	-0.742
0.724	-0.341	20.852	3.732	2.408	967.476	-0.742
0.725	-0.329	20.840	3.716	2.408	971.131	-0.741
0.727	-0.335	20.858	3.699	2.400	974.787	-0.742
0.728	-0.329	20.846	3.683	2.416	973.568	-0.741
0.730	-0.329	20.852	3.650	2.400	972.350	-0.741
