Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
0.232	49.126	28.256	4.903	3.178	1279.408	-0.923
0.234	49.133	28.298	4.920	3.178	1278.189	-0.923
0.236	49.126	28.317	4.928	3.186	1275.752	-0.921
0.237	49.114	28.304	4.944	3.178	1278.189	-0.925
0.239	49.114	28.280	4.936	3.178	1285.500	-0.924
0.240	49.120	28.304	4.961	3.170	1289.156	-0.924
0.242	49.108	28.323	4.969	3.178	1295.248	-0.924
0.243	49.120	28.311	4.985	3.186	1295.248	-0.923
0.245	49.120	28.286	5.002	3.194	1292.811	-0.923
0.246	49.120	28.317	5.010	3.178	1290.374	-0.923
0.248	49.114	28.323	5.026	3.170	1290.374	-0.923
0.250	49.114	28.317	5.026	3.170	1286.719	-0.923
0.251	49.120	28.304	5.043	3.178	1283.063	-0.923
0.253	49.114	28.323	5.043	3.170	1281.845	-0.923
0.254	49.114	28.311	5.059	3.178	1280.626	-0.924
0.256	49.114	28.292	5.059	3.178	1278.189	-0.923
0.257	49.108	28.292	5.075	3.178	1270.878	-0.921
0.259	49.108	28.329	5.092	3.178	1274.534	-0.924
0.260	49.102	28.317	5.092	3.186	1279.408	-0.923
0.262	49.108	28.280	5.108	3.186	1284.282	-0.925
0.263	49.102	28.304	5.124	3.178	1287.937	-0.924
0.265	49.102	28.323	5.124	3.178	1294.030	-0.924
0.267	49.108	28.311	5.149	3.178	1295.248	-0.923
0.268	49.096	28.298	5.141	3.170	1289.156	-0.923
0.270	49.090	28.304	5.149	3.170	1289.156	-0.923
0.271	49.090	28.317	5.157	3.170	1287.937	-0.924
0.273	49.102	28.304	5.174	3.178	1285.500	-0.925
0.274	49.084	28.274	5.190	3.186	1283.063	-0.921
0.276	49.084	28.311	5.182	3.178	1279.408	-0.923
0.277	49.084	28.298	5.206	3.178	1280.626	-0.925
0.279	49.084	28.292	5.223	3.178	1276.971	-0.924
0.281	45.827	28.268	5.206	3.170	1278.189	-0.924
0.282	1.887	28.311	5.174	3.170	1283.063	-0.919
0.284	-0.286	28.317	5.133	3.170	1284.282	-0.923
0.285	-0.414	28.298	5.116	3.194	1285.500	-0.924
0.287	-0.408	28.292	5.067	3.186	1291.593	-0.924
0.288	-0.414	28.329	5.034	3.178	1295.248	-0.921
0.290	-0.414	28.311	5.010	3.178	1294.030	-0.921
0.291	-0.408	28.304	4.985	3.178	1292.811	-0.924
0.293	-0.402	28.317	4.961	3.162	1290.374	-0.924
0.294	-0.402	28.335	4.920	3.178	1289.156	-0.920
0.296	-0.396	28.304	4.903	3.178	1285.500	-0.923
0.298	-0.402	28.274	4.879	3.178	1283.063	-0.923
0.299	-0.396	28.292	4.846	3.170	1280.626	-0.925
0.301	-0.402	28.329	4.830	3.170	1279.408	-0.923
0.302	-0.396	28.317	4.797	3.178	1279.408	-0.923
0.304	-0.396	28.298	4.772	3.170	1274.534	-0.924
0.305	-0.384	28.317	4.739	3.162	1278.189	-0.924
0.307	-0.390	28.329	4.715	3.178	1281.845	-0.925
0.308	-0.384	28.317	4.690	3.178	1286.719	-0.924
0.310	29.206	28.304	4.739	3.162	1291.593	-0.923
0.312	48.049	28.329	4.707	3.170	1294.030	-0.923
0.313	49.035	28.317	4.723	3.170	1295.248	-0.921
0.315	49.108	28.292	4.739	3.170	1290.374	-0.925
0.316	49.114	28.298	4.764	3.170	1286.719	-0.924
0.318	49.126	28.323	4.780	3.170	1286.719	-0.924
0.319	49.114	28.317	4.805	3.162	1286.719	-0.924
0.321	49.114	28.304	4.821	3.178	1281.845	-0.924
0.322	49.120	28.298	4.830	3.178	1280.626	-0.921
0.324	49.120	28.323	4.830	3.178	1278.189	-0.925
0.325	49.114	28.317	4.854	3.178	1276.971	-0.921
0.327	49.126	28.292	4.871	3.178	1275.752	-0.924
0.329	49.126	28.304	4.879	3.178	1281.845	-0.925
0.330	49.120	28.341	4.887	3.186	1286.719	-0.924
0.332	49.114	28.335	4.911	3.170	1291.593	-0.923
0.333	49.126	28.304	4.911	3.178	1294.030	-0.923
0.335	49.181	28.323	4.936	3.178	1292.811	-0.923
0.336	49.145	28.298	4.936	3.170	1292.811	-0.924
0.338	49.120	28.323	4.944	3.170	1289.156	-0.924
0.339	49.126	28.311	4.961	3.162	1289.156	-0.924
0.341	49.114	28.298	4.961	3.178	1284.282	-0.924
0.343	49.126	28.280	4.977	3.178	1286.719	-0.923
0.344	49.126	28.323	4.993	3.162	1281.845	-0.924
0.346	49.114	28.323	5.002	3.170	1279.408	-0.924
0.347	49.126	28.317	5.002	3.178	1279.408	-0.924
0.349	49.114	28.311	5.018	3.178	1274.534	-0.923
0.350	49.120	28.323	5.034	3.186	1278.189	-0.924
0.352	49.114	28.311	5.051	3.178	1281.845	-0.925
0.353	49.108	28.292	5.059	3.178	1286.719	-0.925
0.355	49.108	28.292	5.059	3.170	1290.374	-0.926
0.356	49.114	28.317	5.084	3.170	1295.248	-0.924
0.358	49.108	28.329	5.092	3.178	1291.593	-0.925
0.360	49.114	28.311	5.092	3.170	1292.811	-0.923
0.361	49.108	28.311	5.108	3.170	1290.374	-0.924
0.363	49.102	28.323	5.116	3.170	1286.719	-0.924
0.364	49.096	28.317	5.124	3.162	1285.500	-0.925
0.366	49.096	28.292	5.133	3.170	1281.845	-0.926
0.367	49.102	28.304	5.157	3.186	1280.626	-0.924
0.369	49.096	28.280	5.157	3.170	1278.189	-0.925
0.370	49.096	28.311	5.165	3.170	1278.189	-0.924
0.372	49.090	28.323	5.182	3.170	1275.752	-0.925
0.374	49.096	28.304	5.190	3.162	1279.408	-0.925
0.375	49.084	28.286	5.198	3.178	1285.500	-0.926
0.377	49.084	28.317	5.215	3.170	1289.156	-0.924
0.378	49.078	28.298	5.206	3.162	1295.248	-0.924
0.380	17.181	28.317	5.141	3.170	1296.467	-0.926
0.381	0.463	28.298	5.165	3.170	1292.811	-0.926
0.383	-0.384	28.280	5.133	3.162	1287.937	-0.928
0.384	-0.408	28.280	5.100	3.170	1291.593	-0.924
0.386	-0.408	28.311	5.084	3.170	1289.156	-0.925
0.387	-0.420	28.304	5.034	3.170	1286.719	-0.925
0.389	-0.414	28.280	5.010	3.170	1280.626	-0.925
0.391	-0.408	28.304	4.977	3.178	1281.845	-0.925
0.392	-0.408	28.323	4.961	3.154	1279.408	-0.926
0.394	-0.402	28.304	4.920	3.170	1272.097	-0.925
0.395	-0.396	28.292	4.895	3.178	1274.534	-0.924
0.397	-0.396	28.304	4.854	3.186	1278.189	-0.925
0.398	-0.396	28.304	4.846	3.162	1284.282	-0.926
0.400	-0.396	28.298	4.813	3.170	1287.937	-0.926
0.401	-0.390	28.280	4.789	3.170	1294.030	-0.925
0.403	-0.390	28.311	4.764	3.154	1291.593	-0.926
0.405	-0.384	28.335	4.731	3.162	1291.593	-0.925
0.406	-0.402	28.317	4.707	3.178	1290.374	-0.928
0.408	-0.396	28.298	4.682	3.170	1287.937	-0.924
0.409	39.951	28.323	4.690	3.170	1296.467	-0.919
0.411	48.645	28.311	4.707	3.162	1285.500	-0.923
0.412	49.059	28.311	4.723	3.170	1279.408	-0.929
0.414	49.108	28.304	4.756	3.162	1278.189	-0.926
0.415	49.114	28.292	4.764	3.178	1278.189	-0.925
0.417	49.120	28.298	4.780	3.170	1284.282	-0.926
0.418	49.126	28.317	4.797	3.170	1276.971	-0.924
0.420	49.114	28.317	4.813	3.170	1280.626	-0.925
0.422	49.120	28.292	4.838	3.154	1287.937	-0.925
0.423	49.126	28.292	4.838	3.170	1290.374	-0.924
0.425	49.126	28.317	4.862	3.154	1296.467	-0.924
0.426	49.120	28.317	4.871	3.178	1294.030	-0.928
0.428	49.120	28.298	4.887	3.170	1291.593	-0.926
0.429	49.120	28.317	4.895	3.154	1287.937	-0.925
0.431	49.126	28.317	4.887	3.178	1287.937	-0.924
0.432	49.120	28.311	4.928	3.178	1286.719	-0.923
0.434	49.126	28.292	4.936	3.162	1280.626	-0.924
0.436	49.120	28.304	4.936	3.170	1281.845	-0.925
0.437	49.114	28.317	4.952	3.162	1278.189	-0.925
0.439	49.120	28.292	4.969	3.170	1278.189	-0.926
0.440	49.126	28.280	4.977	3.170	1276.971	-0.924
0.442	49.120	28.304	4.985	3.178	1275.752	-0.924
0.443	49.120	28.317	4.993	3.162	1281.845	-0.924
0.445	49.120	28.286	5.018	3.162	1286.719	-0.926
0.446	49.120	28.280	5.026	3.170	1292.811	-0.925
0.448	49.133	28.311	5.018	3.170	1294.030	-0.926
0.449	49.078	28.323	5.043	3.170	1292.811	-0.926
0.451	49.126	28.311	5.043	3.170	1290.374	-0.925
0.453	49.120	28.298	5.034	3.162	1287.937	-0.926
0.454	49.114	28.329	5.059	3.178	1286.719	-0.925
0.456	49.108	28.304	5.059	3.170	1284.282	-0.926
0.457	49.108	28.292	5.084	3.170	1281.845	-0.926
0.459	49.102	28.298	5.108	3.162	1279.408	-0.925
0.460	49.102	28.286	5.116	3.162	1276.971	-0.924
0.462	49.102	28.286	5.116	3.162	1276.971	-0.925
0.463	49.102	28.262	5.124	3.170	1276.971	-0.924
0.465	49.096	28.286	5.141	3.162	1281.845	-0.925
0.467	49.102	28.304	5.149	3.162	1285.500	-0.925
0.468	49.096	28.286	5.157	3.170	1291.593	-0.925
0.470	49.096	28.268	5.165	3.170	1297.685	-0.926
0.471	49.096	28.286	5.182	3.162	1295.248	-0.925
0.473	49.090	28.268	5.190	3.162	1292.811	-0.925
0.474	49.090	28.274	5.198	3.178	1292.811	-0.925
0.476	49.078	28.262	5.206	3.162	1289.156	-0.925
0.477	49.090	28.280	5.215	3.170	1286.719	-0.926
0.479	7.586	28.274	5.182	3.170	1273.315	-0.930
0.480	-0.024	28.262	5.165	3.162	1281.845	-0.925
0.482	-0.390	28.262	5.124	3.162	1283.063	-0.924
0.484	-0.402	28.280	5.084	3.154	1279.408	-0.926
0.485	-0.414	28.274	5.051	3.162	1274.534	-0.928
0.487	-0.414	28.250	5.034	3.162	1275.752	-0.928
0.488	-0.408	28.256	4.993	3.162	1281.845	-0.926
0.490	-0.414	28.280	4.969	3.162	1286.719	-0.928
0.491	-0.402	28.274	4.944	3.162	1292.811	-0.926
0.493	-0.402	28.256	4.911	3.170	1294.030	-0.928
0.494	-0.402	28.268	4.895	3.162	1295.248	-0.928
0.496	-0.402	28.268	4.854	3.170	1290.374	-0.928
0.498	-0.390	28.256	4.838	3.162	1290.374	-0.925
0.499	-0.390	28.231	4.789	3.162	1284.282	-0.928
0.501	-0.402	28.256	4.772	3.154	1286.719	-0.926
0.502	-0.371	28.256	4.748	3.162	1283.063	-0.926
0.504	-0.390	28.244	4.715	3.162	1279.408	-0.926
0.505	-0.390	28.225	4.690	3.162	1279.408	-0.926
0.507	-0.536	28.250	4.682	3.154	1278.189	-0.926
0.508	44.761	28.238	4.682	3.162	1276.971	-0.929
0.510	48.901	28.238	4.699	3.162	1275.752	-0.930
0.511	49.084	28.219	4.731	3.162	1284.282	-0.925
0.513	49.120	28.250	4.739	3.162	1292.811	-0.923
0.515	49.120	28.238	4.772	3.162	1294.030	-0.925
0.516	49.120	28.231	4.772	3.154	1294.030	-0.926
0.518	49.120	28.238	4.789	3.162	1292.811	-0.925
0.519	49.120	28.256	4.805	3.162	1290.374	-0.926
0.521	49.120	28.250	4.813	3.145	1290.374	-0.925
0.522	49.133	28.219	4.846	3.162	1289.156	-0.926
0.524	49.126	28.231	4.846	3.154	1284.282	-0.926
0.525	49.114	28.238	4.871	3.154	1283.063	-0.925
0.527	49.126	28.231	4.879	3.162	1280.626	-0.925
0.529	49.145	28.225	4.903	3.162	1281.845	-0.926
0.530	49.120	28.231	4.903	3.162	1270.878	-0.928
0.532	49.114	28.238	4.920	3.154	1275.752	-0.926
0.533	49.126	28.231	4.928	3.154	1278.189	-0.926
0.535	49.126	28.207	4.936	3.154	1284.282	-0.925
0.536	49.120	28.231	4.952	3.154	1287.937	-0.925
0.538	49.126	28.238	4.961	3.154	1292.811	-0.926
0.539	49.120	28.219	4.977	3.145	1295.248	-0.928
0.541	49.120	28.207	4.985	3.162	1290.374	-0.926
0.542	49.126	28.225	4.993	3.154	1289.156	-0.925
0.544	49.114	28.207	5.002	3.154	1287.937	-0.926
0.546	49.120	28.225	5.018	3.154	1285.500	-0.925
0.547	49.114	28.213	5.034	3.154	1283.063	-0.928
0.549	49.108	28.201	5.043	3.145	1281.845	-0.928
0.550	49.120	28.201	5.043	3.162	1279.408	-0.925
0.552	49.114	28.225	5.059	3.162	1276.971	-0.926
0.553	49.114	28.213	5.075	3.154	1284.282	-0.924
0.555	49.108	28.177	5.084	3.154	1278.189	-0.925
0.556	49.108	28.189	5.108	3.154	1284.282	-0.924
0.558	49.102	28.225	5.116	3.162	1286.719	-0.926
0.560	49.102	28.219	5.108	3.154	1294.030	-0.925
0.561	49.102	28.189	5.116	3.162	1295.248	-0.928
0.563	49.096	28.207	5.133	3.137	1296.467	-0.925
0.564	49.090	28.201	5.141	3.145	1290.374	-0.926
0.566	49.096	28.195	5.157	3.154	1289.156	-0.926
0.567	49.096	28.177	5.165	3.145	1287.937	-0.925
0.569	49.090	28.201	5.182	3.162	1287.937	-0.925
0.570	49.090	28.207	5.182	3.154	1284.282	-0.926
0.572	49.090	28.207	5.198	3.154	1280.626	-0.926
0.573	49.090	28.189	5.215	3.145	1281.845	-0.925
0.575	49.078	28.213	5.215	3.145	1278.189	-0.928
0.577	48.883	28.195	5.223	3.154	1273.315	-0.926
0.578	2.508	28.177	5.174	3.145	1279.408	-0.921
0.580	-0.268	28.195	5.149	3.154	1285.500	-0.923
0.581	-0.396	28.207	5.116	3.154	1285.500	-0.929
0.583	-0.414	28.195	5.084	3.145	1290.374	-0.928
0.584	-0.402	28.177	5.059	3.162	1295.248	-0.929
0.586	-0.402	28.183	5.018	3.145	1292.811	-0.928
0.587	-0.402	28.177	4.993	3.162	1291.593	-0.926
0.589	-0.396	28.177	4.952	3.154	1286.719	-0.929
0.591	-0.408	28.146	4.920	3.145	1286.719	-0.928
0.592	-0.402	28.171	4.903	3.145	1284.282	-0.926
0.594	-0.396	28.183	4.871	3.154	1284.282	-0.926
0.595	-0.402	28.177	4.854	3.137	1278.189	-0.928
0.597	-0.390	28.152	4.813	3.154	1279.408	-0.926
0.598	-0.396	28.177	4.797	3.145	1275.752	-0.926
0.600	-0.396	28.164	4.780	3.154	1276.971	-0.928
0.601	-0.390	28.152	4.739	3.154	1279.408	-0.928
0.603	-0.390	28.146	4.715	3.162	1285.500	-0.928
0.604	-0.384	28.171	4.682	3.145	1292.811	-0.926
0.606	23.550	28.177	4.739	3.145	1290.374	-0.929
0.608	47.750	28.152	4.715	3.137	1292.811	-0.928
0.609	49.029	28.146	4.715	3.137	1297.685	-0.923
0.611	49.108	28.164	4.748	3.145	1294.030	-0.924
0.612	49.108	28.152	4.764	3.137	1287.937	-0.928
0.614	49.120	28.128	4.772	3.162	1286.719	-0.925
0.615	49.126	28.146	4.805	3.145	1285.500	-0.925
0.617	49.126	28.164	4.813	3.154	1283.063	-0.926
0.618	49.126	28.164	4.830	3.145	1278.189	-0.926
0.620	49.120	28.134	4.846	3.137	1278.189	-0.926
0.622	49.126	28.140	4.871	3.154	1273.315	-0.926
0.623	49.126	28.158	4.862	3.145	1274.534	-0.926
0.625	49.120	28.134	4.879	3.129	1281.845	-0.926
0.626	49.120	28.116	4.895	3.137	1283.063	-0.926
0.628	49.126	28.134	4.903	3.154	1291.593	-0.926
0.629	49.126	28.140	4.911	3.145	1297.685	-0.926
0.631	49.126	28.128	4.936	3.154	1294.030	-0.926
0.632	49.120	28.116	4.944	3.137	1291.593	-0.926
0.634	49.114	28.134	4.961	3.145	1291.593	-0.926
0.635	49.120	28.128	4.977	3.145	1286.719	-0.928
0.637	49.120	28.128	4.985	3.145	1284.282	-0.928
0.639	49.120	28.116	4.993	3.145	1284.282	-0.925
0.640	49.114	28.134	5.002	3.145	1281.845	-0.926
0.642	49.114	28.122	5.018	3.137	1279.408	-0.926
0.643	49.120	28.122	5.018	3.137	1275.752	-0.926
0.645	49.114	28.116	5.043	3.154	1279.408	-0.925
0.646	49.114	28.116	5.043	3.137	1276.971	-0.925
0.648	49.102	28.116	5.059	3.145	1285.500	-0.926
0.649	49.108	28.110	5.067	3.145	1289.156	-0.926
0.651	49.120	28.116	5.075	3.145	1294.030	-0.928
0.653	49.108	28.091	5.092	3.154	1295.248	-0.926
0.654	49.151	28.079	5.100	3.145	1291.593	-0.928
0.656	49.133	28.067	5.092	3.145	1292.811	-0.925
0.657	49.157	28.091	5.092	3.154	1289.156	-0.928
0.659	49.120	28.110	5.100	3.137	1287.937	-0.926
0.660	49.126	28.097	5.084	3.145	1284.282	-0.925
0.662	49.126	28.073	5.075	3.145	1283.063	-0.926
0.663	49.114	28.061	5.092	3.145	1281.845	-0.926
0.665	49.120	28.067	5.100	3.145	1279.408	-0.926
0.666	49.120	28.085	5.100	3.145	1272.097	-0.925
0.668	49.126	28.097	5.100	3.145	1275.752	-0.926
0.670	49.126	28.091	5.100	3.154	1279.408	-0.926
0.671	49.126	28.079	5.100	3.154	1283.063	-0.926
0.673	49.084	28.049	5.108	3.145	1289.156	-0.928
0.674	49.102	28.073	5.116	3.145	1292.811	-0.928
0.676	18.076	28.091	5.043	3.137	1296.467	-0.926
0.677	0.511	28.104	5.059	3.137	1292.811	-0.928
0.679	-0.359	28.067	5.034	3.145	1285.500	-0.930
0.680	-0.402	28.085	4.993	3.129	1287.937	-0.926
0.682	-0.402	28.091	4.969	3.129	1286.719	-0.926
0.684	-0.408	28.073	4.928	3.137	1283.063	-0.925
0.685	-0.396	28.049	4.903	3.137	1281.845	-0.928
0.687	-0.408	28.091	4.871	3.137	1279.408	-0.928
0.688	-0.396	28.097	4.846	3.154	1276.971	-0.928
0.690	-0.377	28.091	4.821	3.145	1281.845	-0.928
0.691	-0.396	28.073	4.789	3.137	1278.189	-0.928
0.693	-0.402	28.085	4.764	3.137	1280.626	-0.926
0.694	-0.390	28.067	4.748	3.154	1286.719	-0.926
0.696	-0.390	28.043	4.715	3.145	1292.811	-0.926
0.697	-0.390	28.055	4.690	3.145	1295.248	-0.925
0.699	-0.390	28.073	4.666	3.145	1294.030	-0.928
0.701	-0.384	28.067	4.625	3.154	1292.811	-0.925
0.702	-0.390	28.049	4.608	3.154	1291.593	-0.926
0.704	-0.390	28.049	4.576	3.145	1287.937	-0.926
0.705	41.187	28.091	4.600	3.154	1298.904	-0.919
0.707	48.725	28.073	4.617	3.145	1287.937	-0.924
0.708	49.084	28.043	4.641	3.154	1280.626	-0.928
0.710	49.126	28.061	4.658	3.145	1279.408	-0.928
