Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
0.113	49.041	36.371	5.616	4.022	1649.827	-1.124
0.115	49.041	36.371	5.624	4.030	1644.953	-1.127
0.117	49.035	36.329	5.624	4.030	1643.734	-1.127
0.119	49.035	36.347	5.624	4.038	1640.079	-1.125
0.121	49.035	36.371	5.632	4.038	1638.861	-1.124
0.122	49.035	36.359	5.649	4.022	1641.297	-1.127
0.124	49.035	36.341	5.640	4.038	1638.861	-1.125
0.126	49.035	36.371	5.657	4.030	1642.516	-1.124
0.128	49.035	36.371	5.657	4.030	1648.608	-1.124
0.130	49.029	36.347	5.657	4.030	1653.482	-1.124
0.131	48.986	36.365	5.665	4.030	1651.045	-1.124
0.133	49.011	36.359	5.665	4.046	1648.608	-1.125
0.135	49.023	36.329	5.673	4.038	1643.734	-1.124
0.137	49.029	36.353	5.673	4.038	1640.079	-1.127
0.139	49.029	36.365	5.681	4.030	1638.861	-1.127
0.140	49.029	36.335	5.673	4.030	1632.768	-1.125
0.142	49.017	36.347	5.706	4.038	1633.987	-1.127
0.144	49.029	36.371	5.698	4.030	1640.079	-1.127
0.146	49.029	36.365	5.698	4.030	1644.953	-1.127
0.148	49.017	36.335	5.706	4.030	1651.045	-1.128
0.149	49.011	36.371	5.706	4.022	1647.390	-1.125
0.151	49.041	36.371	5.698	4.030	1646.171	-1.127
0.153	49.035	36.341	5.706	4.038	1643.734	-1.125
0.155	49.041	36.359	5.698	4.038	1641.297	-1.125
0.157	49.005	36.365	5.706	4.022	1636.424	-1.127
0.158	49.023	36.329	5.714	4.038	1633.987	-1.127
0.160	49.023	36.353	5.706	4.038	1641.297	-1.125
0.162	49.023	36.378	5.698	4.030	1643.734	-1.125
0.164	49.017	36.359	5.722	4.030	1651.045	-1.125
0.166	49.023	36.341	5.731	4.038	1652.264	-1.127
0.167	49.005	36.365	5.731	4.038	1648.608	-1.125
0.169	49.059	36.371	5.731	4.030	1648.608	-1.125
0.171	49.017	36.353	5.722	4.014	1643.734	-1.125
0.173	49.011	36.378	5.739	4.030	1638.861	-1.127
0.175	49.017	36.371	5.739	4.030	1635.205	-1.128
0.176	49.011	36.347	5.747	4.038	1632.768	-1.127
0.178	48.950	36.359	5.731	4.030	1636.424	-1.127
0.180	49.005	36.371	5.739	4.022	1641.297	-1.125
0.182	49.029	36.359	5.763	4.030	1648.608	-1.125
0.184	49.011	36.353	5.755	4.038	1651.045	-1.128
0.185	49.005	36.378	5.772	4.030	1648.608	-1.127
0.187	49.011	36.353	5.772	4.030	1647.390	-1.128
0.189	49.005	36.353	5.772	4.030	1643.734	-1.125
0.191	49.005	36.378	5.772	4.030	1638.861	-1.124
0.193	49.017	36.359	5.780	4.038	1637.642	-1.128
0.194	49.011	36.341	5.788	4.030	1635.205	-1.125
0.196	48.999	36.371	5.788	4.030	1640.079	-1.127
0.198	49.005	36.365	5.796	4.038	1646.171	-1.127
0.200	48.992	36.329	5.796	4.030	1648.608	-1.125
0.202	48.992	36.359	5.804	4.030	1651.045	-1.125
0.203	49.005	36.384	5.812	4.038	1648.608	-1.128
0.205	48.992	36.365	5.804	4.030	1646.171	-1.125
0.207	48.992	36.359	5.821	4.030	1641.297	-1.127
0.209	48.992	36.371	5.821	4.038	1640.079	-1.125
0.211	48.986	36.353	5.829	4.030	1632.768	-1.127
0.212	48.992	36.335	5.829	4.038	1633.987	-1.125
0.214	48.992	36.371	5.837	4.022	1636.424	-1.125
0.216	48.992	36.378	5.837	4.022	1643.734	-1.125
0.218	48.986	36.347	5.837	4.038	1648.608	-1.125
0.220	48.986	36.365	5.853	4.038	1651.045	-1.127
0.221	48.986	36.371	5.837	4.030	1647.390	-1.127
0.223	48.980	36.329	5.862	4.030	1644.953	-1.128
0.225	48.986	36.347	5.853	4.022	1641.297	-1.127
0.227	48.980	36.371	5.862	4.030	1637.642	-1.127
0.229	48.980	36.353	5.870	4.038	1642.516	-1.127
0.230	48.974	36.341	5.870	4.038	1637.642	-1.125
0.232	48.974	36.365	5.870	4.038	1641.297	-1.127
0.234	48.986	36.347	5.878	4.030	1647.390	-1.127
0.236	48.974	36.323	5.870	4.030	1651.045	-1.128
0.238	48.980	36.359	5.886	4.030	1651.045	-1.125
0.239	48.974	36.365	5.894	4.022	1648.608	-1.127
0.241	48.974	36.323	5.886	4.038	1644.953	-1.127
0.243	48.980	36.353	5.886	4.022	1642.516	-1.128
0.245	49.005	36.353	5.886	4.030	1640.079	-1.127
0.247	48.980	36.317	5.903	4.030	1632.768	-1.127
0.248	48.974	36.341	5.903	4.030	1635.205	-1.129
0.250	48.968	36.365	5.903	4.030	1641.297	-1.128
0.252	48.974	36.341	5.903	4.038	1644.953	-1.129
0.254	48.962	36.329	5.894	4.030	1649.827	-1.129
0.256	48.968	36.365	5.911	4.038	1649.827	-1.127
0.257	48.968	36.359	5.919	4.030	1647.390	-1.129
0.259	48.962	36.323	5.919	4.038	1643.734	-1.127
0.261	48.950	36.341	5.935	4.038	1641.297	-1.128
0.263	48.956	36.353	5.935	4.038	1638.861	-1.128
0.265	48.950	36.317	5.927	4.022	1636.424	-1.129
0.266	48.956	36.341	5.944	4.030	1638.861	-1.129
0.268	48.956	36.365	5.927	4.038	1643.734	-1.125
0.270	48.962	36.323	5.944	4.030	1647.390	-1.128
0.272	48.956	36.329	5.935	4.038	1651.045	-1.128
0.274	48.956	36.353	5.952	4.030	1649.827	-1.127
0.275	48.956	36.359	5.952	4.030	1648.608	-1.127
0.277	48.950	36.329	5.952	4.030	1643.734	-1.128
0.279	48.956	36.298	5.960	4.030	1641.297	-1.128
0.281	48.938	36.317	5.968	4.030	1638.861	-1.128
0.283	48.962	36.353	5.968	4.022	1632.768	-1.129
0.284	48.950	36.317	5.968	4.030	1637.642	-1.127
0.286	48.950	36.317	5.968	4.046	1641.297	-1.128
0.288	48.944	36.341	5.976	4.030	1648.608	-1.129
0.290	48.944	36.329	5.976	4.030	1651.045	-1.125
0.292	48.944	36.298	5.976	4.038	1649.827	-1.129
0.293	48.938	36.335	5.985	4.030	1646.171	-1.129
0.295	48.950	36.323	5.993	4.046	1642.516	-1.128
0.297	48.950	36.292	5.993	4.030	1640.079	-1.127
0.299	48.944	36.323	5.993	4.030	1637.642	-1.130
0.301	48.956	36.335	5.993	4.030	1637.642	-1.128
0.302	48.938	36.298	6.009	4.030	1638.861	-1.128
0.304	48.950	36.304	6.001	4.046	1646.171	-1.127
0.306	48.938	36.329	6.001	4.022	1649.827	-1.129
0.308	48.938	36.298	6.009	4.030	1652.264	-1.125
0.310	48.938	36.298	6.009	4.038	1651.045	-1.128
0.311	48.938	36.323	6.009	4.030	1646.171	-1.129
0.313	48.944	36.304	6.017	4.022	1643.734	-1.127
0.315	48.938	36.292	6.017	4.030	1641.297	-1.128
0.317	48.932	36.311	6.025	4.030	1637.642	-1.128
0.319	48.932	36.317	6.034	4.022	1633.987	-1.128
0.320	48.932	36.274	6.034	4.022	1636.424	-1.127
0.322	48.926	36.311	6.034	4.022	1641.297	-1.129
0.324	48.919	36.311	6.034	4.030	1647.390	-1.129
0.326	48.926	36.262	6.034	4.030	1649.827	-1.129
0.328	48.913	36.292	6.025	4.038	1648.608	-1.129
0.329	48.926	36.323	6.042	4.030	1644.953	-1.129
0.331	48.932	36.311	6.042	4.030	1643.734	-1.129
0.333	48.926	36.262	6.050	4.046	1641.297	-1.127
0.335	48.926	36.256	6.050	4.022	1636.424	-1.128
0.337	48.926	36.286	6.058	4.038	1637.642	-1.130
0.338	48.926	36.317	6.050	4.030	1642.516	-1.127
0.340	48.919	36.292	6.066	4.038	1647.390	-1.127
0.342	48.919	36.262	6.066	4.022	1652.264	-1.128
0.344	48.926	36.244	6.066	4.030	1652.264	-1.128
0.346	48.919	36.280	6.083	4.038	1648.608	-1.129
0.347	48.926	36.298	6.075	4.022	1647.390	-1.128
0.349	48.913	36.268	6.075	4.038	1642.516	-1.127
0.351	48.919	36.207	6.066	4.038	1638.861	-1.129
0.353	48.932	36.238	6.091	4.030	1630.331	-1.128
0.355	48.932	36.280	6.075	4.030	1632.768	-1.129
0.356	48.938	36.280	6.066	4.030	1638.861	-1.130
0.358	48.926	36.244	6.075	4.038	1643.734	-1.129
0.360	48.938	36.274	6.050	4.030	1648.608	-1.129
0.362	48.944	36.304	6.050	4.030	1648.608	-1.129
0.364	48.932	36.262	6.050	4.038	1648.608	-1.130
0.365	48.913	36.201	6.042	4.030	1646.171	-1.129
0.367	48.938	36.231	6.050	4.030	1643.734	-1.129
0.369	48.950	36.256	6.050	4.038	1638.861	-1.127
0.371	48.901	36.268	6.034	4.038	1642.516	-1.129
0.373	48.926	36.225	6.042	4.030	1636.424	-1.129
0.374	48.944	36.262	6.034	4.038	1641.297	-1.130
0.376	48.926	36.274	6.042	4.030	1647.390	-1.129
0.378	48.901	36.238	6.025	4.038	1651.045	-1.129
0.380	48.926	36.250	6.042	4.038	1652.264	-1.128
0.382	48.913	36.274	6.050	4.030	1646.171	-1.130
0.383	48.919	36.213	6.058	4.022	1644.953	-1.127
0.385	48.932	36.238	6.066	4.038	1641.297	-1.129
0.387	48.926	36.280	6.050	4.030	1638.861	-1.127
0.389	48.919	36.244	6.066	4.030	1632.768	-1.129
0.391	48.913	36.225	6.058	4.038	1633.987	-1.129
0.392	48.901	36.268	6.075	4.038	1638.861	-1.130
0.394	48.919	36.244	6.066	4.030	1644.953	-1.129
0.396	48.938	36.207	6.075	4.030	1652.264	-1.128
0.398	48.913	36.244	6.075	4.038	1649.827	-1.129
0.400	48.913	36.244	6.075	4.038	1646.171	-1.130
0.401	48.901	36.201	6.083	4.038	1644.953	-1.130
0.403	48.901	36.231	6.083	4.030	1641.297	-1.129
0.405	48.901	36.231	6.083	4.022	1637.642	-1.128
0.407	48.913	36.183	6.099	4.022	1636.424	-1.128
0.409	48.907	36.219	6.091	4.030	1635.205	-1.129
0.410	48.913	36.225	6.107	4.030	1644.953	-1.129
0.412	48.907	36.183	6.099	4.038	1649.827	-1.128
0.414	48.907	36.201	6.099	4.046	1654.701	-1.128
0.416	48.913	36.225	6.107	4.022	1652.264	-1.131
0.418	48.901	36.183	6.107	4.030	1646.171	-1.128
0.419	17.400	36.183	6.025	4.038	1643.734	-1.128
0.421	0.067	36.219	6.050	4.030	1638.861	-1.130
0.423	-0.457	36.189	5.993	4.030	1640.079	-1.127
0.425	-0.475	36.152	5.960	4.046	1632.768	-1.129
0.427	-0.475	36.201	5.911	4.046	1633.987	-1.129
0.428	-0.481	36.195	5.870	4.038	1638.861	-1.128
0.430	-0.475	36.146	5.837	4.038	1646.171	-1.130
0.432	-0.475	36.183	5.788	4.038	1652.264	-1.129
0.434	-0.463	36.201	5.739	4.022	1648.608	-1.130
0.436	-0.475	36.146	5.714	4.046	1646.171	-1.129
0.437	-0.463	36.171	5.665	4.038	1642.516	-1.129
0.439	-0.463	36.177	5.649	4.046	1640.079	-1.128
0.441	-0.451	36.122	5.600	4.038	1636.424	-1.129
0.443	-0.451	36.152	5.575	4.030	1635.205	-1.130
0.445	-0.463	36.177	5.534	4.030	1640.079	-1.129
0.446	-0.457	36.122	5.501	4.046	1646.171	-1.129
0.448	-0.457	36.067	5.452	4.038	1651.045	-1.128
0.450	-0.438	36.073	5.428	4.030	1652.264	-1.129
0.452	-0.451	36.122	5.387	4.046	1649.827	-1.129
0.454	-0.451	36.073	5.354	4.030	1644.953	-1.130
0.455	-0.438	36.037	5.329	4.030	1642.516	-1.129
0.457	-0.432	36.091	5.296	4.046	1640.079	-1.130
0.459	-0.438	36.146	5.256	4.030	1636.424	-1.129
0.461	-0.603	36.189	5.231	4.038	1632.768	-1.130
0.463	46.466	36.183	5.247	4.030	1630.331	-1.135
0.464	48.895	36.183	5.256	4.046	1644.953	-1.125
0.466	48.986	36.225	5.272	4.046	1647.390	-1.130
0.468	49.005	36.274	5.296	4.030	1651.045	-1.130
0.470	49.011	36.311	5.305	4.038	1647.390	-1.129
0.472	49.017	36.335	5.313	4.022	1644.953	-1.131
0.473	49.023	36.371	5.329	4.038	1642.516	-1.129
0.475	49.023	36.396	5.329	4.038	1640.079	-1.127
0.477	49.029	36.426	5.337	4.046	1636.424	-1.128
0.479	49.041	36.438	5.362	4.046	1637.642	-1.130
0.481	49.041	36.463	5.362	4.038	1638.861	-1.129
0.482	49.041	36.481	5.370	4.038	1647.390	-1.128
0.484	49.047	36.505	5.378	4.022	1652.264	-1.128
0.486	49.059	36.511	5.395	4.022	1653.482	-1.128
0.488	49.053	36.518	5.395	4.030	1647.390	-1.128
0.490	49.059	36.536	5.403	4.038	1644.953	-1.129
0.491	49.059	36.548	5.403	4.038	1642.516	-1.127
0.493	49.059	36.554	5.411	4.030	1640.079	-1.127
0.495	49.066	36.518	5.428	4.030	1629.113	-1.128
0.497	49.066	36.457	5.419	4.022	1632.768	-1.128
0.499	49.072	36.402	5.436	4.030	1637.642	-1.128
0.500	49.066	36.420	5.444	4.038	1643.734	-1.128
0.502	49.059	36.451	5.452	4.038	1649.827	-1.127
0.504	49.072	36.432	5.460	4.030	1651.045	-1.129
0.506	49.059	36.390	5.444	4.030	1647.390	-1.129
0.508	49.072	36.408	5.452	4.030	1643.734	-1.128
0.509	49.059	36.408	5.468	4.022	1642.516	-1.127
0.511	49.072	36.365	5.477	4.022	1637.642	-1.127
0.513	49.072	36.378	5.485	4.038	1642.516	-1.129
0.515	49.059	36.402	5.468	4.022	1636.424	-1.127
0.517	49.078	36.353	5.493	4.030	1644.953	-1.128
0.518	49.059	36.353	5.501	4.046	1648.608	-1.124
0.520	49.066	36.378	5.493	4.038	1652.264	-1.125
0.522	49.066	36.359	5.501	4.038	1648.608	-1.127
0.524	49.059	36.329	5.518	4.046	1647.390	-1.129
0.526	49.066	36.353	5.518	4.030	1642.516	-1.127
0.527	49.059	36.335	5.526	4.046	1642.516	-1.128
0.529	49.059	36.298	5.526	4.030	1638.861	-1.128
0.531	49.059	36.329	5.534	4.038	1633.987	-1.127
0.533	49.053	36.304	5.534	4.030	1636.424	-1.128
0.535	49.047	36.280	5.542	4.030	1640.079	-1.128
0.536	49.059	36.292	5.542	4.038	1646.171	-1.129
0.538	49.059	36.298	5.559	4.038	1652.264	-1.129
0.540	49.023	36.244	5.567	4.030	1648.608	-1.129
0.542	49.011	36.274	5.567	4.030	1647.390	-1.130
0.544	49.041	36.280	5.575	4.038	1642.516	-1.130
0.545	49.041	36.231	5.575	4.038	1640.079	-1.125
0.547	49.047	36.250	5.567	4.038	1638.861	-1.129
0.549	49.047	36.268	5.575	4.038	1636.424	-1.129
0.551	49.047	36.207	5.583	4.030	1636.424	-1.129
0.553	49.047	36.219	5.591	4.022	1643.734	-1.129
0.554	49.053	36.244	5.600	4.022	1649.827	-1.129
0.556	49.041	36.195	5.600	4.022	1652.264	-1.128
0.558	49.035	36.183	5.608	4.038	1651.045	-1.129
0.560	49.047	36.225	5.616	4.022	1646.171	-1.129
0.562	49.047	36.189	5.616	4.022	1644.953	-1.129
0.563	49.041	36.152	5.616	4.038	1641.297	-1.128
0.565	49.041	36.195	5.616	4.038	1638.861	-1.129
0.567	49.047	36.177	5.624	4.038	1635.205	-1.129
0.569	49.029	36.134	5.624	4.030	1636.424	-1.131
0.571	49.035	36.171	5.632	4.046	1642.516	-1.129
0.572	49.041	36.183	5.640	4.022	1648.608	-1.130
0.574	49.047	36.122	5.640	4.038	1652.264	-1.130
0.576	49.035	36.152	5.649	4.030	1649.827	-1.129
0.578	49.035	36.152	5.649	4.022	1646.171	-1.131
0.580	49.029	36.097	5.649	4.030	1641.297	-1.129
0.581	49.035	36.122	5.657	4.030	1641.297	-1.129
0.583	49.035	36.140	5.665	4.038	1637.642	-1.129
0.585	49.029	36.091	5.665	4.022	1636.424	-1.130
0.587	49.029	36.097	5.673	4.022	1638.861	-1.131
0.589	49.029	36.128	5.681	4.030	1644.953	-1.129
0.590	49.029	36.073	5.673	4.030	1651.045	-1.128
0.592	49.017	36.073	5.681	4.038	1649.827	-1.129
0.594	49.035	36.104	5.698	4.038	1649.827	-1.130
0.596	49.029	36.085	5.690	4.038	1643.734	-1.130
0.598	49.017	36.055	5.698	4.046	1642.516	-1.130
0.599	49.011	36.091	5.706	4.030	1638.861	-1.130
0.601	49.023	36.079	5.706	4.022	1637.642	-1.129
0.603	49.023	36.024	5.714	4.038	1633.987	-1.130
0.605	49.017	36.073	5.714	4.030	1638.861	-1.130
0.607	49.029	36.116	5.714	4.038	1642.516	-1.129
0.608	49.017	36.067	5.731	4.030	1648.608	-1.130
0.610	49.017	35.988	5.731	4.038	1651.045	-1.130
0.612	49.017	36.018	5.722	4.030	1648.608	-1.130
0.614	49.005	36.073	5.739	4.030	1643.734	-1.131
0.616	49.011	36.067	5.739	4.030	1642.516	-1.129
0.617	49.011	36.024	5.747	4.046	1641.297	-1.131
0.619	49.011	36.061	5.747	4.022	1636.424	-1.128
0.621	49.017	36.067	5.747	4.030	1638.861	-1.129
0.623	49.017	36.012	5.755	4.038	1640.079	-1.130
0.625	49.017	36.049	5.755	4.030	1644.953	-1.131
0.626	49.005	36.073	5.772	4.030	1651.045	-1.130
0.628	49.011	36.012	5.772	4.022	1652.264	-1.130
0.630	49.011	36.024	5.780	4.030	1648.608	-1.130
0.632	49.011	36.067	5.772	4.030	1643.734	-1.131
0.634	48.999	36.018	5.780	4.030	1642.516	-1.131
0.635	48.999	36.000	5.788	4.046	1640.079	-1.131
0.637	48.999	36.073	5.796	4.038	1632.768	-1.130
0.639	48.986	36.049	5.796	4.030	1633.987	-1.131
0.641	48.992	36.006	5.788	4.030	1640.079	-1.130
0.643	48.999	36.055	5.804	4.030	1643.734	-1.131
0.644	48.992	36.043	5.804	4.030	1649.827	-1.130
0.646	48.992	35.988	5.804	4.022	1652.264	-1.130
0.648	48.999	36.037	5.812	4.038	1648.608	-1.131
0.650	48.999	36.049	5.812	4.022	1643.734	-1.131
0.652	48.986	35.988	5.821	4.030	1642.516	-1.133
0.653	48.986	36.024	5.821	4.030	1637.642	-1.131
0.655	48.986	36.073	5.821	4.030	1640.079	-1.130
0.657	48.980	36.018	5.829	4.030	1636.424	-1.131
0.659	48.986	36.012	5.837	4.030	1642.516	-1.133
0.661	48.986	36.067	5.829	4.030	1648.608	-1.131
0.662	48.980	36.037	5.845	4.046	1652.264	-1.133
0.664	48.974	36.012	5.845	4.038	1652.264	-1.131
0.666	48.980	35.964	5.845	4.046	1649.827	-1.130
0.668	48.980	36.012	5.853	4.038	1643.734	-1.131
0.670	48.986	36.061	5.862	4.030	1642.516	-1.131
0.671	48.974	36.012	5.870	4.038	1640.079	-1.131
0.673	48.974	36.000	5.870	4.030	1633.987	-1.131
0.675	48.980	36.061	5.870	4.038	1636.424	-1.131
0.677	48.968	36.055	5.870	4.030	1641.297	-1.133
0.679	48.980	36.012	5.870	4.038	1646.171	-1.130
0.680	48.974	36.031	5.886	4.046	1651.045	-1.130
0.682	48.974	36.024	5.886	4.038	1651.045	-1.133
0.684	48.968	36.049	5.886	4.046	1644.953	-1.133
0.686	48.974	35.988	5.894	4.030	1642.516	-1.134
0.688	48.962	36.000	5.894	4.038	1640.079	-1.133
0.689	48.974	36.067	5.894	4.046	1638.861	-1.131
0.691	48.968	36.055	5.894	4.046	1637.642	-1.133
0.693	48.962	36.012	5.911	4.038	1638.861	-1.131
0.695	48.962	35.964	5.903	4.038	1643.734	-1.131
0.697	48.962	36.012	5.911	4.030	1649.827	-1.130
0.698	48.968	36.079	5.911	4.046	1653.482	-1.129
0.700	48.962	36.043	5.919	4.038	1652.264	-1.130
0.702	48.968	36.018	5.927	4.038	1646.171	-1.133
0.704	48.962	36.067	5.919	4.046	1643.734	-1.133
0.706	48.956	36.049	5.919	4.055	1641.297	-1.131
0.707	48.956	36.006	5.927	4.046	1638.861	-1.131
0.709	48.956	36.055	5.935	4.038	1633.987	-1.133
0.711	48.962	36.085	5.935	4.038	1635.205	-1.133
0.713	48.962	36.024	5.952	4.038	1642.516	-1.133
0.715	48.956	36.055	5.952	4.038	1648.608	-1.133
0.716	48.950	36.085	5.960	4.030	1652.264	-1.133
0.718	48.950	36.031	5.960	4.046	1649.827	-1.134
0.720	48.944	36.055	5.952	4.030	1644.953	-1.133
0.722	48.956	36.085	5.968	4.038	1641.297	-1.133
0.724	48.950	36.037	5.968	4.030	1638.861	-1.133
0.725	48.950	36.031	5.960	4.038	1636.424	-1.134
0.727	48.950	36.085	5.985	4.038	1637.642	-1.133
0.729	48.944	36.061	5.976	4.030	1641.297	-1.133
0.731	48.950	36.018	5.985	4.038	1643.734	-1.133
0.733	48.944	36.079	5.993	4.046	1649.827	-1.133
0.734	48.944	36.085	5.993	4.038	1653.482	-1.134
0.736	48.944	36.031	5.985	4.046	1648.608	-1.133
0.738	48.944	35.976	5.985	4.038	1644.953	-1.131
0.740	48.944	36.024	6.001	4.046	1641.297	-1.133
0.742	48.944	36.079	6.001	4.038	1641.297	-1.131
0.743	48.932	36.073	6.017	4.046	1631.550	-1.134
0.745	48.932	36.024	6.009	4.030	1633.987	-1.133
0.747	48.938	35.970	6.017	4.030	1640.079	-1.133
0.749	48.932	36.031	6.001	4.030	1643.734	-1.133
0.751	48.938	36.079	6.009	4.038	1648.608	-1.134
0.752	48.938	36.055	6.025	4.038	1649.827	-1.131
0.754	48.944	36.024	6.025	4.030	1647.390	-1.133
0.756	48.938	36.067	6.042	4.046	1644.953	-1.133
0.758	48.932	36.061	6.034	4.038	1642.516	-1.133
0.760	48.932	36.018	6.042	4.038	1638.861	-1.133
0.761	48.932	36.061	6.050	4.022	1642.516	-1.134
0.763	48.926	36.055	6.042	4.030	1638.861	-1.133
0.765	48.926	35.994	6.050	4.046	1641.297	-1.134
0.767	48.926	36.037	6.058	4.030	1646.171	-1.134
0.769	48.926	36.073	6.066	4.030	1651.045	-1.134
0.770	48.919	35.988	6.066	4.030	1652.264	-1.135
0.772	48.932	35.976	6.075	4.022	1649.827	-1.134
0.774	48.919	35.988	6.066	4.014	1647.390	-1.131
0.776	48.926	35.872	6.075	4.014	1642.516	-1.134
0.778	48.926	35.805	6.083	3.989	1638.861	-1.133
0.779	48.919	35.836	6.083	4.005	1633.987	-1.133
0.781	48.919	35.805	6.091	4.014	1635.205	-1.134
0.783	48.913	35.763	6.083	3.997	1638.861	-1.134
0.785	48.919	35.817	6.083	4.005	1644.953	-1.133
0.787	48.913	35.817	6.107	4.005	1651.045	-1.134
0.788	48.919	35.757	6.099	4.005	1652.264	-1.133
0.790	48.913	35.775	6.107	3.997	1648.608	-1.133
0.792	48.913	35.799	6.116	3.997	1644.953	-1.134
0.794	48.913	35.738	6.107	4.005	1642.516	-1.133
0.796	48.919	35.763	6.116	4.005	1636.424	-1.135
0.797	48.913	35.793	6.107	3.997	1638.861	-1.134
0.799	48.913	35.757	6.116	4.005	1637.642	-1.135
0.801	48.913	35.732	6.132	4.005	1643.734	-1.134
0.803	48.907	35.787	6.132	4.005	1647.390	-1.134
0.805	48.907	35.775	6.140	4.005	1652.264	-1.134
0.806	48.907	35.738	6.132	4.005	1649.827	-1.133
0.808	48.907	35.781	6.132	3.997	1648.608	-1.135
0.810	48.901	35.805	6.148	3.997	1644.953	-1.134
0.812	48.901	35.750	6.148	4.014	1640.079	-1.135
0.814	48.907	35.720	6.148	3.997	1638.861	-1.134
0.815	48.895	35.726	6.157	4.005	1633.987	-1.133
0.817	48.889	35.775	6.165	3.989	1637.642	-1.136
0.819	48.901	35.787	6.165	4.005	1640.079	-1.136
0.821	48.895	35.738	6.157	4.014	1644.953	-1.136
0.823	48.901	35.775	6.157	3.997	1651.045	-1.136
0.824	48.901	35.787	6.165	4.005	1648.608	-1.135
0.826	48.895	35.732	6.181	4.005	1647.390	-1.135
0.828	48.889	35.757	6.181	4.005	1642.516	-1.136
0.830	3.056	35.787	6.132	3.997	1641.297	-1.134
