Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
0.293	-0.237	11.263	2.831	1.352	520.293	-0.473
0.295	-0.244	11.269	2.815	1.343	520.293	-0.475
0.297	-0.244	11.269	2.798	1.335	516.637	-0.476
0.299	-0.244	11.251	2.798	1.335	515.419	-0.476
0.301	-0.244	11.263	2.774	1.343	516.637	-0.476
0.302	-0.250	11.257	2.765	1.343	515.419	-0.473
0.304	-0.231	11.263	2.765	1.352	509.326	-0.476
0.306	-0.237	11.263	2.749	1.352	514.200	-0.476
0.308	-0.231	11.257	2.741	1.343	522.729	-0.476
0.310	-0.237	11.263	2.725	1.343	531.259	-0.476
0.311	-0.237	11.257	2.725	1.352	537.351	-0.475
0.313	-0.237	11.251	2.700	1.335	537.351	-0.475
0.315	-0.231	11.257	2.708	1.352	536.133	-0.476
0.317	-0.237	11.257	2.684	1.352	536.133	-0.477
0.319	-0.225	11.245	2.667	1.360	533.696	-0.476
0.320	-0.225	11.257	2.667	1.335	534.914	-0.476
0.322	-0.237	11.245	2.651	1.360	532.477	-0.475
0.324	-0.231	11.245	2.643	1.352	532.477	-0.476
0.326	-0.225	11.251	2.634	1.343	531.259	-0.477
0.328	-0.225	11.245	2.626	1.352	528.822	-0.476
0.329	-0.225	11.245	2.610	1.335	530.040	-0.476
0.331	-0.213	11.239	2.602	1.352	527.603	-0.475
0.333	-0.219	11.239	2.585	1.335	526.385	-0.473
0.335	-0.219	11.245	2.577	1.352	523.948	-0.475
0.337	-0.219	11.245	2.561	1.352	525.166	-0.477
0.338	-0.213	11.239	2.569	1.343	523.948	-0.475
0.340	-0.225	11.251	2.544	1.343	522.729	-0.475
0.342	-0.219	11.239	2.528	1.335	520.293	-0.475
0.344	-0.225	11.233	2.520	1.343	519.074	-0.476
0.346	-0.207	11.245	2.512	1.352	522.729	-0.476
0.347	-0.219	11.227	2.495	1.335	520.293	-0.473
0.349	-0.219	11.245	2.495	1.343	517.856	-0.476
0.351	-0.213	11.233	2.479	1.352	516.637	-0.475
0.353	-0.213	11.233	2.471	1.343	515.419	-0.475
0.355	-0.219	11.233	2.462	1.343	515.419	-0.472
0.356	-0.207	11.233	2.462	1.352	515.419	-0.472
0.358	-0.213	11.227	2.446	1.343	514.200	-0.472
0.360	-0.213	11.233	2.438	1.343	511.763	-0.475
0.362	-0.207	11.239	2.421	1.343	514.200	-0.473
0.364	-0.213	11.227	2.405	1.335	519.074	-0.473
0.365	-0.195	11.233	2.397	1.352	528.822	-0.473
0.367	-0.207	11.227	2.397	1.343	533.696	-0.472
0.369	-0.213	11.221	2.389	1.352	539.788	-0.471
0.371	-0.201	11.221	2.364	1.343	539.788	-0.472
0.373	-0.207	11.221	2.364	1.335	538.570	-0.471
0.374	-0.201	11.215	2.356	1.343	536.133	-0.472
0.376	-0.201	11.227	2.348	1.343	536.133	-0.472
0.378	-0.201	11.221	2.323	1.343	533.696	-0.472
0.380	-0.195	11.221	2.331	1.335	532.477	-0.471
0.382	-0.195	11.233	2.315	1.360	531.259	-0.470
0.383	-0.207	11.221	2.307	1.352	530.040	-0.471
0.385	-0.195	11.227	2.290	1.343	527.603	-0.472
0.387	-0.195	11.227	2.282	1.343	527.603	-0.472
0.389	-0.189	11.221	2.282	1.343	528.822	-0.471
0.391	-0.189	11.221	2.258	1.335	527.603	-0.472
0.392	-0.195	11.221	2.258	1.352	525.166	-0.472
0.394	-0.195	11.215	2.249	1.327	523.948	-0.473
0.396	-0.195	11.227	2.233	1.343	525.166	-0.471
0.398	-0.195	11.209	2.225	1.352	522.729	-0.471
0.400	-0.195	11.221	2.217	1.352	521.511	-0.472
0.401	-0.195	11.221	2.208	1.352	521.511	-0.472
0.403	-0.189	11.215	2.208	1.335	519.074	-0.472
0.405	-0.183	11.209	2.200	1.335	517.856	-0.472
0.407	-0.189	11.215	2.184	1.335	517.856	-0.473
0.409	-0.183	11.209	2.168	1.343	516.637	-0.472
0.410	-0.189	11.202	2.159	1.352	517.856	-0.472
0.412	-0.189	11.215	2.159	1.335	514.200	-0.472
0.414	-0.189	11.209	2.151	1.352	515.419	-0.472
0.416	-0.189	11.209	2.127	1.343	508.108	-0.475
0.418	-0.170	11.202	2.135	1.352	516.637	-0.472
0.419	-0.177	11.209	2.118	1.352	522.729	-0.471
0.421	-0.189	11.196	2.102	1.352	530.040	-0.471
0.423	-0.183	11.209	2.102	1.343	537.351	-0.472
0.425	-0.183	11.202	2.086	1.335	536.133	-0.472
0.427	-0.189	11.215	2.077	1.343	539.788	-0.472
0.428	-0.177	11.196	2.061	1.335	536.133	-0.471
0.430	-0.177	11.196	2.053	1.352	534.914	-0.471
0.432	-0.170	11.209	2.045	1.343	532.477	-0.473
0.434	-0.170	11.202	2.036	1.335	532.477	-0.475
0.436	-0.170	11.196	2.036	1.343	531.259	-0.471
0.437	-0.170	11.196	2.020	1.343	530.040	-0.473
0.439	-0.170	11.196	2.004	1.360	528.822	-0.472
0.441	-0.170	11.196	1.996	1.335	528.822	-0.473
0.443	-0.177	11.202	1.987	1.352	526.385	-0.473
0.445	-0.170	11.196	1.987	1.343	527.603	-0.471
0.446	-0.170	11.190	1.987	1.343	525.166	-0.472
0.448	-0.164	11.202	1.971	1.343	525.166	-0.472
0.450	-0.170	11.202	1.963	1.343	523.948	-0.472
0.452	-0.170	11.196	1.946	1.335	523.948	-0.473
0.454	-0.164	11.209	1.946	1.343	520.293	-0.473
0.455	-0.164	11.196	1.930	1.343	521.511	-0.472
0.457	-0.158	11.190	1.930	1.343	520.293	-0.472
0.459	-0.158	11.196	1.905	1.352	519.074	-0.472
0.461	-0.164	11.196	1.897	1.343	517.856	-0.472
0.463	-0.164	11.196	1.897	1.343	519.074	-0.473
0.464	-0.164	11.196	1.881	1.335	516.637	-0.473
0.466	-0.164	11.196	1.881	1.343	515.419	-0.472
0.468	-0.158	11.184	1.873	1.343	514.200	-0.473
0.470	-0.152	11.202	1.856	1.352	512.982	-0.473
0.472	-0.152	11.196	1.848	1.335	511.763	-0.472
0.473	-0.158	11.196	1.832	1.327	517.856	-0.472
0.475	11.897	11.202	1.864	1.343	510.545	-0.478
0.477	48.390	11.190	1.889	1.352	514.200	-0.473
0.479	49.516	11.190	1.914	1.343	538.570	-0.471
0.481	49.571	11.196	1.963	1.352	537.351	-0.472
0.482	49.583	11.196	2.012	1.327	538.570	-0.469
0.484	49.583	11.196	2.045	1.335	536.133	-0.472
0.486	49.583	11.190	2.077	1.343	534.914	-0.470
0.488	49.583	11.190	2.110	1.343	536.133	-0.471
0.490	49.577	11.196	2.151	1.343	534.914	-0.472
0.491	49.565	11.184	2.168	1.343	534.914	-0.471
0.493	49.559	11.190	2.208	1.335	533.696	-0.470
0.495	49.559	11.184	2.241	1.343	528.822	-0.471
0.497	49.553	11.184	2.274	1.335	530.040	-0.471
0.499	49.553	11.178	2.299	1.343	528.822	-0.470
0.500	49.553	11.178	2.323	1.352	530.040	-0.472
0.502	49.553	11.178	2.356	1.335	526.385	-0.472
0.504	49.534	11.172	2.389	1.352	525.166	-0.472
0.506	49.534	11.178	2.421	1.352	525.166	-0.473
0.508	49.534	11.172	2.446	1.352	526.385	-0.473
0.509	49.534	11.178	2.487	1.360	522.729	-0.471
0.511	49.522	11.172	2.512	1.352	521.511	-0.473
0.513	49.522	11.166	2.544	1.343	521.511	-0.475
0.515	49.522	11.178	2.561	1.335	521.511	-0.473
0.517	49.510	11.166	2.585	1.343	519.074	-0.472
0.518	49.510	11.172	2.618	1.335	519.074	-0.473
0.520	49.498	11.166	2.643	1.335	517.856	-0.473
0.522	49.498	11.166	2.667	1.335	516.637	-0.475
0.524	49.492	11.166	2.684	1.352	514.200	-0.475
0.526	49.480	11.166	2.716	1.352	515.419	-0.473
0.527	49.473	11.166	2.757	1.335	509.326	-0.472
0.529	49.480	11.166	2.765	1.335	514.200	-0.473
0.531	49.461	11.160	2.806	1.352	521.511	-0.473
0.533	49.431	11.160	2.815	1.343	531.259	-0.475
0.535	49.443	11.166	2.847	1.335	537.351	-0.475
0.536	49.449	11.160	2.872	1.335	536.133	-0.475
0.538	49.443	11.154	2.905	1.343	538.570	-0.475
0.540	49.449	11.166	2.937	1.343	534.914	-0.477
0.542	49.437	11.172	2.946	1.327	534.914	-0.476
0.544	49.437	11.154	2.987	1.335	533.696	-0.477
0.545	49.431	11.172	3.011	1.352	532.477	-0.477
0.547	49.431	11.172	3.028	1.343	531.259	-0.477
0.549	49.419	11.154	3.052	1.335	530.040	-0.477
0.551	49.407	11.160	3.085	1.343	527.603	-0.476
0.553	49.407	11.172	3.101	1.352	528.822	-0.478
0.554	49.400	11.160	3.142	1.335	527.603	-0.475
0.556	49.400	11.172	3.150	1.335	528.822	-0.477
0.558	49.394	11.160	3.183	1.343	525.166	-0.477
0.560	49.394	11.166	3.191	1.343	526.385	-0.477
0.562	49.388	11.172	3.232	1.343	525.166	-0.477
0.563	49.382	11.166	3.249	1.335	522.729	-0.478
0.565	49.376	11.172	3.273	1.335	522.729	-0.476
0.567	49.364	11.166	3.306	1.343	521.511	-0.477
0.569	49.364	11.160	3.331	1.335	519.074	-0.476
0.571	49.358	11.166	3.339	1.335	521.511	-0.476
0.572	49.358	11.172	3.355	1.343	519.074	-0.477
0.574	49.352	11.172	3.388	1.343	517.856	-0.477
0.576	49.352	11.166	3.404	1.352	516.637	-0.477
0.578	49.340	11.166	3.437	1.343	514.200	-0.477
0.580	49.346	11.160	3.462	1.343	512.982	-0.477
0.581	49.327	11.166	3.470	1.352	514.200	-0.477
0.583	49.333	11.160	3.511	1.343	512.982	-0.478
0.585	49.315	11.172	3.535	1.343	516.637	-0.480
0.587	49.327	11.172	3.535	1.343	516.637	-0.478
0.589	49.315	11.172	3.585	1.343	527.603	-0.478
0.590	49.309	11.160	3.601	1.343	532.477	-0.478
0.592	49.303	11.172	3.617	1.335	539.788	-0.477
0.594	49.297	11.172	3.642	1.343	537.351	-0.480
0.596	49.297	11.172	3.650	1.335	538.570	-0.478
0.598	49.297	11.178	3.691	1.343	537.351	-0.477
0.599	9.820	11.166	3.650	1.352	530.040	-0.486
0.601	0.018	11.160	3.658	1.343	533.696	-0.477
0.603	-0.286	11.172	3.626	1.352	532.477	-0.478
0.605	-0.292	11.172	3.593	1.335	528.822	-0.480
0.607	-0.298	11.160	3.576	1.343	533.696	-0.478
0.608	-0.304	11.166	3.544	1.343	528.822	-0.480
0.610	-0.292	11.172	3.535	1.327	528.822	-0.481
0.612	-0.286	11.172	3.511	1.343	528.822	-0.477
0.614	-0.298	11.172	3.494	1.335	528.822	-0.480
0.616	-0.292	11.166	3.462	1.343	526.385	-0.480
0.617	-0.292	11.166	3.445	1.343	527.603	-0.478
0.619	-0.292	11.166	3.429	1.343	522.729	-0.477
0.621	-0.298	11.166	3.413	1.343	523.948	-0.481
0.623	-0.286	11.166	3.396	1.343	522.729	-0.480
0.625	-0.286	11.172	3.396	1.343	522.729	-0.480
0.626	-0.292	11.172	3.355	1.352	521.511	-0.480
0.628	-0.286	11.178	3.347	1.335	520.293	-0.480
0.630	-0.286	11.178	3.339	1.335	517.856	-0.481
0.632	-0.286	11.160	3.314	1.343	515.419	-0.481
0.634	-0.244	11.166	3.306	1.352	517.856	-0.481
0.635	-0.286	11.172	3.273	1.335	515.419	-0.480
0.637	-0.280	11.160	3.265	1.335	514.200	-0.481
0.639	-0.280	11.178	3.257	1.343	508.108	-0.482
0.641	-0.268	11.178	3.232	1.327	514.200	-0.480
0.643	-0.280	11.166	3.216	1.335	522.729	-0.480
0.644	-0.274	11.172	3.216	1.352	528.822	-0.478
0.646	-0.274	11.172	3.200	1.335	536.133	-0.481
0.648	-0.274	11.160	3.191	1.343	538.570	-0.481
0.650	-0.268	11.184	3.175	1.343	537.351	-0.482
0.652	-0.280	11.172	3.159	1.343	537.351	-0.481
0.653	-0.274	11.166	3.134	1.352	534.914	-0.481
0.655	-0.268	11.172	3.126	1.343	533.696	-0.480
0.657	-0.274	11.178	3.118	1.343	532.477	-0.480
0.659	-0.268	11.172	3.109	1.343	532.477	-0.481
0.661	-0.262	11.178	3.093	1.343	530.040	-0.480
0.662	-0.274	11.172	3.077	1.352	531.259	-0.481
0.664	-0.262	11.172	3.060	1.352	530.040	-0.481
0.666	-0.262	11.172	3.060	1.343	528.822	-0.483
0.668	-0.262	11.178	3.044	1.343	527.603	-0.482
0.670	-0.256	11.178	3.036	1.343	526.385	-0.482
0.671	-0.256	11.178	3.011	1.335	525.166	-0.482
0.673	-0.262	11.172	3.003	1.343	523.948	-0.481
0.675	-0.262	11.178	2.987	1.352	522.729	-0.481
0.677	-0.262	11.166	2.978	1.335	522.729	-0.482
0.679	-0.262	11.172	2.970	1.327	521.511	-0.481
0.680	-0.256	11.172	2.946	1.343	521.511	-0.481
0.682	-0.256	11.178	2.946	1.327	519.074	-0.481
0.684	-0.256	11.172	2.937	1.343	519.074	-0.482
0.686	-0.256	11.172	2.921	1.343	516.637	-0.481
0.688	-0.256	11.178	2.897	1.343	516.637	-0.481
0.689	-0.256	11.166	2.905	1.343	515.419	-0.480
0.691	-0.256	11.184	2.905	1.352	514.200	-0.480
0.693	-0.244	11.172	2.880	1.343	512.982	-0.478
0.695	-0.250	11.184	2.872	1.343	511.763	-0.478
0.697	-0.256	11.172	2.847	1.343	516.637	-0.481
0.698	-0.250	11.184	2.839	1.343	516.637	-0.480
0.700	-0.244	11.172	2.831	1.343	525.166	-0.480
0.702	-0.250	11.178	2.815	1.352	533.696	-0.478
0.704	-0.250	11.178	2.806	1.343	541.007	-0.478
0.706	-0.244	11.172	2.790	1.343	539.788	-0.477
0.707	-0.244	11.172	2.782	1.343	537.351	-0.477
0.709	-0.244	11.184	2.774	1.343	537.351	-0.480
0.711	-0.237	11.172	2.757	1.343	534.914	-0.480
0.713	-0.244	11.184	2.749	1.343	533.696	-0.478
0.715	-0.237	11.172	2.741	1.335	534.914	-0.478
0.716	-0.237	11.172	2.725	1.343	533.696	-0.478
0.718	-0.231	11.184	2.725	1.335	530.040	-0.477
0.720	-0.225	11.172	2.708	1.343	531.259	-0.478
0.722	-0.231	11.172	2.692	1.343	527.603	-0.477
0.724	-0.237	11.172	2.684	1.352	528.822	-0.476
0.725	-0.231	11.178	2.675	1.343	526.385	-0.477
0.727	-0.225	11.172	2.659	1.343	526.385	-0.480
0.729	-0.225	11.178	2.659	1.343	525.166	-0.476
0.731	-0.231	11.172	2.651	1.343	522.729	-0.476
0.733	-0.225	11.190	2.626	1.343	525.166	-0.477
0.734	-0.225	11.184	2.634	1.343	521.511	-0.477
0.736	-0.225	11.190	2.618	1.343	522.729	-0.476
0.738	-0.225	11.178	2.610	1.352	520.293	-0.478
0.740	-0.231	11.184	2.585	1.343	517.856	-0.478
0.742	-0.237	11.178	2.593	1.352	517.856	-0.477
0.743	-0.231	11.184	2.561	1.352	519.074	-0.478
0.745	-0.225	11.184	2.553	1.343	517.856	-0.478
0.747	-0.219	11.184	2.553	1.343	516.637	-0.476
0.749	-0.225	11.196	2.553	1.343	514.200	-0.478
0.751	-0.225	11.184	2.528	1.335	509.326	-0.477
0.752	-0.219	11.190	2.528	1.352	512.982	-0.476
0.754	-0.213	11.196	2.512	1.343	522.729	-0.477
0.756	-0.219	11.196	2.495	1.352	528.822	-0.477
0.758	-0.219	11.196	2.487	1.343	536.133	-0.476
0.760	-0.219	11.202	2.479	1.343	539.788	-0.478
0.761	-0.219	11.184	2.462	1.343	538.570	-0.480
0.763	-0.213	11.196	2.471	1.352	537.351	-0.477
0.765	-0.213	11.202	2.446	1.360	532.477	-0.478
0.767	-0.213	11.196	2.446	1.343	533.696	-0.477
0.769	-0.213	11.202	2.421	1.343	532.477	-0.477
0.770	-0.207	11.202	2.421	1.335	531.259	-0.477
0.772	-0.213	11.190	2.405	1.352	530.040	-0.477
0.774	-0.213	11.202	2.397	1.343	530.040	-0.477
0.776	-0.207	11.190	2.389	1.343	527.603	-0.478
0.778	-0.207	11.196	2.372	1.352	527.603	-0.478
0.779	-0.207	11.209	2.372	1.352	526.385	-0.476
0.781	-0.201	11.202	2.372	1.343	526.385	-0.477
0.783	-0.201	11.196	2.356	1.343	523.948	-0.477
0.785	-0.201	11.209	2.348	1.352	522.729	-0.478
0.787	-0.201	11.209	2.331	1.343	523.948	-0.477
0.788	-0.195	11.202	2.307	1.360	522.729	-0.477
0.790	-0.195	11.215	2.307	1.343	520.293	-0.476
0.792	-0.201	11.202	2.307	1.343	519.074	-0.478
0.794	-0.207	11.209	2.290	1.343	517.856	-0.478
0.796	-0.201	11.209	2.282	1.352	520.293	-0.476
0.797	-0.201	11.196	2.266	1.343	517.856	-0.477
0.799	-0.189	11.221	2.258	1.335	515.419	-0.477
0.801	-0.195	11.209	2.249	1.343	514.200	-0.478
0.803	-0.195	11.202	2.233	1.352	515.419	-0.476
0.805	-0.189	11.209	2.217	1.343	514.200	-0.476
0.806	-0.195	11.221	2.225	1.352	515.419	-0.476
0.808	-0.189	11.209	2.217	1.343	515.419	-0.477
0.810	-0.189	11.215	2.200	1.352	516.637	-0.477
0.812	-0.195	11.209	2.200	1.352	526.385	-0.476
0.814	-0.189	11.215	2.184	1.343	536.133	-0.475
0.815	-0.189	11.227	2.184	1.335	542.225	-0.476
0.817	-0.183	11.215	2.168	1.343	536.133	-0.476
0.819	-0.189	11.221	2.168	1.360	534.914	-0.477
0.821	-0.189	11.227	2.159	1.352	536.133	-0.473
0.823	-0.189	11.227	2.151	1.343	537.351	-0.477
0.824	-0.177	11.215	2.118	1.352	534.914	-0.475
0.826	-0.183	11.227	2.110	1.360	532.477	-0.473
0.828	-0.183	11.227	2.118	1.368	530.040	-0.475
0.830	-0.189	11.227	2.102	1.352	530.040	-0.475
0.832	-0.189	11.227	2.094	1.343	532.477	-0.475
0.833	-0.177	11.233	2.086	1.352	530.040	-0.475
0.835	-0.183	11.233	2.077	1.360	526.385	-0.473
0.837	-0.177	11.227	2.069	1.352	526.385	-0.477
0.839	-0.177	11.227	2.069	1.343	526.385	-0.475
0.841	-0.177	11.239	2.053	1.352	526.385	-0.475
