Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
0.163	-49.394	-10.283	-3.083	-1.081	448.402	0.366
0.164	-49.394	-10.289	-3.091	-1.081	448.402	0.365
0.166	-49.382	-10.289	-3.132	-1.073	448.402	0.366
0.167	-49.388	-10.289	-3.148	-1.073	453.276	0.365
0.169	-49.376	-10.277	-3.165	-1.065	461.805	0.364
0.170	-49.376	-10.265	-3.189	-1.081	466.679	0.366
0.172	-49.358	-10.259	-3.206	-1.081	475.209	0.365
0.174	-49.370	-10.234	-3.222	-1.081	473.990	0.365
0.175	-49.358	-10.222	-3.255	-1.081	473.990	0.365
0.177	-49.358	-10.210	-3.279	-1.073	473.990	0.364
0.178	-49.346	-10.186	-3.288	-1.081	471.553	0.366
0.180	-49.346	-10.161	-3.320	-1.081	470.335	0.365
0.181	-49.333	-10.149	-3.337	-1.065	470.335	0.365
0.183	-49.333	-10.125	-3.353	-1.081	470.335	0.365
0.184	-49.327	-10.107	-3.378	-1.081	470.335	0.364
0.186	-49.315	-10.082	-3.394	-1.081	469.116	0.365
0.188	-3.227	-10.040	-3.386	-1.081	441.091	0.370
0.189	0.140	-10.027	-3.361	-1.073	475.209	0.368
0.191	0.286	-10.003	-3.337	-1.081	466.679	0.364
0.192	0.298	-9.985	-3.312	-1.073	464.242	0.365
0.194	0.298	-9.948	-3.296	-1.073	463.024	0.365
0.195	0.298	-9.930	-3.279	-1.081	464.242	0.366
0.197	0.286	-9.906	-3.263	-1.081	463.024	0.366
0.198	0.292	-9.869	-3.247	-1.089	463.024	0.365
0.200	0.292	-9.863	-3.230	-1.089	460.587	0.366
0.201	0.286	-9.851	-3.214	-1.081	460.587	0.364
0.203	0.286	-9.814	-3.198	-1.081	461.805	0.366
0.205	0.292	-9.802	-3.198	-1.081	460.587	0.364
0.206	0.286	-9.784	-3.173	-1.073	460.587	0.366
0.208	0.286	-9.760	-3.165	-1.089	459.368	0.364
0.209	0.280	-9.747	-3.165	-1.073	460.587	0.366
0.211	0.292	-9.729	-3.148	-1.081	456.931	0.368
0.212	0.280	-9.723	-3.132	-1.081	456.931	0.366
0.214	0.286	-9.711	-3.099	-1.073	454.494	0.365
0.215	0.286	-9.699	-3.116	-1.089	455.713	0.364
0.217	0.280	-9.680	-3.083	-1.081	453.276	0.365
0.219	0.274	-9.674	-3.075	-1.073	453.276	0.366
0.220	0.280	-9.674	-3.066	-1.081	454.494	0.368
0.222	0.280	-9.668	-3.050	-1.073	450.839	0.364
0.223	0.268	-9.650	-3.042	-1.081	449.620	0.365
0.225	0.268	-9.656	-3.034	-1.081	449.620	0.365
0.226	0.274	-9.650	-3.034	-1.081	450.839	0.365
0.228	0.274	-9.650	-3.001	-1.073	447.184	0.366
0.229	0.268	-9.650	-2.993	-1.081	448.402	0.366
0.231	0.274	-9.644	-2.993	-1.081	452.057	0.365
0.232	0.268	-9.650	-2.968	-1.081	453.276	0.365
0.234	0.268	-9.650	-2.960	-1.089	459.368	0.365
0.236	0.268	-9.680	-2.952	-1.065	469.116	0.365
0.237	0.262	-9.723	-2.944	-1.081	475.209	0.366
0.239	0.268	-9.766	-2.935	-1.081	475.209	0.364
0.240	0.262	-9.814	-2.919	-1.073	475.209	0.368
0.242	0.268	-9.845	-2.919	-1.081	472.772	0.366
0.243	0.274	-9.881	-2.919	-1.098	473.990	0.368
0.245	0.262	-9.912	-2.886	-1.081	470.335	0.366
0.246	0.256	-9.948	-2.886	-1.081	470.335	0.366
0.248	0.256	-9.967	-2.870	-1.081	471.553	0.368
0.250	0.256	-9.997	-2.870	-1.089	470.335	0.365
0.251	0.268	-10.027	-2.862	-1.081	471.553	0.369
0.253	0.262	-10.040	-2.845	-1.081	467.898	0.365
0.254	0.256	-10.058	-2.837	-1.081	466.679	0.368
0.256	0.256	-10.088	-2.821	-1.081	467.898	0.366
0.257	0.250	-10.100	-2.813	-1.081	466.679	0.365
0.259	0.256	-10.125	-2.813	-1.081	466.679	0.366
0.260	0.250	-10.131	-2.788	-1.073	464.242	0.366
0.262	0.262	-10.143	-2.788	-1.081	464.242	0.366
0.263	0.250	-10.161	-2.772	-1.081	463.024	0.365
0.265	0.250	-10.174	-2.772	-1.081	459.368	0.366
0.267	0.250	-10.180	-2.763	-1.089	463.024	0.368
0.268	0.250	-10.186	-2.755	-1.081	459.368	0.366
0.270	0.244	-10.210	-2.739	-1.089	458.150	0.366
0.271	0.250	-10.222	-2.731	-1.089	460.587	0.368
0.273	0.250	-10.222	-2.731	-1.081	456.931	0.364
0.274	0.250	-10.234	-2.731	-1.073	456.931	0.368
0.276	0.244	-10.234	-2.714	-1.081	458.150	0.368
0.277	0.244	-10.253	-2.706	-1.081	456.931	0.366
0.279	0.250	-10.253	-2.690	-1.081	455.713	0.366
0.281	0.244	-10.259	-2.673	-1.081	455.713	0.368
0.282	0.244	-10.265	-2.681	-1.081	454.494	0.368
0.284	0.244	-10.271	-2.665	-1.081	453.276	0.365
0.285	0.237	-10.271	-2.657	-1.073	454.494	0.369
0.287	0.237	-10.277	-2.641	-1.073	452.057	0.366
0.288	0.244	-10.283	-2.641	-1.081	452.057	0.368
0.290	0.237	-10.277	-2.632	-1.089	450.839	0.369
0.291	0.237	-10.265	-2.624	-1.057	450.839	0.365
0.293	0.237	-10.253	-2.608	-1.081	445.965	0.366
0.294	0.237	-10.241	-2.616	-1.081	452.057	0.365
0.296	0.244	-10.222	-2.600	-1.081	459.368	0.368
0.298	0.225	-10.204	-2.583	-1.073	463.024	0.365
0.299	0.231	-10.198	-2.575	-1.081	472.772	0.368
0.301	0.237	-10.180	-2.567	-1.073	475.209	0.366
0.302	0.237	-10.161	-2.559	-1.089	473.990	0.368
0.304	0.231	-10.137	-2.542	-1.081	471.553	0.366
0.305	0.231	-10.125	-2.542	-1.081	475.209	0.368
0.307	0.231	-10.094	-2.534	-1.081	472.772	0.364
0.308	0.231	-10.070	-2.526	-1.089	470.335	0.364
0.310	0.231	-10.058	-2.518	-1.081	471.553	0.366
0.312	0.225	-10.021	-2.518	-1.081	470.335	0.366
0.313	0.219	-10.003	-2.493	-1.065	467.898	0.365
0.315	0.213	-9.979	-2.493	-1.065	469.116	0.365
0.316	0.219	-9.948	-2.485	-1.089	466.679	0.364
0.318	0.225	-9.936	-2.477	-1.081	467.898	0.365
0.319	0.225	-9.912	-2.469	-1.073	465.461	0.365
0.321	0.225	-9.881	-2.460	-1.081	461.805	0.365
0.322	0.225	-9.869	-2.452	-1.081	463.024	0.364
0.324	0.225	-9.845	-2.452	-1.073	464.242	0.365
0.325	0.219	-9.820	-2.436	-1.073	463.024	0.363
0.327	0.213	-9.796	-2.428	-1.081	463.024	0.366
0.329	0.213	-9.784	-2.428	-1.081	461.805	0.363
0.330	0.219	-9.772	-2.403	-1.081	461.805	0.364
0.332	0.225	-9.753	-2.403	-1.081	459.368	0.364
0.333	3.683	-9.741	-2.370	-1.065	514.200	0.366
0.335	0.335	-9.717	-2.370	-1.089	443.528	0.363
0.336	0.183	-9.711	-2.370	-1.081	448.402	0.360
0.338	0.183	-9.699	-2.378	-1.089	456.931	0.364
0.339	0.195	-9.686	-2.354	-1.073	456.931	0.363
0.341	0.195	-9.680	-2.362	-1.073	458.150	0.363
0.343	0.195	-9.668	-2.337	-1.081	454.494	0.361
0.344	0.195	-9.668	-2.354	-1.073	453.276	0.365
0.346	0.201	-9.656	-2.329	-1.073	452.057	0.361
0.347	0.189	-9.650	-2.329	-1.065	453.276	0.361
0.349	0.189	-9.662	-2.313	-1.081	450.839	0.364
0.350	0.201	-9.644	-2.313	-1.073	452.057	0.364
0.352	0.183	-9.638	-2.297	-1.081	450.839	0.364
0.353	0.195	-9.638	-2.297	-1.081	452.057	0.363
0.355	0.183	-9.644	-2.280	-1.081	447.184	0.361
0.356	0.195	-9.656	-2.280	-1.081	448.402	0.361
0.358	0.183	-9.686	-2.272	-1.073	454.494	0.361
0.360	0.189	-9.735	-2.272	-1.081	452.057	0.360
0.361	0.177	-9.778	-2.256	-1.081	459.368	0.361
0.363	0.189	-9.827	-2.256	-1.081	466.679	0.360
0.364	0.183	-9.857	-2.239	-1.089	472.772	0.360
0.366	0.183	-9.875	-2.239	-1.089	476.427	0.361
0.367	0.177	-9.912	-2.223	-1.073	475.209	0.361
0.369	0.183	-9.948	-2.223	-1.089	472.772	0.363
0.370	0.189	-9.967	-2.215	-1.073	472.772	0.364
0.372	0.183	-9.985	-2.206	-1.073	471.553	0.361
0.374	0.177	-10.015	-2.198	-1.089	472.772	0.361
0.375	0.177	-10.034	-2.182	-1.073	471.553	0.360
0.377	0.177	-10.058	-2.174	-1.089	469.116	0.360
0.378	0.164	-10.076	-2.165	-1.081	470.335	0.361
0.380	0.183	-10.088	-2.165	-1.089	467.898	0.360
0.381	0.183	-10.119	-2.165	-1.081	469.116	0.361
0.383	0.183	-10.125	-2.165	-1.089	467.898	0.360
0.384	0.170	-10.149	-2.149	-1.106	466.679	0.359
0.386	0.183	-10.155	-2.133	-1.065	464.242	0.360
0.387	0.177	-10.167	-2.133	-1.073	466.679	0.360
0.389	0.177	-10.180	-2.133	-1.081	465.461	0.363
0.391	0.177	-10.186	-2.108	-1.089	461.805	0.361
0.392	0.177	-10.198	-2.108	-1.081	463.024	0.361
0.394	0.183	-10.210	-2.108	-1.089	463.024	0.359
0.395	0.170	-10.216	-2.084	-1.081	461.805	0.361
0.397	0.170	-10.222	-2.084	-1.073	459.368	0.361
0.398	0.177	-10.234	-2.075	-1.089	460.587	0.363
0.400	0.164	-10.241	-2.084	-1.089	459.368	0.363
0.401	0.177	-10.241	-2.067	-1.081	456.931	0.360
0.403	0.170	-10.253	-2.043	-1.089	456.931	0.363
0.405	0.164	-10.259	-2.043	-1.089	456.931	0.361
0.406	0.170	-10.259	-2.059	-1.073	454.494	0.363
0.408	0.170	-10.265	-2.034	-1.065	454.494	0.361
0.409	0.170	-10.271	-2.034	-1.089	453.276	0.363
0.411	0.164	-10.277	-2.018	-1.073	452.057	0.361
0.412	0.170	-10.265	-2.010	-1.073	454.494	0.363
0.414	0.170	-10.259	-2.010	-1.081	453.276	0.360
0.415	0.164	-10.253	-1.993	-1.081	452.057	0.364
0.417	0.164	-10.241	-1.993	-1.081	450.839	0.361
0.418	0.164	-10.222	-1.985	-1.081	450.839	0.364
0.420	0.158	-10.210	-1.985	-1.073	443.528	0.363
0.422	0.170	-10.186	-1.977	-1.081	449.620	0.363
0.423	0.158	-10.161	-1.969	-1.081	455.713	0.364
0.425	0.164	-10.155	-1.969	-1.073	463.024	0.361
0.426	0.158	-10.125	-1.952	-1.081	470.335	0.364
0.428	0.170	-10.107	-1.944	-1.081	475.209	0.364
0.429	0.164	-10.088	-1.936	-1.081	475.209	0.363
0.431	0.164	-10.064	-1.936	-1.081	472.772	0.364
0.432	0.158	-10.034	-1.920	-1.081	473.990	0.364
0.434	0.158	-10.015	-1.912	-1.081	471.553	0.361
0.436	0.158	-9.997	-1.912	-1.081	471.553	0.360
0.437	0.146	-9.967	-1.895	-1.073	470.335	0.363
0.439	0.164	-9.936	-1.887	-1.081	470.335	0.363
0.440	0.158	-9.924	-1.895	-1.073	467.898	0.361
0.442	0.152	-9.900	-1.887	-1.073	467.898	0.360
0.443	0.164	-9.875	-1.887	-1.081	467.898	0.360
0.445	0.152	-9.857	-1.871	-1.081	466.679	0.360
0.446	0.152	-9.833	-1.862	-1.073	465.461	0.361
0.448	0.146	-9.814	-1.854	-1.081	464.242	0.360
0.449	0.158	-9.796	-1.846	-1.081	464.242	0.361
0.451	0.146	-9.778	-1.830	-1.073	463.024	0.363
0.453	0.146	-9.753	-1.846	-1.081	463.024	0.361
0.454	0.146	-9.741	-1.838	-1.073	461.805	0.361
0.456	0.158	-9.729	-1.838	-1.081	460.587	0.361
0.457	0.146	-9.711	-1.821	-1.081	461.805	0.361
0.459	0.146	-9.699	-1.805	-1.073	459.368	0.360
0.460	0.152	-9.693	-1.789	-1.073	460.587	0.360
0.462	0.140	-9.674	-1.797	-1.081	458.150	0.360
0.463	0.146	-9.674	-1.780	-1.073	456.931	0.360
0.465	0.146	-9.662	-1.780	-1.081	458.150	0.360
0.467	0.140	-9.650	-1.780	-1.081	455.713	0.359
0.468	0.140	-9.650	-1.772	-1.089	455.713	0.360
0.470	0.140	-9.644	-1.772	-1.081	456.931	0.358
0.471	0.134	-9.650	-1.764	-1.081	454.494	0.359
0.473	0.140	-9.638	-1.756	-1.089	453.276	0.360
0.474	0.140	-9.644	-1.748	-1.081	453.276	0.361
0.476	0.140	-9.644	-1.740	-1.081	453.276	0.360
0.477	-30.247	-9.644	-1.805	-1.081	472.772	0.359
0.479	-48.664	-9.656	-1.789	-1.081	459.368	0.359
0.480	-49.547	-9.705	-1.821	-1.081	450.839	0.358
0.482	-49.589	-9.747	-1.846	-1.065	444.747	0.359
0.484	-49.595	-9.790	-1.887	-1.081	449.620	0.361
0.485	-49.601	-9.827	-1.920	-1.089	449.620	0.359
0.487	-49.589	-9.857	-1.952	-1.081	449.620	0.358
0.488	-49.583	-9.893	-1.977	-1.089	454.494	0.360
0.490	-49.583	-9.918	-2.018	-1.081	463.024	0.360
0.491	-49.571	-9.948	-2.059	-1.081	470.335	0.360
0.493	-49.577	-9.979	-2.084	-1.081	476.427	0.360
0.494	-49.571	-10.003	-2.108	-1.081	475.209	0.360
0.496	-49.565	-10.027	-2.133	-1.081	473.990	0.359
0.498	-49.559	-10.046	-2.157	-1.081	472.772	0.359
0.499	-49.547	-10.070	-2.190	-1.081	473.990	0.358
0.501	-49.553	-10.088	-2.215	-1.073	470.335	0.360
0.502	-49.547	-10.107	-2.247	-1.073	471.553	0.358
0.504	-49.547	-10.125	-2.280	-1.081	472.772	0.361
0.505	-49.540	-10.137	-2.305	-1.073	470.335	0.358
0.507	-49.534	-10.149	-2.321	-1.081	469.116	0.360
0.508	-49.528	-10.161	-2.346	-1.073	467.898	0.359
0.510	-49.504	-10.174	-2.370	-1.081	467.898	0.360
0.511	-49.516	-10.186	-2.403	-1.081	465.461	0.360
0.513	-49.516	-10.198	-2.419	-1.089	465.461	0.360
0.515	-49.522	-10.210	-2.444	-1.073	464.242	0.359
0.516	-49.510	-10.216	-2.477	-1.073	464.242	0.363
0.518	-49.504	-10.228	-2.493	-1.073	463.024	0.359
0.519	-49.504	-10.228	-2.526	-1.081	464.242	0.360
0.521	-49.504	-10.241	-2.550	-1.089	463.024	0.361
0.522	-49.498	-10.247	-2.591	-1.073	460.587	0.360
0.524	-49.492	-10.259	-2.591	-1.073	460.587	0.363
0.525	-49.480	-10.253	-2.624	-1.081	460.587	0.360
0.527	-49.486	-10.259	-2.649	-1.081	461.805	0.360
0.529	-49.473	-10.265	-2.673	-1.081	458.150	0.361
0.530	-49.473	-10.277	-2.698	-1.081	459.368	0.361
0.532	-49.480	-10.277	-2.714	-1.081	458.150	0.363
0.533	-49.467	-10.271	-2.739	-1.081	458.150	0.363
0.535	-49.461	-10.259	-2.772	-1.073	454.494	0.364
0.536	-49.449	-10.265	-2.780	-1.081	454.494	0.363
0.538	-49.449	-10.247	-2.813	-1.081	454.494	0.363
0.539	-49.443	-10.234	-2.837	-1.081	453.276	0.361
0.541	-49.443	-10.222	-2.862	-1.073	453.276	0.363
0.542	-49.437	-10.210	-2.870	-1.081	450.839	0.364
0.544	-49.431	-10.192	-2.886	-1.081	450.839	0.364
0.546	-49.431	-10.174	-2.919	-1.089	450.839	0.361
0.547	-49.425	-10.149	-2.952	-1.081	450.839	0.364
0.549	-49.419	-10.125	-2.968	-1.081	447.184	0.361
0.550	-49.413	-10.094	-2.993	-1.081	454.494	0.364
0.552	-49.419	-10.076	-3.017	-1.081	460.587	0.361
0.553	-49.407	-10.052	-3.034	-1.089	467.898	0.363
0.555	-49.394	-10.021	-3.042	-1.081	471.553	0.363
0.556	-49.400	-10.003	-3.075	-1.081	475.209	0.365
0.558	-49.394	-9.985	-3.091	-1.089	471.553	0.363
0.560	-49.394	-9.954	-3.116	-1.073	471.553	0.364
0.561	-49.376	-9.930	-3.132	-1.073	471.553	0.364
0.563	-49.376	-9.912	-3.165	-1.081	470.335	0.363
0.564	-49.382	-9.881	-3.181	-1.073	472.772	0.363
0.566	-49.370	-9.857	-3.206	-1.081	471.553	0.363
0.567	-49.364	-9.833	-3.222	-1.081	470.335	0.363
0.569	-49.364	-9.820	-3.247	-1.073	466.679	0.363
0.570	-49.358	-9.790	-3.263	-1.081	467.898	0.363
0.572	-49.352	-9.772	-3.279	-1.065	465.461	0.364
0.573	-49.352	-9.766	-3.312	-1.073	466.679	0.363
0.575	-49.346	-9.741	-3.329	-1.073	465.461	0.365
0.577	-49.340	-9.729	-3.353	-1.098	464.242	0.364
0.578	-49.340	-9.711	-3.370	-1.073	463.024	0.365
0.580	-49.333	-9.699	-3.402	-1.081	463.024	0.363
0.581	-12.408	-9.680	-3.378	-1.089	470.335	0.357
0.583	-0.329	-9.674	-3.370	-1.081	464.242	0.359
0.584	0.274	-9.662	-3.353	-1.081	456.931	0.363
0.586	0.298	-9.656	-3.329	-1.081	458.150	0.366
0.587	0.304	-9.662	-3.304	-1.089	463.024	0.364
0.589	0.292	-9.638	-3.296	-1.089	458.150	0.364
0.591	0.292	-9.638	-3.271	-1.073	456.931	0.363
0.592	0.292	-9.626	-3.247	-1.073	458.150	0.365
0.594	0.286	-9.632	-3.238	-1.081	455.713	0.363
0.595	0.292	-9.632	-3.230	-1.089	456.931	0.364
0.597	0.292	-9.626	-3.206	-1.089	452.057	0.364
0.598	0.298	-9.613	-3.198	-1.089	455.713	0.364
0.600	0.292	-9.626	-3.181	-1.081	453.276	0.364
0.601	0.292	-9.662	-3.165	-1.081	453.276	0.361
0.603	0.280	-9.711	-3.157	-1.073	454.494	0.365
0.604	0.280	-9.747	-3.148	-1.089	453.276	0.364
0.606	0.280	-9.790	-3.124	-1.081	449.620	0.366
0.608	0.274	-9.833	-3.124	-1.089	449.620	0.364
0.609	0.280	-9.857	-3.116	-1.081	450.839	0.366
0.611	0.280	-9.887	-3.091	-1.081	448.402	0.364
0.612	0.280	-9.930	-3.075	-1.081	448.402	0.365
0.614	0.274	-9.954	-3.066	-1.073	452.057	0.364
0.615	0.280	-9.991	-3.058	-1.081	454.494	0.365
0.617	0.274	-10.009	-3.050	-1.089	458.150	0.365
0.618	0.274	-10.027	-3.042	-1.081	464.242	0.365
0.620	0.274	-10.052	-3.026	-1.081	472.772	0.365
0.622	0.274	-10.076	-3.009	-1.073	475.209	0.364
0.623	0.280	-10.100	-3.009	-1.081	475.209	0.365
0.625	0.274	-10.113	-2.993	-1.089	473.990	0.364
0.626	0.256	-10.125	-2.985	-1.081	472.772	0.366
0.628	0.268	-10.137	-2.968	-1.089	472.772	0.365
0.629	0.268	-10.161	-2.968	-1.081	471.553	0.365
0.631	0.268	-10.174	-2.952	-1.081	470.335	0.365
0.632	0.268	-10.180	-2.935	-1.081	471.553	0.366
0.634	0.268	-10.198	-2.935	-1.081	470.335	0.366
0.635	0.268	-10.198	-2.927	-1.073	470.335	0.368
0.637	0.268	-10.222	-2.911	-1.073	469.116	0.368
0.639	0.256	-10.222	-2.894	-1.081	467.898	0.365
0.640	0.262	-10.234	-2.886	-1.081	466.679	0.365
0.642	0.268	-10.247	-2.886	-1.081	466.679	0.365
0.643	0.256	-10.247	-2.878	-1.073	465.461	0.366
0.645	0.256	-10.259	-2.853	-1.081	463.024	0.366
0.646	0.262	-10.259	-2.853	-1.081	463.024	0.368
0.648	0.262	-10.265	-2.845	-1.081	463.024	0.366
0.649	0.250	-10.271	-2.829	-1.081	463.024	0.365
0.651	0.262	-10.283	-2.837	-1.073	461.805	0.368
0.653	0.256	-10.283	-2.813	-1.073	460.587	0.365
0.654	0.256	-10.289	-2.804	-1.081	459.368	0.368
0.656	0.250	-10.283	-2.796	-1.081	459.368	0.366
0.657	0.262	-10.277	-2.780	-1.081	459.368	0.365
0.659	0.256	-10.271	-2.763	-1.089	456.931	0.366
0.660	0.244	-10.259	-2.763	-1.065	456.931	0.366
0.662	0.256	-10.234	-2.763	-1.081	456.931	0.365
0.663	0.250	-10.228	-2.739	-1.073	455.713	0.365
0.665	0.250	-10.210	-2.747	-1.073	454.494	0.366
0.666	0.250	-10.192	-2.731	-1.073	453.276	0.366
0.668	0.244	-10.167	-2.714	-1.081	454.494	0.368
0.670	0.250	-10.149	-2.722	-1.081	453.276	0.368
0.671	0.244	-10.125	-2.706	-1.081	450.839	0.368
0.673	0.244	-10.100	-2.698	-1.081	450.839	0.368
0.674	0.244	-10.076	-2.690	-1.073	449.620	0.365
0.676	0.237	-10.058	-2.681	-1.081	444.747	0.366
0.677	0.244	-10.015	-2.673	-1.081	452.057	0.366
0.679	0.244	-10.003	-2.665	-1.081	456.931	0.368
0.680	0.250	-9.967	-2.641	-1.081	463.024	0.365
0.682	0.231	-9.942	-2.641	-1.073	469.116	0.366
0.684	0.237	-9.918	-2.632	-1.073	476.427	0.365
0.685	0.244	-9.893	-2.624	-1.081	473.990	0.368
0.687	0.231	-9.869	-2.608	-1.065	471.553	0.365
