Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
0.129	48.512	37.102	6.042	4.128	1688.818	-1.151
0.130	48.512	37.145	6.034	4.145	1688.818	-1.150
0.132	48.518	37.151	6.050	4.145	1691.255	-1.151
0.133	48.512	37.108	6.042	4.136	1696.129	-1.150
0.135	48.512	37.120	6.050	4.128	1701.003	-1.151
0.136	48.512	37.157	6.058	4.136	1702.222	-1.151
0.138	48.512	37.139	6.042	4.145	1697.348	-1.151
0.139	48.518	37.096	6.058	4.145	1697.348	-1.152
0.141	48.505	37.053	6.058	4.145	1693.692	-1.151
0.143	48.512	37.078	6.066	4.145	1691.255	-1.151
0.144	48.518	37.120	6.066	4.136	1690.037	-1.151
0.146	48.518	37.157	6.058	4.145	1685.163	-1.151
0.147	48.505	37.139	6.066	4.145	1683.944	-1.150
0.149	48.505	37.108	6.075	4.145	1687.600	-1.151
0.150	48.499	37.139	6.066	4.145	1693.692	-1.151
0.152	48.505	37.139	6.083	4.145	1697.348	-1.152
0.153	48.499	37.096	6.066	4.136	1702.222	-1.150
0.155	48.499	37.102	6.083	4.145	1701.003	-1.150
0.157	48.499	37.151	6.075	4.145	1696.129	-1.151
0.158	48.493	37.126	6.091	4.145	1694.911	-1.151
0.160	48.451	37.072	6.083	4.136	1691.255	-1.152
0.161	48.487	37.114	6.075	4.145	1690.037	-1.149
0.163	48.493	37.145	6.083	4.136	1693.692	-1.152
0.164	48.487	37.120	6.091	4.136	1686.381	-1.150
0.166	48.499	37.072	6.091	4.145	1691.255	-1.150
0.167	48.493	37.023	6.091	4.145	1696.129	-1.150
0.169	48.493	37.078	6.099	4.136	1698.566	-1.151
0.170	48.493	37.114	6.091	4.136	1702.222	-1.150
0.172	48.493	37.145	6.099	4.145	1701.003	-1.150
0.174	48.499	37.114	6.091	4.145	1697.348	-1.152
0.175	47.775	37.096	6.083	4.153	1693.692	-1.151
0.177	2.216	37.133	6.050	4.145	1694.911	-1.147
0.178	-0.341	37.120	6.009	4.145	1692.474	-1.149
0.180	-0.463	37.084	5.960	4.136	1679.070	-1.153
0.181	-0.475	37.102	5.919	4.145	1682.726	-1.155
0.183	40.426	37.133	5.903	4.145	1694.911	-1.147
0.184	48.128	37.102	5.911	4.136	1693.692	-1.150
0.186	48.469	37.066	5.911	4.128	1694.911	-1.152
0.188	48.499	37.120	5.911	4.145	1701.003	-1.151
0.189	48.512	37.133	5.919	4.153	1701.003	-1.151
0.191	48.487	37.090	5.927	4.136	1697.348	-1.150
0.192	48.542	37.084	5.927	4.136	1693.692	-1.151
0.194	48.499	37.126	5.927	4.136	1691.255	-1.153
0.195	48.536	37.145	5.944	4.145	1690.037	-1.150
0.197	48.512	37.102	5.935	4.136	1687.600	-1.151
0.198	48.481	37.108	5.944	4.153	1686.381	-1.151
0.200	48.512	37.145	5.952	4.153	1691.255	-1.153
0.201	48.487	37.133	5.944	4.153	1693.692	-1.152
0.203	48.505	37.084	5.960	4.136	1698.566	-1.151
0.205	48.524	37.114	5.944	4.145	1703.440	-1.152
0.206	48.512	37.157	5.952	4.153	1699.785	-1.150
0.208	48.499	37.108	5.968	4.145	1699.785	-1.150
0.209	48.530	37.090	5.968	4.145	1696.129	-1.151
0.211	48.518	37.126	5.968	4.153	1692.474	-1.152
0.212	48.518	37.151	5.976	4.145	1690.037	-1.152
0.214	48.518	37.126	5.985	4.145	1683.944	-1.152
0.215	48.518	37.102	5.976	4.145	1685.163	-1.151
0.217	48.518	37.047	5.976	4.145	1686.381	-1.152
0.219	48.524	37.096	5.985	4.145	1691.255	-1.153
0.220	48.518	37.139	5.993	4.161	1697.348	-1.151
0.222	48.505	37.151	6.001	4.153	1698.566	-1.153
0.223	48.512	37.108	6.001	4.145	1701.003	-1.153
0.225	48.518	37.072	6.001	4.145	1696.129	-1.153
0.226	48.512	37.066	5.993	4.145	1694.911	-1.151
0.228	48.505	37.114	6.001	4.145	1691.255	-1.151
0.229	48.512	37.157	6.009	4.145	1690.037	-1.152
0.231	48.512	37.163	6.009	4.153	1686.381	-1.152
0.232	48.518	37.126	6.009	4.153	1686.381	-1.152
0.234	48.512	37.066	6.017	4.161	1687.600	-1.151
0.236	48.518	37.096	6.017	4.153	1692.474	-1.152
0.237	48.518	37.133	6.009	4.145	1699.785	-1.150
0.239	48.512	37.187	6.009	4.145	1702.222	-1.152
0.240	48.505	37.169	6.017	4.153	1701.003	-1.151
0.242	48.505	37.133	6.017	4.145	1697.348	-1.152
0.243	48.505	37.084	6.034	4.145	1697.348	-1.151
0.245	48.505	37.120	6.034	4.153	1693.692	-1.151
0.246	48.505	37.181	6.034	4.153	1691.255	-1.153
0.248	48.499	37.163	6.017	4.153	1687.600	-1.152
0.250	48.499	37.126	6.034	4.153	1683.944	-1.153
0.251	48.499	37.145	6.042	4.145	1686.381	-1.153
0.253	48.505	37.193	6.034	4.153	1690.037	-1.151
0.254	48.499	37.187	6.042	4.153	1693.692	-1.153
0.256	48.493	37.133	6.042	4.161	1699.785	-1.153
0.257	48.457	37.169	6.042	4.161	1702.222	-1.150
0.259	48.457	37.206	6.058	4.153	1697.348	-1.155
0.260	48.481	37.175	6.050	4.153	1696.129	-1.151
0.262	48.487	37.139	6.066	4.161	1692.474	-1.153
0.263	48.493	37.096	6.058	4.161	1690.037	-1.152
0.265	48.493	37.139	6.058	4.153	1688.818	-1.153
0.267	48.487	37.181	6.058	4.153	1687.600	-1.152
0.268	48.493	37.212	6.058	4.161	1687.600	-1.152
0.270	48.487	37.181	6.075	4.145	1692.474	-1.151
0.271	48.493	37.163	6.066	4.145	1697.348	-1.151
0.273	48.493	37.126	6.066	4.145	1702.222	-1.153
0.274	24.597	37.163	6.009	4.153	1709.533	-1.147
0.276	0.706	37.206	5.993	4.153	1701.003	-1.151
0.277	-0.426	37.224	5.968	4.153	1694.911	-1.153
0.279	-0.469	37.175	5.927	4.153	1691.255	-1.153
0.281	-0.676	37.151	5.894	4.169	1691.255	-1.151
0.282	44.664	37.133	5.903	4.153	1687.600	-1.155
0.284	48.323	37.181	5.903	4.153	1681.507	-1.156
0.285	48.457	37.236	5.911	4.153	1685.163	-1.152
0.287	48.475	37.212	5.911	4.161	1691.255	-1.151
0.288	48.499	37.175	5.911	4.161	1693.692	-1.155
0.290	48.493	37.126	5.927	4.161	1696.129	-1.155
0.291	48.499	37.163	5.935	4.153	1701.003	-1.152
0.293	48.505	37.206	5.935	4.153	1699.785	-1.153
0.294	48.505	37.230	5.935	4.169	1697.348	-1.152
0.296	48.505	37.199	5.935	4.145	1693.692	-1.155
0.298	48.493	37.206	5.952	4.161	1692.474	-1.152
0.299	48.499	37.236	5.960	4.145	1688.818	-1.152
0.301	48.505	37.236	5.952	4.161	1692.474	-1.153
0.302	48.505	37.187	5.952	4.153	1687.600	-1.153
0.304	48.505	37.218	5.944	4.161	1690.037	-1.153
0.305	48.512	37.260	5.952	4.161	1694.911	-1.155
0.307	48.512	37.248	5.952	4.161	1699.785	-1.153
0.308	48.505	37.193	5.960	4.161	1703.440	-1.152
0.310	48.512	37.230	5.968	4.161	1702.222	-1.153
0.312	48.499	37.260	5.968	4.169	1697.348	-1.153
0.313	48.512	37.224	5.976	4.161	1696.129	-1.155
0.315	48.512	37.199	5.985	4.161	1691.255	-1.155
0.316	48.518	37.248	5.968	4.153	1688.818	-1.155
0.318	48.505	37.254	5.985	4.161	1682.726	-1.153
0.319	48.505	37.206	5.976	4.161	1683.944	-1.155
0.321	48.505	37.224	5.976	4.161	1690.037	-1.155
0.322	48.505	37.260	5.985	4.153	1692.474	-1.151
0.324	48.512	37.266	5.985	4.153	1696.129	-1.152
0.325	48.499	37.218	6.001	4.161	1701.003	-1.155
0.327	48.505	37.163	5.985	4.153	1698.566	-1.153
0.329	48.505	37.175	5.993	4.169	1697.348	-1.155
0.330	48.499	37.224	5.993	4.153	1696.129	-1.152
0.332	48.493	37.266	5.985	4.153	1690.037	-1.155
0.333	48.505	37.254	6.009	4.153	1687.600	-1.155
0.335	48.505	37.218	6.009	4.169	1685.163	-1.153
0.336	48.499	37.248	6.009	4.169	1687.600	-1.155
0.338	48.493	37.291	6.009	4.161	1688.818	-1.152
0.339	48.493	37.266	6.017	4.161	1694.911	-1.153
0.341	48.499	37.236	6.017	4.153	1698.566	-1.153
0.343	48.505	37.273	6.009	4.153	1703.440	-1.153
0.344	48.499	37.303	6.017	4.161	1702.222	-1.153
0.346	48.493	37.266	6.034	4.153	1698.566	-1.151
0.347	48.487	37.218	6.025	4.145	1697.348	-1.153
0.349	48.493	37.193	6.017	4.177	1692.474	-1.155
0.350	48.493	37.236	6.025	4.161	1688.818	-1.155
0.352	48.505	37.279	6.034	4.169	1681.507	-1.155
0.353	48.487	37.309	6.042	4.169	1685.163	-1.152
0.355	48.475	37.279	6.025	4.161	1686.381	-1.151
0.356	48.438	37.224	6.034	4.153	1692.474	-1.153
0.358	48.457	37.218	6.034	4.161	1696.129	-1.153
0.360	48.481	37.266	6.042	4.161	1701.003	-1.156
0.361	48.487	37.315	6.034	4.145	1701.003	-1.155
0.363	48.487	37.303	6.042	4.145	1696.129	-1.153
0.364	48.487	37.266	6.042	4.169	1696.129	-1.153
0.366	48.475	37.218	6.050	4.153	1691.255	-1.153
0.367	48.487	37.242	6.050	4.153	1690.037	-1.153
0.369	48.487	37.291	6.050	4.153	1686.381	-1.155
0.370	48.481	37.315	6.058	4.169	1687.600	-1.153
0.372	48.481	37.291	6.058	4.161	1688.818	-1.155
0.374	10.448	37.279	6.001	4.161	1682.726	-1.159
0.375	0.067	37.309	6.001	4.161	1693.692	-1.157
0.377	-0.457	37.309	5.952	4.161	1702.222	-1.152
0.378	-0.475	37.254	5.911	4.161	1703.440	-1.152
0.380	15.434	37.279	5.919	4.153	1688.818	-1.162
0.381	46.782	37.315	5.903	4.145	1690.037	-1.157
0.383	48.396	37.315	5.903	4.153	1694.911	-1.153
0.384	48.469	37.285	5.903	4.177	1692.474	-1.151
0.386	48.469	37.236	5.911	4.161	1686.381	-1.153
0.387	48.487	37.254	5.911	4.161	1682.726	-1.155
0.389	48.481	37.297	5.927	4.169	1686.381	-1.155
0.391	48.487	37.333	5.927	4.169	1690.037	-1.153
0.392	48.493	37.315	5.927	4.161	1694.911	-1.156
0.394	48.493	37.279	5.935	4.161	1698.566	-1.155
0.395	48.493	37.315	5.952	4.153	1701.003	-1.156
0.397	48.493	37.352	5.935	4.161	1699.785	-1.155
0.398	48.499	37.327	5.944	4.153	1696.129	-1.155
0.400	48.493	37.297	5.944	4.161	1692.474	-1.155
0.401	48.499	37.260	5.960	4.161	1691.255	-1.155
0.403	48.505	37.285	5.960	4.169	1686.381	-1.156
0.405	48.499	37.333	5.952	4.161	1688.818	-1.153
0.406	48.505	37.352	5.952	4.169	1686.381	-1.156
0.408	48.499	37.303	5.960	4.161	1692.474	-1.152
0.409	48.499	37.273	5.952	4.169	1698.566	-1.152
0.411	48.512	37.260	5.960	4.161	1701.003	-1.155
0.412	48.518	37.297	5.960	4.153	1702.222	-1.155
0.414	48.518	37.346	5.960	4.169	1698.566	-1.155
0.415	48.499	37.364	5.960	4.153	1696.129	-1.155
0.417	48.487	37.321	5.960	4.169	1693.692	-1.156
0.418	48.499	37.279	5.968	4.153	1691.255	-1.155
0.420	48.493	37.291	5.960	4.161	1690.037	-1.153
0.422	48.505	37.333	5.976	4.161	1685.163	-1.155
0.423	48.493	37.376	5.968	4.153	1686.381	-1.155
0.425	48.505	37.364	5.976	4.161	1690.037	-1.156
0.426	48.499	37.333	5.985	4.161	1692.474	-1.156
0.428	48.512	37.285	5.985	4.169	1698.566	-1.156
0.429	48.505	37.315	5.976	4.153	1702.222	-1.155
0.431	48.493	37.358	5.993	4.153	1699.785	-1.156
0.432	48.499	37.382	5.993	4.161	1697.348	-1.155
0.434	48.493	37.352	5.993	4.153	1692.474	-1.153
0.436	48.499	37.291	5.985	4.161	1690.037	-1.156
0.437	48.499	37.297	6.001	4.169	1686.381	-1.155
0.439	48.499	37.333	6.001	4.169	1696.129	-1.155
0.440	48.493	37.370	6.001	4.161	1686.381	-1.155
0.442	48.493	37.382	6.001	4.161	1691.255	-1.155
0.443	48.487	37.340	6.009	4.161	1694.911	-1.152
0.445	48.518	37.352	6.017	4.169	1699.785	-1.156
0.446	48.493	37.388	6.001	4.161	1702.222	-1.153
0.448	48.512	37.358	5.993	4.161	1702.222	-1.153
0.449	48.505	37.346	5.985	4.161	1697.348	-1.156
0.451	48.505	37.376	5.985	4.161	1694.911	-1.155
0.453	48.499	37.400	5.985	4.161	1692.474	-1.155
0.454	48.499	37.388	5.968	4.161	1691.255	-1.153
0.456	48.438	37.346	5.985	4.161	1681.507	-1.157
0.457	48.475	37.303	5.985	4.169	1683.944	-1.156
0.459	48.481	37.340	5.985	4.161	1690.037	-1.156
0.460	48.487	37.388	5.985	4.169	1694.911	-1.153
0.462	48.487	37.388	5.985	4.169	1696.129	-1.155
0.463	48.487	37.352	5.985	4.161	1702.222	-1.153
0.465	48.487	37.358	5.985	4.161	1698.566	-1.155
0.467	48.493	37.400	6.001	4.177	1697.348	-1.156
0.468	48.481	37.394	6.009	4.153	1696.129	-1.155
0.470	48.481	37.352	6.001	4.145	1691.255	-1.156
0.471	48.487	37.315	6.017	4.169	1688.818	-1.157
0.473	4.615	37.333	5.985	4.161	1691.255	-1.157
0.474	-0.244	37.364	5.935	4.161	1688.818	-1.152
0.476	-0.463	37.400	5.911	4.177	1692.474	-1.153
0.477	-0.469	37.400	5.862	4.169	1693.692	-1.155
0.479	33.863	37.370	5.903	4.169	1704.659	-1.151
0.480	47.720	37.327	5.845	4.169	1704.659	-1.150
0.482	48.414	37.346	5.853	4.169	1702.222	-1.153
0.484	48.481	37.388	5.862	4.161	1698.566	-1.156
0.485	48.481	37.413	5.878	4.161	1696.129	-1.156
0.487	48.530	37.388	5.886	4.161	1694.911	-1.156
0.488	48.499	37.370	5.878	4.161	1687.600	-1.156
0.490	48.499	37.406	5.886	4.161	1680.289	-1.156
0.491	48.487	37.400	5.886	4.169	1683.944	-1.152
0.493	48.505	37.364	5.903	4.169	1686.381	-1.156
0.494	48.499	37.382	5.903	4.161	1691.255	-1.155
0.496	48.493	37.419	5.894	4.153	1694.911	-1.155
0.498	48.512	37.413	5.911	4.169	1701.003	-1.156
0.499	48.499	37.370	5.911	4.169	1699.785	-1.156
0.501	48.524	37.394	5.903	4.153	1698.566	-1.155
0.502	48.505	37.425	5.894	4.161	1696.129	-1.157
0.504	48.512	37.425	5.886	4.169	1690.037	-1.156
0.505	48.499	37.400	5.903	4.169	1688.818	-1.155
0.507	48.530	37.340	5.903	4.161	1685.163	-1.155
0.508	48.505	37.370	5.903	4.161	1686.381	-1.156
0.510	48.505	37.400	5.903	4.161	1691.255	-1.155
0.511	48.518	37.425	5.903	4.161	1694.911	-1.156
0.513	48.512	37.394	5.903	4.161	1699.785	-1.156
0.515	48.493	37.382	5.919	4.161	1702.222	-1.155
0.516	48.512	37.419	5.927	4.161	1702.222	-1.155
0.518	48.505	37.425	5.919	4.161	1697.348	-1.156
0.519	48.512	37.388	5.919	4.161	1696.129	-1.157
0.521	48.505	37.406	5.919	4.161	1692.474	-1.157
0.522	48.505	37.431	5.927	4.161	1690.037	-1.156
0.524	48.493	37.437	5.935	4.169	1687.600	-1.157
0.525	48.524	37.388	5.919	4.161	1683.944	-1.156
0.527	48.499	37.419	5.935	4.169	1685.163	-1.156
0.529	48.505	37.437	5.919	4.161	1691.255	-1.156
0.530	48.499	37.437	5.935	4.153	1697.348	-1.156
0.532	48.493	37.400	5.944	4.161	1699.785	-1.157
0.533	48.493	37.352	5.935	4.161	1704.659	-1.155
0.535	48.499	37.370	5.935	4.161	1697.348	-1.157
0.536	48.499	37.406	5.944	4.161	1694.911	-1.157
0.538	48.499	37.443	5.952	4.177	1692.474	-1.157
0.539	48.493	37.425	5.952	4.169	1691.255	-1.156
0.541	48.499	37.400	5.952	4.161	1687.600	-1.158
0.542	48.493	37.425	5.960	4.169	1686.381	-1.156
0.544	48.487	37.455	5.960	4.161	1688.818	-1.157
0.546	48.493	37.419	5.952	4.161	1693.692	-1.156
0.547	48.487	37.406	5.960	4.161	1698.566	-1.156
0.549	48.505	37.443	5.960	4.153	1701.003	-1.157
0.550	48.499	37.443	5.976	4.161	1701.003	-1.156
0.552	48.499	37.400	5.960	4.153	1699.785	-1.158
0.553	48.457	37.406	5.960	4.161	1698.566	-1.156
0.555	48.445	37.443	5.968	4.169	1694.911	-1.157
0.556	48.481	37.431	5.968	4.161	1692.474	-1.158
0.558	48.481	37.394	5.985	4.161	1688.818	-1.156
0.560	48.499	37.413	5.976	4.169	1682.726	-1.157
0.561	48.487	37.443	5.985	4.161	1685.163	-1.156
0.563	48.493	37.437	5.985	4.169	1687.600	-1.157
0.564	48.487	37.400	5.993	4.169	1694.911	-1.157
0.566	48.481	37.431	5.993	4.169	1697.348	-1.158
0.567	48.493	37.437	5.993	4.153	1701.003	-1.156
0.569	48.487	37.406	5.993	4.153	1699.785	-1.157
0.570	44.664	37.382	5.976	4.161	1692.474	-1.157
0.572	1.735	37.425	5.944	4.161	1698.566	-1.152
0.573	-0.365	37.449	5.903	4.169	1691.255	-1.156
0.575	-0.469	37.425	5.862	4.161	1687.600	-1.157
0.577	-0.475	37.388	5.829	4.161	1688.818	-1.157
0.578	41.540	37.364	5.812	4.161	1694.911	-1.153
0.580	48.171	37.394	5.821	4.153	1691.255	-1.157
0.581	48.451	37.419	5.845	4.161	1694.911	-1.156
0.583	48.469	37.449	5.845	4.169	1701.003	-1.157
0.584	48.493	37.437	5.837	4.161	1702.222	-1.155
0.586	48.481	37.388	5.862	4.169	1701.003	-1.157
0.587	48.487	37.370	5.878	4.161	1697.348	-1.155
0.589	48.493	37.400	5.853	4.153	1694.911	-1.156
0.591	48.499	37.431	5.870	4.153	1691.255	-1.156
0.592	48.499	37.437	5.862	4.153	1690.037	-1.155
0.594	48.499	37.406	5.878	4.161	1682.726	-1.157
0.595	48.499	37.425	5.878	4.153	1686.381	-1.157
0.597	48.499	37.443	5.886	4.153	1688.818	-1.158
0.598	48.499	37.431	5.894	4.169	1693.692	-1.156
0.600	48.505	37.400	5.894	4.161	1697.348	-1.157
0.601	48.505	37.431	5.886	4.153	1702.222	-1.156
0.603	48.499	37.443	5.894	4.169	1698.566	-1.156
0.604	48.505	37.413	5.903	4.161	1697.348	-1.157
0.606	48.505	37.406	5.894	4.153	1693.692	-1.156
0.608	48.505	37.437	5.903	4.161	1691.255	-1.158
0.609	48.505	37.449	5.911	4.161	1690.037	-1.156
0.611	48.505	37.419	5.911	4.169	1692.474	-1.157
0.612	48.499	37.376	5.911	4.145	1687.600	-1.157
0.614	48.505	37.352	5.919	4.153	1688.818	-1.156
0.615	48.505	37.388	5.911	4.153	1696.129	-1.156
0.617	48.505	37.425	5.911	4.161	1698.566	-1.156
0.618	48.505	37.437	5.919	4.153	1704.659	-1.156
0.620	48.505	37.400	5.927	4.153	1701.003	-1.155
0.622	48.505	37.406	5.935	4.153	1696.129	-1.155
0.623	48.505	37.443	5.927	4.161	1694.911	-1.156
0.625	48.505	37.461	5.927	4.161	1694.911	-1.155
0.626	48.499	37.413	5.935	4.153	1692.474	-1.157
0.628	48.499	37.370	5.944	4.153	1680.289	-1.155
0.629	48.505	37.382	5.935	4.161	1683.944	-1.157
0.631	48.493	37.413	5.952	4.153	1686.381	-1.156
0.632	48.493	37.437	5.952	4.153	1692.474	-1.157
0.634	48.499	37.419	5.952	4.169	1696.129	-1.158
0.635	48.493	37.394	5.952	4.153	1701.003	-1.156
0.637	48.505	37.425	5.960	4.153	1699.785	-1.158
0.639	48.493	37.449	5.952	4.153	1697.348	-1.156
0.640	48.493	37.419	5.952	4.161	1694.911	-1.156
0.642	48.499	37.413	5.960	4.161	1692.474	-1.156
0.643	48.493	37.431	5.968	4.153	1690.037	-1.155
0.645	48.493	37.431	5.960	4.153	1685.163	-1.156
0.646	48.505	37.394	5.944	4.161	1686.381	-1.155
0.648	48.493	37.406	5.960	4.161	1690.037	-1.157
0.649	48.499	37.437	5.968	4.153	1696.129	-1.156
0.651	48.493	37.437	5.968	4.161	1699.785	-1.156
0.653	48.451	37.400	5.968	4.161	1702.222	-1.156
0.654	48.463	37.419	5.976	4.153	1702.222	-1.158
0.656	48.475	37.443	5.976	4.136	1699.785	-1.155
0.657	48.493	37.437	5.985	4.145	1694.911	-1.156
0.659	48.493	37.394	6.001	4.145	1693.692	-1.155
0.660	48.493	37.346	5.993	4.145	1691.255	-1.156
0.662	48.487	37.364	5.993	4.153	1688.818	-1.157
0.663	48.499	37.400	6.001	4.153	1683.944	-1.157
0.665	48.481	37.437	5.993	4.169	1685.163	-1.155
0.666	48.481	37.419	5.993	4.161	1692.474	-1.155
0.668	48.487	37.388	5.993	4.161	1696.129	-1.157
0.670	20.432	37.352	5.927	4.153	1701.003	-1.158
0.671	0.542	37.382	5.944	4.153	1702.222	-1.156
0.673	-0.426	37.406	5.903	4.153	1694.911	-1.158
0.674	-0.463	37.425	5.870	4.153	1697.348	-1.156
0.676	-0.530	37.400	5.821	4.153	1696.129	-1.156
0.677	45.285	37.394	5.845	4.145	1685.163	-1.161
0.679	48.335	37.431	5.853	4.145	1683.944	-1.159
0.680	48.469	37.425	5.845	4.153	1687.600	-1.156
0.682	48.475	37.406	5.853	4.136	1688.818	-1.157
0.684	48.499	37.364	5.862	4.145	1692.474	-1.157
0.685	48.499	37.370	5.870	4.153	1697.348	-1.156
0.687	48.493	37.394	5.870	4.145	1702.222	-1.157
0.688	48.505	37.413	5.878	4.145	1701.003	-1.157
0.690	48.499	37.431	5.878	4.153	1698.566	-1.157
0.691	48.505	37.406	5.878	4.161	1696.129	-1.156
0.693	48.505	37.358	5.886	4.153	1693.692	-1.158
0.694	48.499	37.370	5.886	4.161	1692.474	-1.156
0.696	48.499	37.406	5.886	4.153	1688.818	-1.156
0.697	48.499	37.425	5.894	4.161	1685.163	-1.156
0.699	48.499	37.419	5.903	4.161	1686.381	-1.158
0.701	48.499	37.394	5.911	4.153	1690.037	-1.156
0.702	48.505	37.352	5.919	4.145	1692.474	-1.157
0.704	48.499	37.376	5.903	4.136	1701.003	-1.157
0.705	48.505	37.394	5.919	4.153	1699.785	-1.158
0.707	48.499	37.413	5.911	4.153	1698.566	-1.155
0.708	48.505	37.406	5.919	4.145	1696.129	-1.157
0.710	48.505	37.394	5.927	4.136	1693.692	-1.158
0.711	48.505	37.419	5.927	4.153	1691.255	-1.157
0.713	48.505	37.431	5.935	4.145	1687.600	-1.156
0.715	48.505	37.406	5.935	4.153	1688.818	-1.158
0.716	48.499	37.400	5.944	4.153	1688.818	-1.157
