Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
0.076	-0.128	2.642	1.463	0.336	127.941	-0.250
0.077	-0.122	2.648	1.463	0.328	130.378	-0.248
0.079	-0.122	2.636	1.471	0.319	127.941	-0.250
0.081	-0.134	2.648	1.463	0.344	129.159	-0.248
0.082	-0.128	2.642	1.471	0.336	127.941	-0.249
0.084	-0.134	2.648	1.463	0.336	129.159	-0.250
0.085	-0.128	2.642	1.455	0.336	127.941	-0.250
0.087	42.070	2.642	1.488	0.344	140.126	-0.243
0.088	49.224	2.642	1.529	0.328	136.470	-0.249
0.090	49.583	2.642	1.561	0.336	125.504	-0.253
0.091	49.614	2.648	1.602	0.336	121.848	-0.248
0.093	49.626	2.654	1.652	0.344	124.285	-0.249
0.095	48.231	2.642	1.692	0.328	124.285	-0.250
0.096	2.435	2.648	1.660	0.328	107.227	-0.244
0.098	0.012	2.648	1.660	0.336	130.378	-0.246
0.099	-0.128	2.642	1.676	0.336	127.941	-0.248
0.101	-0.134	2.636	1.660	0.336	127.941	-0.248
0.102	-0.128	2.648	1.643	0.336	125.504	-0.245
0.104	-0.140	2.642	1.643	0.336	126.722	-0.249
0.105	-0.140	2.636	1.643	0.328	125.504	-0.245
0.107	-0.140	2.636	1.627	0.344	124.285	-0.248
0.108	-0.146	2.642	1.627	0.328	126.722	-0.248
0.110	-0.140	2.642	1.619	0.328	124.285	-0.248
0.112	-0.134	2.642	1.627	0.336	124.285	-0.246
0.113	-0.140	2.648	1.602	0.319	123.067	-0.248
0.115	-0.140	2.642	1.602	0.319	126.722	-0.248
0.116	-0.140	2.648	1.586	0.336	124.285	-0.248
0.118	-0.140	2.648	1.594	0.336	125.504	-0.248
0.119	-0.140	2.654	1.594	0.344	123.067	-0.246
0.121	-0.140	2.642	1.586	0.344	123.067	-0.248
0.122	-0.140	2.648	1.586	0.344	123.067	-0.246
0.124	-0.128	2.642	1.578	0.328	123.067	-0.248
0.126	-0.134	2.642	1.570	0.336	124.285	-0.246
0.127	-0.140	2.648	1.561	0.344	121.848	-0.246
0.129	-0.134	2.648	1.578	0.336	123.067	-0.246
0.130	-0.134	2.642	1.578	0.328	121.848	-0.246
0.132	-0.134	2.648	1.553	0.328	123.067	-0.246
0.133	-0.128	2.642	1.561	0.336	121.848	-0.245
0.135	-0.128	2.648	1.553	0.319	121.848	-0.246
0.136	-0.140	2.636	1.545	0.336	123.067	-0.246
0.138	-0.128	2.648	1.553	0.336	121.848	-0.246
0.139	-0.134	2.642	1.553	0.336	120.630	-0.245
0.141	-0.140	2.654	1.537	0.328	121.848	-0.245
0.143	-0.140	2.648	1.545	0.328	120.630	-0.245
0.144	-0.140	2.648	1.529	0.336	120.630	-0.244
0.146	-0.134	2.642	1.520	0.336	121.848	-0.246
0.147	-0.140	2.648	1.537	0.336	119.411	-0.246
0.149	-0.128	2.648	1.529	0.336	119.411	-0.246
0.150	-0.134	2.648	1.520	0.336	118.193	-0.245
0.152	-0.146	2.642	1.512	0.344	119.411	-0.246
0.153	-0.134	2.648	1.512	0.328	119.411	-0.245
0.155	-0.134	2.642	1.496	0.328	120.630	-0.245
0.157	-0.134	2.642	1.504	0.344	119.411	-0.244
0.158	-0.134	2.642	1.504	0.328	118.193	-0.245
0.160	-0.140	2.648	1.496	0.328	119.411	-0.245
0.161	-0.134	2.642	1.504	0.328	120.630	-0.245
0.163	-0.146	2.642	1.504	0.336	119.411	-0.246
0.164	-0.140	2.630	1.496	0.328	116.974	-0.246
0.166	-0.134	2.648	1.480	0.328	118.193	-0.245
0.167	-0.128	2.648	1.488	0.336	116.974	-0.246
0.169	-0.140	2.648	1.480	0.319	118.193	-0.245
0.170	-0.128	2.642	1.463	0.336	119.411	-0.245
0.172	-0.140	2.642	1.480	0.344	118.193	-0.248
0.174	-0.134	2.648	1.480	0.336	118.193	-0.246
0.175	-0.134	2.648	1.480	0.344	115.756	-0.248
0.177	-0.128	2.648	1.463	0.336	118.193	-0.246
0.178	-0.122	2.642	1.463	0.336	115.756	-0.246
0.180	-0.128	2.648	1.455	0.336	116.974	-0.246
0.181	-0.134	2.642	1.463	0.336	115.756	-0.246
0.183	-0.128	2.642	1.463	0.336	116.974	-0.246
0.184	5.132	2.661	1.480	0.336	118.193	-0.248
0.186	47.294	2.630	1.512	0.328	132.815	-0.253
0.188	49.473	2.648	1.545	0.336	110.882	-0.245
0.189	49.607	2.648	1.586	0.319	113.319	-0.245
0.191	49.620	2.648	1.635	0.336	116.974	-0.245
0.192	49.632	2.636	1.668	0.328	113.319	-0.246
0.194	15.909	2.654	1.619	0.336	137.689	-0.249
0.195	0.694	2.654	1.676	0.336	108.445	-0.249
0.197	-0.085	2.648	1.668	0.336	115.756	-0.248
0.198	-0.128	2.648	1.660	0.336	118.193	-0.245
0.200	-0.134	2.654	1.643	0.336	127.941	-0.245
0.201	-0.128	2.648	1.635	0.328	134.033	-0.246
0.203	-0.134	2.648	1.635	0.344	137.689	-0.246
0.205	-0.140	2.654	1.635	0.336	142.563	-0.246
0.206	-0.134	2.648	1.619	0.336	147.437	-0.246
0.208	-0.140	2.636	1.619	0.336	148.655	-0.246
0.209	-0.146	2.642	1.611	0.328	145.000	-0.246
0.211	-0.134	2.661	1.611	0.328	145.000	-0.245
0.212	-0.146	2.648	1.602	0.336	142.563	-0.246
0.214	-0.146	2.642	1.586	0.336	142.563	-0.246
0.215	-0.134	2.642	1.602	0.336	142.563	-0.245
0.217	-0.128	2.654	1.594	0.328	142.563	-0.244
0.219	-0.146	2.642	1.594	0.336	142.563	-0.245
0.220	-0.140	2.642	1.586	0.328	141.344	-0.245
0.222	-0.146	2.642	1.578	0.328	141.344	-0.245
0.223	-0.140	2.642	1.586	0.328	142.563	-0.246
0.225	-0.140	2.642	1.578	0.336	141.344	-0.244
0.226	-0.134	2.648	1.570	0.344	141.344	-0.244
0.228	-0.134	2.661	1.570	0.328	141.344	-0.245
0.229	-0.128	2.648	1.561	0.328	141.344	-0.244
0.231	-0.134	2.642	1.561	0.336	141.344	-0.246
0.232	-0.140	2.642	1.570	0.336	140.126	-0.245
0.234	-0.134	2.642	1.545	0.336	140.126	-0.246
0.236	-0.140	2.648	1.545	0.344	141.344	-0.245
0.237	-0.134	2.648	1.553	0.336	141.344	-0.245
0.239	-0.134	2.642	1.537	0.344	138.907	-0.245
0.240	-0.134	2.642	1.545	0.336	136.470	-0.245
0.242	-0.134	2.648	1.529	0.336	140.126	-0.245
0.243	-0.134	2.648	1.529	0.344	137.689	-0.245
0.245	-0.134	2.648	1.520	0.336	137.689	-0.246
0.246	-0.134	2.642	1.520	0.328	137.689	-0.248
0.248	-0.134	2.654	1.529	0.319	137.689	-0.244
0.250	-0.134	2.654	1.520	0.344	138.907	-0.245
0.251	-0.140	2.648	1.529	0.352	138.907	-0.245
0.253	-0.134	2.642	1.512	0.328	138.907	-0.245
0.254	-0.128	2.648	1.512	0.336	137.689	-0.245
0.256	-0.140	2.654	1.512	0.344	136.470	-0.246
0.257	-0.128	2.642	1.512	0.344	136.470	-0.245
0.259	-0.128	2.648	1.496	0.328	137.689	-0.245
0.260	-0.134	2.648	1.496	0.328	137.689	-0.245
0.262	-0.140	2.636	1.488	0.336	137.689	-0.246
0.263	-0.128	2.654	1.504	0.344	136.470	-0.245
0.265	-0.134	2.648	1.504	0.328	136.470	-0.245
0.267	-0.134	2.642	1.496	0.328	135.252	-0.246
0.268	-0.134	2.642	1.488	0.344	134.033	-0.248
0.270	-0.122	2.648	1.480	0.319	135.252	-0.245
0.271	-0.134	2.642	1.471	0.328	134.033	-0.245
0.273	-0.134	2.648	1.471	0.328	134.033	-0.246
0.274	-0.128	2.648	1.471	0.328	135.252	-0.246
0.276	-0.128	2.648	1.463	0.328	134.033	-0.248
0.277	-0.128	2.648	1.455	0.328	135.252	-0.245
0.279	-0.134	2.648	1.455	0.344	132.815	-0.248
0.281	-0.122	2.654	1.455	0.336	134.033	-0.246
0.282	-0.128	2.648	1.455	0.328	132.815	-0.246
0.284	35.757	2.654	1.520	0.328	116.974	-0.238
0.285	48.859	2.642	1.520	0.328	138.907	-0.242
0.287	49.565	2.648	1.561	0.328	134.033	-0.245
0.288	49.614	2.648	1.602	0.336	132.815	-0.248
0.290	49.626	2.648	1.635	0.328	129.159	-0.248
0.291	49.626	2.648	1.684	0.328	131.596	-0.246
0.293	4.925	2.661	1.692	0.328	112.100	-0.248
0.294	0.122	2.654	1.676	0.336	129.159	-0.244
0.296	-0.110	2.654	1.668	0.336	136.470	-0.246
0.298	-0.128	2.654	1.652	0.336	135.252	-0.249
0.299	-0.134	2.654	1.652	0.344	131.596	-0.248
0.301	-0.134	2.648	1.643	0.344	131.596	-0.245
0.302	-0.134	2.642	1.635	0.336	131.596	-0.246
0.304	-0.146	2.648	1.635	0.336	131.596	-0.248
0.305	-0.128	2.648	1.619	0.328	130.378	-0.248
0.307	-0.140	2.648	1.619	0.336	127.941	-0.248
0.308	-0.140	2.642	1.627	0.344	130.378	-0.245
0.310	-0.140	2.648	1.611	0.336	130.378	-0.248
0.312	-0.140	2.648	1.611	0.336	130.378	-0.250
0.313	-0.152	2.648	1.611	0.328	127.941	-0.248
0.315	-0.146	2.648	1.594	0.336	129.159	-0.250
0.316	-0.140	2.642	1.594	0.336	127.941	-0.248
0.318	-0.140	2.654	1.594	0.336	129.159	-0.249
0.319	-0.146	2.642	1.594	0.336	126.722	-0.248
0.321	-0.140	2.648	1.586	0.328	127.941	-0.250
0.322	-0.140	2.654	1.594	0.336	129.159	-0.248
0.324	-0.134	2.642	1.570	0.336	129.159	-0.249
0.325	-0.134	2.648	1.570	0.336	127.941	-0.249
0.327	-0.146	2.648	1.561	0.328	127.941	-0.249
0.329	-0.140	2.648	1.570	0.336	129.159	-0.250
0.330	-0.134	2.654	1.570	0.336	125.504	-0.249
0.332	-0.134	2.648	1.561	0.336	126.722	-0.249
0.333	-0.140	2.648	1.545	0.328	126.722	-0.248
0.335	-0.134	2.648	1.561	0.328	126.722	-0.249
0.336	-0.146	2.648	1.537	0.336	126.722	-0.246
0.338	-0.140	2.642	1.537	0.319	127.941	-0.249
0.339	-0.146	2.648	1.537	0.328	127.941	-0.248
0.341	-0.140	2.648	1.537	0.344	126.722	-0.249
0.343	-0.128	2.648	1.537	0.344	126.722	-0.248
0.344	-0.140	2.648	1.537	0.336	124.285	-0.249
0.346	-0.134	2.654	1.512	0.336	126.722	-0.250
0.347	-0.140	2.654	1.529	0.328	124.285	-0.249
0.349	-0.140	2.636	1.520	0.336	126.722	-0.250
0.350	-0.140	2.642	1.512	0.344	124.285	-0.250
0.352	-0.140	2.654	1.512	0.336	124.285	-0.250
0.353	-0.134	2.654	1.512	0.352	125.504	-0.249
0.355	-0.128	2.648	1.520	0.336	124.285	-0.250
0.356	-0.140	2.654	1.504	0.344	125.504	-0.246
0.358	-0.134	2.654	1.504	0.328	124.285	-0.249
0.360	-0.134	2.654	1.496	0.336	125.504	-0.249
0.361	-0.128	2.654	1.504	0.344	121.848	-0.250
0.363	-0.128	2.654	1.496	0.328	123.067	-0.249
0.364	-0.122	2.648	1.488	0.328	121.848	-0.249
0.366	-0.128	2.648	1.480	0.344	124.285	-0.250
0.367	-0.140	2.654	1.488	0.336	121.848	-0.249
0.369	-0.134	2.654	1.480	0.336	123.067	-0.248
0.370	-0.140	2.648	1.480	0.344	124.285	-0.248
0.372	-0.128	2.648	1.463	0.336	123.067	-0.250
0.374	-0.128	2.648	1.471	0.344	123.067	-0.249
0.375	-0.128	2.661	1.463	0.344	120.630	-0.250
0.377	-0.128	2.654	1.471	0.336	123.067	-0.249
0.378	-0.134	2.648	1.463	0.336	120.630	-0.248
0.380	-0.128	2.654	1.463	0.336	123.067	-0.249
0.381	-0.244	2.654	1.447	0.336	121.848	-0.251
0.383	45.139	2.654	1.488	0.336	142.563	-0.251
0.384	49.370	2.654	1.537	0.328	125.504	-0.251
0.386	49.589	2.654	1.586	0.336	115.756	-0.250
0.387	49.626	2.661	1.619	0.319	120.630	-0.248
0.389	49.632	2.654	1.668	0.328	118.193	-0.250
0.391	31.367	2.667	1.643	0.336	138.907	-0.243
0.392	1.382	2.661	1.668	0.328	108.445	-0.246
0.394	-0.043	2.661	1.676	0.328	124.285	-0.253
0.395	-0.122	2.661	1.660	0.328	118.193	-0.249
0.397	-0.128	2.654	1.660	0.328	121.848	-0.249
0.398	-0.128	2.661	1.643	0.336	120.630	-0.249
0.400	-0.140	2.648	1.643	0.319	119.411	-0.250
0.401	-0.140	2.654	1.635	0.328	118.193	-0.249
0.403	-0.134	2.648	1.635	0.336	115.756	-0.250
0.405	-0.134	2.661	1.627	0.344	118.193	-0.246
0.406	-0.140	2.654	1.611	0.344	118.193	-0.250
0.408	-0.140	2.654	1.619	0.344	119.411	-0.249
0.409	-0.146	2.661	1.619	0.344	115.756	-0.248
0.411	-0.134	2.667	1.602	0.328	118.193	-0.250
0.412	-0.140	2.661	1.602	0.336	115.756	-0.248
0.414	-0.146	2.654	1.578	0.328	115.756	-0.249
0.415	-0.140	2.667	1.594	0.328	119.411	-0.248
0.417	-0.140	2.661	1.586	0.336	114.537	-0.251
0.418	-0.140	2.654	1.586	0.336	120.630	-0.249
0.420	-0.146	2.654	1.570	0.336	116.974	-0.249
0.422	-0.134	2.661	1.578	0.336	119.411	-0.249
0.423	-0.140	2.654	1.578	0.328	114.537	-0.249
0.425	-0.134	2.648	1.578	0.328	116.974	-0.249
0.426	-0.146	2.654	1.570	0.328	118.193	-0.250
0.428	-0.140	2.667	1.561	0.344	127.941	-0.246
0.429	-0.140	2.654	1.553	0.344	135.252	-0.249
0.431	-0.140	2.654	1.553	0.344	142.563	-0.248
0.432	-0.140	2.648	1.545	0.328	148.655	-0.248
0.434	-0.134	2.661	1.545	0.328	147.437	-0.249
0.436	-0.134	2.654	1.553	0.328	146.218	-0.248
0.437	-0.134	2.654	1.545	0.328	142.563	-0.249
0.439	-0.134	2.661	1.545	0.336	143.781	-0.248
0.440	-0.134	2.654	1.545	0.336	141.344	-0.249
0.442	-0.140	2.654	1.537	0.328	140.126	-0.248
0.443	-0.134	2.648	1.537	0.336	141.344	-0.246
0.445	-0.140	2.654	1.529	0.336	142.563	-0.250
0.446	-0.140	2.648	1.520	0.328	141.344	-0.248
0.448	-0.134	2.654	1.520	0.344	141.344	-0.249
0.449	-0.128	2.654	1.520	0.344	141.344	-0.249
0.451	-0.128	2.661	1.512	0.344	140.126	-0.250
0.453	-0.134	2.654	1.504	0.336	140.126	-0.250
0.454	-0.134	2.648	1.504	0.336	140.126	-0.249
0.456	-0.134	2.654	1.496	0.336	142.563	-0.249
0.457	-0.134	2.661	1.496	0.336	137.689	-0.246
0.459	-0.128	2.648	1.504	0.352	141.344	-0.251
0.460	-0.128	2.654	1.504	0.336	140.126	-0.250
0.462	-0.134	2.648	1.488	0.328	138.907	-0.250
0.463	-0.140	2.654	1.488	0.328	137.689	-0.248
0.465	-0.134	2.661	1.480	0.336	137.689	-0.250
0.467	-0.128	2.654	1.480	0.336	140.126	-0.250
0.468	-0.128	2.661	1.471	0.344	137.689	-0.250
0.470	-0.134	2.661	1.480	0.344	140.126	-0.251
0.471	-0.134	2.661	1.480	0.336	138.907	-0.251
0.473	-0.134	2.654	1.463	0.336	137.689	-0.249
0.474	-0.134	2.661	1.463	0.336	137.689	-0.249
0.476	-0.134	2.648	1.463	0.328	138.907	-0.250
0.477	-0.128	2.648	1.447	0.336	137.689	-0.249
0.479	-0.128	2.661	1.455	0.336	136.470	-0.248
0.480	22.606	2.654	1.512	0.344	114.537	-0.255
0.482	48.213	2.654	1.529	0.344	141.344	-0.251
0.484	49.534	2.648	1.553	0.336	134.033	-0.248
0.485	49.614	2.648	1.594	0.328	136.470	-0.249
0.487	49.620	2.648	1.627	0.344	136.470	-0.250
0.488	49.626	2.654	1.676	0.336	134.033	-0.250
0.490	9.297	2.648	1.676	0.344	137.689	-0.257
0.491	0.341	2.654	1.684	0.336	127.941	-0.254
0.493	-0.097	2.654	1.652	0.328	134.033	-0.248
0.494	-0.128	2.654	1.660	0.328	136.470	-0.248
0.496	-0.128	2.648	1.652	0.344	138.907	-0.250
0.498	-0.134	2.654	1.660	0.336	135.252	-0.250
0.499	-0.146	2.648	1.643	0.328	134.033	-0.250
0.501	-0.140	2.654	1.635	0.336	135.252	-0.249
0.502	-0.140	2.654	1.635	0.328	134.033	-0.250
0.504	-0.146	2.654	1.619	0.336	132.815	-0.250
0.505	-0.134	2.654	1.602	0.344	134.033	-0.249
0.507	-0.134	2.654	1.619	0.344	132.815	-0.249
0.508	-0.140	2.648	1.611	0.328	132.815	-0.250
0.510	-0.128	2.648	1.611	0.328	132.815	-0.249
0.511	-0.134	2.648	1.611	0.336	134.033	-0.250
0.513	-0.152	2.661	1.594	0.336	132.815	-0.250
0.515	-0.146	2.654	1.594	0.344	132.815	-0.248
0.516	-0.134	2.648	1.586	0.336	131.596	-0.251
0.518	-0.140	2.654	1.586	0.336	130.378	-0.249
0.519	-0.140	2.654	1.578	0.344	131.596	-0.250
0.521	-0.140	2.648	1.578	0.344	132.815	-0.250
0.522	-0.134	2.654	1.570	0.336	129.159	-0.250
0.524	-0.134	2.648	1.578	0.344	130.378	-0.249
0.525	-0.134	2.648	1.553	0.336	131.596	-0.250
0.527	-0.134	2.654	1.553	0.336	130.378	-0.250
0.529	-0.146	2.654	1.570	0.336	131.596	-0.250
0.530	-0.140	2.648	1.553	0.328	129.159	-0.250
0.532	-0.140	2.648	1.553	0.328	131.596	-0.249
0.533	-0.140	2.661	1.545	0.336	127.941	-0.250
0.535	-0.146	2.654	1.545	0.336	130.378	-0.250
0.536	-0.134	2.642	1.553	0.328	129.159	-0.250
0.538	-0.134	2.654	1.545	0.336	130.378	-0.250
0.539	-0.128	2.648	1.545	0.328	129.159	-0.248
0.541	-0.140	2.648	1.537	0.344	129.159	-0.249
0.542	-0.140	2.648	1.537	0.328	130.378	-0.250
0.544	-0.140	2.654	1.529	0.336	129.159	-0.249
0.546	-0.134	2.648	1.529	0.328	129.159	-0.249
0.547	-0.134	2.654	1.512	0.336	126.722	-0.249
0.549	-0.134	2.654	1.520	0.328	127.941	-0.250
0.550	-0.134	2.648	1.520	0.336	126.722	-0.250
0.552	-0.134	2.654	1.504	0.336	126.722	-0.248
0.553	-0.134	2.648	1.520	0.336	127.941	-0.248
0.555	-0.128	2.648	1.504	0.319	127.941	-0.248
0.556	-0.128	2.654	1.496	0.328	127.941	-0.248
0.558	-0.140	2.654	1.504	0.336	126.722	-0.248
0.560	-0.128	2.654	1.496	0.328	127.941	-0.248
0.561	-0.140	2.648	1.496	0.336	126.722	-0.246
0.563	-0.134	2.654	1.480	0.344	127.941	-0.249
0.564	-0.122	2.661	1.488	0.328	124.285	-0.246
0.566	-0.128	2.654	1.488	0.319	126.722	-0.249
0.567	-0.128	2.648	1.480	0.328	127.941	-0.246
0.569	-0.128	2.654	1.480	0.336	125.504	-0.248
0.570	-0.134	2.654	1.471	0.328	126.722	-0.246
0.572	-0.116	2.654	1.463	0.344	124.285	-0.246
0.573	-0.134	2.648	1.463	0.336	125.504	-0.248
0.575	-0.122	2.654	1.455	0.336	125.504	-0.246
0.577	-0.128	2.654	1.471	0.344	126.722	-0.245
0.578	-0.134	2.648	1.447	0.336	123.067	-0.246
0.580	41.285	2.654	1.480	0.336	131.596	-0.239
0.581	49.181	2.648	1.520	0.328	132.815	-0.246
0.583	49.577	2.648	1.570	0.328	123.067	-0.250
0.584	49.620	2.654	1.602	0.328	119.411	-0.245
0.586	49.632	2.648	1.660	0.328	120.630	-0.246
0.587	49.248	2.648	1.692	0.336	121.848	-0.246
0.589	2.740	2.648	1.684	0.328	103.571	-0.242
0.591	0.030	2.648	1.676	0.336	127.941	-0.244
0.592	-0.122	2.648	1.668	0.336	125.504	-0.245
0.594	-0.134	2.654	1.660	0.328	123.067	-0.248
0.595	-0.134	2.648	1.652	0.328	124.285	-0.246
0.597	-0.134	2.661	1.643	0.336	123.067	-0.246
0.598	-0.134	2.648	1.627	0.336	124.285	-0.246
0.600	-0.146	2.648	1.619	0.336	120.630	-0.246
0.601	-0.134	2.654	1.619	0.344	120.630	-0.245
0.603	-0.146	2.648	1.627	0.336	121.848	-0.248
0.604	-0.140	2.648	1.611	0.336	121.848	-0.246
0.606	-0.146	2.654	1.611	0.336	120.630	-0.246
0.608	-0.140	2.648	1.602	0.336	119.411	-0.246
0.609	-0.140	2.648	1.602	0.336	120.630	-0.246
0.611	-0.134	2.654	1.602	0.319	120.630	-0.246
0.612	-0.128	2.648	1.611	0.328	120.630	-0.246
0.614	-0.152	2.654	1.594	0.319	120.630	-0.246
0.615	-0.140	2.642	1.586	0.336	119.411	-0.246
0.617	-0.140	2.648	1.586	0.328	119.411	-0.245
0.618	-0.134	2.661	1.586	0.336	121.848	-0.246
0.620	-0.134	2.661	1.578	0.336	119.411	-0.246
0.622	-0.146	2.648	1.578	0.336	120.630	-0.245
0.623	-0.134	2.654	1.561	0.344	116.974	-0.246
0.625	-0.134	2.648	1.570	0.336	119.411	-0.248
0.626	-0.146	2.654	1.561	0.328	119.411	-0.246
0.628	-0.128	2.654	1.561	0.319	116.974	-0.248
0.629	-0.134	2.654	1.553	0.344	118.193	-0.246
0.631	-0.146	2.654	1.553	0.328	116.974	-0.248
0.632	-0.134	2.654	1.545	0.344	116.974	-0.245
0.634	-0.140	2.648	1.545	0.336	116.974	-0.248
0.635	-0.134	2.661	1.537	0.336	118.193	-0.246
0.637	-0.134	2.654	1.545	0.344	116.974	-0.245
0.639	-0.134	2.654	1.537	0.336	118.193	-0.245
0.640	-0.140	2.654	1.529	0.328	116.974	-0.246
0.642	-0.134	2.661	1.529	0.319	116.974	-0.248
0.643	-0.140	2.648	1.512	0.336	116.974	-0.246
0.645	-0.134	2.648	1.512	0.328	115.756	-0.249
0.646	-0.134	2.648	1.520	0.328	115.756	-0.244
0.648	-0.122	2.648	1.520	0.336	116.974	-0.248
0.649	-0.134	2.654	1.504	0.344	118.193	-0.248
0.651	-0.128	2.648	1.504	0.328	114.537	-0.248
0.653	-0.128	2.648	1.496	0.344	116.974	-0.248
0.654	-0.134	2.648	1.512	0.336	115.756	-0.246
0.656	-0.134	2.654	1.512	0.336	114.537	-0.246
0.657	-0.134	2.642	1.496	0.336	113.319	-0.246
0.659	-0.134	2.654	1.496	0.344	116.974	-0.248
0.660	-0.134	2.642	1.488	0.336	116.974	-0.246
0.662	-0.134	2.648	1.488	0.328	123.067	-0.248
0.663	-0.134	2.654	1.488	0.336	130.378	-0.248
0.665	-0.134	2.648	1.480	0.336	137.689	-0.248
0.666	-0.134	2.654	1.480	0.328	143.781	-0.245
0.668	-0.134	2.654	1.488	0.336	146.218	-0.246
0.670	-0.128	2.648	1.471	0.328	147.437	-0.246
0.671	-0.122	2.654	1.463	0.328	145.000	-0.245
0.673	-0.122	2.642	1.471	0.344	146.218	-0.248
0.674	-0.128	2.661	1.463	0.344	143.781	-0.245
0.676	-0.128	2.648	1.463	0.336	143.781	-0.246
0.677	2.253	2.661	1.471	0.336	146.218	-0.245
0.679	47.044	2.654	1.512	0.336	160.840	-0.251
0.680	49.461	2.654	1.561	0.328	137.689	-0.248
0.682	49.607	2.648	1.586	0.344	140.126	-0.244
0.684	49.620	2.654	1.627	0.336	142.563	-0.244
0.685	49.626	2.648	1.652	0.328	141.344	-0.249
0.687	17.729	2.648	1.619	0.319	166.932	-0.248
0.688	0.779	2.661	1.668	0.328	137.689	-0.248
0.690	-0.079	2.654	1.668	0.328	142.563	-0.248
0.691	-0.128	2.654	1.668	0.344	138.907	-0.244
0.693	-0.122	2.654	1.643	0.336	142.563	-0.246
0.694	-0.140	2.648	1.643	0.336	142.563	-0.246
0.696	-0.140	2.654	1.652	0.344	138.907	-0.248
0.697	-0.140	2.654	1.643	0.336	140.126	-0.245
0.699	-0.140	2.642	1.635	0.336	138.907	-0.246
0.701	-0.134	2.654	1.619	0.336	140.126	-0.246
0.702	-0.134	2.648	1.627	0.344	140.126	-0.248
0.704	-0.146	2.648	1.619	0.336	138.907	-0.246
0.705	-0.140	2.654	1.611	0.336	138.907	-0.246
0.707	-0.140	2.654	1.611	0.328	140.126	-0.246
0.708	-0.146	2.648	1.602	0.344	137.689	-0.244
0.710	-0.140	2.654	1.594	0.328	138.907	-0.249
0.711	-0.146	2.648	1.602	0.336	138.907	-0.249
0.713	-0.134	2.654	1.594	0.336	136.470	-0.249
0.715	-0.140	2.654	1.586	0.336	136.470	-0.246
0.716	-0.140	2.654	1.578	0.328	135.252	-0.248
0.718	-0.128	2.654	1.578	0.328	137.689	-0.246
0.719	-0.140	2.648	1.578	0.336	136.470	-0.246
