Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
0.164	-49.279	-27.702	-4.082	-3.022	1248.946	0.801
0.166	-49.273	-27.683	-4.107	-3.006	1252.601	0.800
0.167	-49.279	-27.714	-4.123	-3.014	1256.257	0.802
0.169	-49.273	-27.720	-4.123	-3.014	1259.912	0.800
0.170	-49.266	-27.702	-4.148	-3.006	1267.223	0.801
0.172	-49.266	-27.690	-4.164	-2.998	1272.097	0.800
0.174	-49.273	-27.702	-4.164	-3.014	1272.097	0.801
0.175	-49.260	-27.726	-4.180	-3.006	1268.441	0.801
0.177	-49.266	-27.720	-4.180	-3.006	1268.441	0.801
0.178	-49.266	-27.702	-4.205	-3.014	1264.786	0.800
0.180	-49.254	-27.708	-4.221	-3.022	1263.568	0.799
0.181	-49.260	-27.696	-4.238	-3.014	1261.131	0.801
0.183	-49.260	-27.683	-4.238	-3.022	1258.694	0.800
0.184	-49.254	-27.690	-4.254	-3.022	1257.475	0.800
0.186	-49.236	-27.726	-4.254	-3.014	1255.038	0.802
0.188	-49.242	-27.738	-4.271	-3.006	1255.038	0.802
0.189	-49.254	-27.714	-4.287	-3.006	1252.601	0.800
0.191	-49.248	-27.696	-4.295	-3.022	1258.694	0.800
0.192	-49.236	-27.677	-4.320	-3.014	1263.568	0.801
0.194	-49.230	-27.702	-4.328	-3.014	1269.660	0.801
0.195	-49.230	-27.726	-4.336	-3.022	1274.534	0.800
0.197	-49.236	-27.732	-4.344	-3.014	1270.878	0.802
0.198	-49.230	-27.708	-4.369	-2.998	1270.878	0.801
0.200	-49.236	-27.708	-4.377	-3.014	1267.223	0.800
0.201	-49.224	-27.683	-4.385	-3.022	1264.786	0.801
0.203	-49.218	-27.702	-4.393	-3.014	1263.568	0.802
0.205	-49.224	-27.738	-4.410	-3.022	1262.349	0.802
0.206	-49.218	-27.732	-4.426	-3.006	1259.912	0.801
0.208	-49.218	-27.702	-4.418	-3.014	1259.912	0.802
0.209	-49.218	-27.726	-4.443	-3.014	1256.257	0.802
0.211	-49.206	-27.726	-4.451	-3.014	1252.601	0.802
0.212	-49.199	-27.714	-4.459	-3.014	1251.383	0.805
0.214	-49.199	-27.714	-4.475	-3.014	1256.257	0.803
0.215	-49.193	-27.726	-4.483	-3.014	1264.786	0.802
0.217	-49.199	-27.726	-4.492	-3.006	1268.441	0.801
0.219	-49.199	-27.714	-4.500	-3.022	1273.315	0.803
0.220	-49.199	-27.702	-4.524	-3.014	1270.878	0.802
0.222	-49.193	-27.720	-4.524	-3.014	1270.878	0.803
0.223	-49.187	-27.726	-4.533	-3.014	1267.223	0.803
0.225	-49.181	-27.690	-4.541	-3.014	1264.786	0.803
0.226	-49.181	-27.708	-4.549	-3.006	1262.349	0.802
0.228	-49.181	-27.732	-4.565	-3.014	1259.912	0.802
0.229	-49.169	-27.720	-4.574	-3.022	1259.912	0.803
0.231	-49.169	-27.708	-4.590	-3.014	1255.038	0.803
0.232	-49.175	-27.714	-4.598	-3.014	1256.257	0.803
0.234	-49.169	-27.720	-4.615	-3.014	1259.912	0.803
0.236	-49.169	-27.708	-4.631	-3.014	1255.038	0.803
0.237	-49.163	-27.696	-4.631	-3.014	1258.694	0.803
0.239	-49.163	-27.720	-4.639	-3.006	1266.005	0.803
0.240	-49.157	-27.744	-4.664	-3.014	1269.660	0.803
0.242	-49.157	-27.744	-4.664	-3.022	1274.534	0.805
0.243	-49.151	-27.726	-4.680	-3.022	1272.097	0.803
0.245	-49.157	-27.714	-4.688	-3.006	1268.441	0.805
0.246	-49.151	-27.714	-4.696	-3.014	1268.441	0.805
0.248	-49.151	-27.738	-4.705	-3.022	1264.786	0.803
0.250	-49.139	-27.726	-4.713	-3.014	1264.786	0.805
0.251	-49.139	-27.708	-4.721	-3.014	1261.131	0.806
0.253	-49.139	-27.708	-4.737	-3.014	1261.131	0.805
0.254	-49.139	-27.744	-4.729	-3.014	1259.912	0.805
0.256	-49.133	-27.757	-4.754	-3.014	1255.038	0.803
0.257	-49.126	-27.738	-4.762	-3.022	1251.383	0.805
0.259	-49.126	-27.744	-4.770	-3.014	1255.038	0.805
0.260	-49.133	-27.714	-4.787	-3.006	1258.694	0.806
0.262	-49.126	-27.732	-4.778	-3.022	1263.568	0.803
0.263	-49.114	-27.714	-4.787	-3.022	1269.660	0.806
0.265	-49.126	-27.702	-4.819	-3.022	1269.660	0.803
0.267	-49.102	-27.690	-4.819	-3.022	1270.878	0.805
0.268	-49.108	-27.714	-4.844	-3.006	1268.441	0.803
0.270	-49.108	-27.732	-4.844	-3.022	1267.223	0.807
0.271	-49.108	-27.726	-4.844	-3.022	1266.005	0.807
0.273	-49.114	-27.708	-4.860	-3.022	1263.568	0.806
0.274	-49.108	-27.732	-4.877	-3.014	1262.349	0.807
0.276	-49.108	-27.732	-4.877	-3.014	1257.475	0.803
0.277	-49.096	-27.720	-4.893	-3.006	1258.694	0.805
0.279	-49.096	-27.720	-4.893	-3.014	1255.038	0.805
0.281	-49.090	-27.738	-4.909	-3.014	1258.694	0.807
0.282	-49.090	-27.726	-4.918	-3.014	1253.820	0.805
0.284	-49.084	-27.708	-4.942	-3.014	1262.349	0.806
0.285	-49.096	-27.714	-4.934	-3.006	1263.568	0.807
0.287	-49.078	-27.738	-4.950	-3.031	1268.441	0.805
0.288	-49.084	-27.738	-4.950	-3.022	1272.097	0.805
0.290	-49.078	-27.714	-4.967	-3.022	1270.878	0.806
0.291	-49.066	-27.726	-4.975	-3.022	1268.441	0.806
0.293	-49.066	-27.744	-4.991	-3.014	1266.005	0.805
0.294	-49.066	-27.738	-4.991	-3.014	1267.223	0.806
0.296	-49.066	-27.714	-4.991	-3.014	1263.568	0.807
0.298	-49.066	-27.732	-5.008	-3.014	1263.568	0.807
0.299	-49.066	-27.732	-5.024	-3.022	1259.912	0.808
0.301	-49.059	-27.744	-5.024	-3.022	1256.257	0.807
0.302	-49.059	-27.738	-5.040	-3.022	1255.038	0.808
0.304	-49.047	-27.726	-5.049	-3.022	1251.383	0.807
0.305	-49.053	-27.708	-5.057	-3.014	1255.038	0.806
0.307	-49.047	-27.732	-5.057	-3.014	1258.694	0.807
0.308	-49.047	-27.726	-5.081	-3.006	1266.005	0.808
0.310	-49.041	-27.714	-5.081	-3.022	1269.660	0.807
0.312	-49.059	-27.714	-5.106	-3.006	1272.097	0.807
0.313	-49.035	-27.738	-5.106	-3.014	1270.878	0.808
0.315	-49.035	-27.726	-5.106	-3.022	1268.441	0.806
0.316	-49.041	-27.702	-5.114	-3.031	1267.223	0.807
0.318	-49.023	-27.696	-5.114	-3.022	1263.568	0.806
0.319	-49.035	-27.671	-5.131	-3.022	1263.568	0.808
0.321	-49.029	-27.696	-5.147	-3.022	1261.131	0.806
0.322	-49.035	-27.732	-5.163	-3.006	1259.912	0.805
0.324	-49.017	-27.720	-5.172	-3.014	1256.257	0.807
0.325	-49.023	-27.708	-5.172	-3.022	1255.038	0.806
0.327	-49.017	-27.726	-5.180	-3.014	1257.475	0.808
0.329	-49.017	-27.738	-5.196	-3.014	1255.038	0.806
0.330	-49.023	-27.726	-5.204	-3.014	1261.131	0.807
0.332	-49.011	-27.708	-5.204	-3.014	1267.223	0.806
0.333	-49.011	-27.732	-5.221	-3.022	1272.097	0.807
0.335	-49.017	-27.732	-5.221	-3.022	1274.534	0.806
0.336	-49.011	-27.726	-5.245	-3.006	1272.097	0.808
0.338	-49.005	-27.714	-5.237	-3.014	1268.441	0.807
0.339	-48.992	-27.732	-5.245	-3.022	1267.223	0.808
0.341	-48.999	-27.720	-5.253	-3.014	1266.005	0.808
0.343	-48.999	-27.702	-5.270	-3.014	1263.568	0.809
0.344	-48.992	-27.702	-5.270	-3.006	1259.912	0.806
0.346	-48.999	-27.726	-5.294	-3.006	1259.912	0.808
0.347	-48.980	-27.714	-5.294	-3.006	1257.475	0.809
0.349	-48.980	-27.708	-5.319	-3.022	1256.257	0.808
0.350	-48.980	-27.714	-5.311	-3.014	1251.383	0.809
0.352	-48.980	-27.720	-5.311	-3.022	1255.038	0.808
0.353	-48.980	-27.720	-5.327	-3.014	1261.131	0.808
0.355	-48.968	-27.671	-5.344	-3.031	1262.349	0.807
0.356	-48.968	-27.708	-5.344	-3.022	1272.097	0.809
0.358	-48.974	-27.732	-5.352	-3.022	1272.097	0.808
0.360	-48.968	-27.714	-5.360	-3.014	1272.097	0.809
0.361	-48.968	-27.696	-5.384	-3.014	1267.223	0.809
0.363	-48.962	-27.702	-5.384	-3.022	1267.223	0.809
0.364	-48.968	-27.683	-5.401	-3.022	1264.786	0.807
0.366	-48.962	-27.714	-5.409	-3.022	1262.349	0.808
0.367	-48.962	-27.702	-5.409	-3.022	1262.349	0.809
0.369	-48.962	-27.677	-5.417	-3.014	1256.257	0.807
0.370	-48.950	-27.677	-5.425	-3.022	1258.694	0.811
0.372	-48.956	-27.659	-5.425	-3.014	1253.820	0.807
0.374	-48.950	-27.683	-5.442	-3.014	1255.038	0.809
0.375	-48.956	-27.702	-5.458	-3.014	1257.475	0.807
0.377	-48.950	-27.683	-5.458	-3.006	1262.349	0.807
0.378	-48.944	-27.671	-5.466	-3.022	1266.005	0.808
0.380	-48.944	-27.671	-5.475	-3.022	1272.097	0.809
0.381	-48.944	-27.659	-5.483	-3.014	1274.534	0.808
0.383	-48.932	-27.671	-5.491	-3.014	1270.878	0.807
0.384	-48.938	-27.665	-5.499	-3.006	1270.878	0.808
0.386	-48.926	-27.647	-5.516	-3.014	1266.005	0.807
0.387	-48.938	-27.629	-5.507	-3.014	1266.005	0.812
0.389	-48.913	-27.647	-5.532	-3.022	1263.568	0.808
0.391	-48.938	-27.665	-5.524	-3.014	1261.131	0.809
0.392	-48.919	-27.647	-5.548	-3.006	1258.694	0.809
0.394	-48.919	-27.623	-5.548	-2.998	1256.257	0.809
0.395	-4.463	-27.574	-5.524	-3.014	1251.383	0.806
0.397	0.256	-27.543	-5.483	-3.006	1256.257	0.813
0.398	0.481	-27.580	-5.450	-2.998	1256.257	0.812
0.400	0.493	-27.525	-5.409	-3.006	1258.694	0.808
0.401	0.493	-27.476	-5.393	-2.990	1263.568	0.809
0.403	0.493	-27.452	-5.360	-2.998	1269.660	0.809
0.405	0.481	-27.452	-5.319	-2.990	1274.534	0.812
0.406	0.481	-27.403	-5.286	-2.990	1269.660	0.811
0.408	0.481	-27.343	-5.245	-2.981	1269.660	0.809
0.409	0.475	-27.336	-5.229	-2.981	1266.005	0.809
0.411	0.475	-27.294	-5.196	-2.981	1263.568	0.808
0.412	0.475	-27.306	-5.172	-2.973	1263.568	0.811
0.414	0.463	-27.269	-5.147	-2.965	1261.131	0.812
0.415	0.463	-27.239	-5.122	-2.973	1261.131	0.809
0.417	0.463	-27.233	-5.090	-2.957	1256.257	0.811
0.418	0.463	-27.227	-5.073	-2.973	1253.820	0.808
0.420	0.463	-27.245	-5.040	-2.965	1255.038	0.809
0.422	0.463	-27.209	-5.016	-2.957	1257.475	0.811
0.423	0.457	-27.202	-5.008	-2.965	1261.131	0.811
0.425	0.457	-27.233	-4.967	-2.965	1268.441	0.811
0.426	0.451	-27.202	-4.950	-2.973	1272.097	0.811
0.428	0.451	-27.172	-4.918	-2.973	1272.097	0.812
0.429	0.444	-27.172	-4.909	-2.973	1273.315	0.809
0.431	0.451	-27.136	-4.868	-2.957	1267.223	0.809
0.432	0.438	-27.160	-4.836	-2.957	1268.441	0.811
0.434	0.444	-27.160	-4.828	-2.949	1264.786	0.811
0.436	0.444	-27.142	-4.787	-2.965	1263.568	0.809
0.437	0.432	-27.123	-4.778	-2.973	1261.131	0.812
0.439	0.432	-27.148	-4.746	-2.965	1258.694	0.812
0.440	0.432	-27.160	-4.737	-2.965	1257.475	0.811
0.442	0.420	-27.136	-4.705	-2.965	1253.820	0.808
0.443	0.426	-27.117	-4.696	-2.957	1253.820	0.812
0.445	0.426	-27.148	-4.655	-2.957	1255.038	0.809
0.446	0.426	-27.129	-4.639	-2.965	1262.349	0.811
0.448	0.426	-27.099	-4.623	-2.965	1266.005	0.811
0.449	0.420	-27.105	-4.590	-2.965	1270.878	0.812
0.451	0.414	-27.062	-4.565	-2.973	1272.097	0.811
0.453	0.402	-27.105	-4.557	-2.957	1269.660	0.809
0.454	0.402	-27.136	-4.524	-2.965	1269.660	0.811
0.456	0.408	-27.129	-4.508	-2.965	1266.005	0.809
0.457	16.999	-27.111	-4.426	-2.981	1263.568	0.806
0.459	1.059	-27.105	-4.451	-2.965	1257.475	0.808
0.460	0.402	-27.081	-4.434	-2.973	1266.005	0.813
0.462	0.371	-27.117	-4.410	-2.965	1256.257	0.809
0.463	0.377	-27.111	-4.393	-2.965	1255.038	0.806
0.465	0.377	-27.099	-4.361	-2.973	1255.038	0.808
0.467	0.377	-27.087	-4.344	-2.973	1256.257	0.809
0.468	0.377	-27.038	-4.336	-2.965	1257.475	0.808
0.470	0.365	-27.075	-4.303	-2.973	1261.131	0.808
0.471	0.371	-27.111	-4.287	-2.965	1266.005	0.808
0.473	0.371	-27.111	-4.271	-2.965	1273.315	0.808
0.474	0.371	-27.093	-4.238	-2.965	1273.315	0.808
0.476	0.371	-27.099	-4.221	-2.973	1269.660	0.807
0.477	0.353	-27.081	-4.197	-2.981	1269.660	0.808
0.479	0.359	-27.093	-4.189	-2.981	1267.223	0.807
0.480	0.359	-27.093	-4.164	-2.965	1264.786	0.808
0.482	0.353	-27.087	-4.148	-2.957	1263.568	0.807
0.484	0.353	-27.062	-4.123	-2.973	1261.131	0.808
0.485	0.353	-27.044	-4.107	-2.965	1259.912	0.807
0.487	0.353	-27.050	-4.082	-2.965	1257.475	0.807
0.488	0.353	-27.099	-4.058	-2.965	1251.383	0.808
0.490	0.353	-27.087	-4.049	-2.973	1253.820	0.807
0.491	0.353	-27.081	-4.017	-2.973	1257.475	0.806
0.493	0.347	-27.062	-3.992	-2.973	1262.349	0.808
0.494	0.353	-27.032	-3.976	-2.957	1268.441	0.807
0.496	0.347	-27.056	-3.967	-2.965	1270.878	0.807
0.498	0.341	-27.093	-3.951	-2.981	1272.097	0.807
0.499	0.335	-27.075	-3.918	-2.965	1269.660	0.807
0.501	0.335	-27.044	-3.902	-2.973	1267.223	0.807
0.502	0.329	-27.050	-3.886	-2.973	1264.786	0.806
0.504	0.335	-27.032	-3.853	-2.965	1264.786	0.807
0.505	0.335	-27.032	-3.853	-2.973	1263.568	0.805
0.507	0.341	-27.020	-3.828	-2.981	1259.912	0.803
0.508	0.335	-27.069	-3.812	-2.973	1258.694	0.807
0.510	0.329	-27.099	-3.779	-2.981	1253.820	0.805
0.511	0.323	-27.081	-3.771	-2.981	1256.257	0.805
0.513	0.323	-27.050	-3.746	-2.965	1252.601	0.803
0.515	0.323	-27.026	-3.730	-2.981	1255.038	0.803
0.516	0.317	-27.026	-3.714	-2.973	1262.349	0.802
0.518	0.311	-26.995	-3.689	-2.973	1269.660	0.805
0.519	-37.151	-27.032	-3.730	-2.973	1261.131	0.795
0.521	-48.676	-27.032	-3.730	-2.973	1268.441	0.801
0.522	-49.230	-27.032	-3.754	-2.973	1269.660	0.803
0.524	-49.260	-26.995	-3.763	-2.973	1270.878	0.805
0.525	-49.279	-27.038	-3.804	-2.981	1268.441	0.806
0.527	-49.279	-27.014	-3.812	-2.973	1261.131	0.802
0.529	-49.291	-27.014	-3.828	-2.973	1262.349	0.803
0.530	-49.285	-27.002	-3.861	-2.973	1259.912	0.805
0.532	-49.279	-26.971	-3.877	-2.973	1258.694	0.803
0.533	-49.273	-26.989	-3.894	-2.973	1257.475	0.803
0.535	-49.285	-27.020	-3.918	-2.981	1250.164	0.802
0.536	-49.279	-26.995	-3.918	-2.973	1252.601	0.805
0.538	-49.279	-26.959	-3.943	-2.981	1257.475	0.803
0.539	-49.285	-26.953	-3.976	-2.973	1263.568	0.806
0.541	-49.285	-26.922	-3.976	-2.965	1266.005	0.802
0.542	-49.279	-26.868	-3.992	-2.981	1272.097	0.805
0.544	-49.285	-26.874	-4.000	-2.973	1269.660	0.803
0.546	-49.260	-26.831	-4.025	-2.973	1269.660	0.805
0.547	-49.236	-26.886	-4.041	-2.981	1267.223	0.802
0.549	-49.266	-26.959	-4.049	-2.981	1264.786	0.803
0.550	-49.254	-27.014	-4.058	-2.965	1263.568	0.802
0.552	-49.266	-27.075	-4.074	-2.981	1261.131	0.802
0.553	-49.273	-27.105	-4.099	-2.973	1259.912	0.801
0.555	-49.266	-27.148	-4.107	-2.990	1256.257	0.801
0.556	-49.266	-27.190	-4.115	-2.981	1256.257	0.803
0.558	-49.260	-27.233	-4.139	-2.990	1253.820	0.801
0.560	-49.266	-27.276	-4.139	-2.990	1255.038	0.802
0.561	-49.266	-27.306	-4.172	-2.998	1259.912	0.801
0.563	-49.260	-27.343	-4.180	-2.990	1264.786	0.803
0.564	-49.260	-27.367	-4.189	-2.990	1269.660	0.802
0.566	-49.254	-27.397	-4.205	-2.981	1274.534	0.802
0.567	-49.254	-27.428	-4.205	-2.981	1272.097	0.803
0.569	-49.254	-27.446	-4.221	-2.981	1268.441	0.802
0.570	-49.254	-27.483	-4.238	-2.990	1268.441	0.803
0.572	-49.242	-27.501	-4.246	-2.973	1266.005	0.802
0.573	-49.254	-27.519	-4.271	-2.973	1264.786	0.805
0.575	-49.254	-27.537	-4.279	-2.990	1262.349	0.803
0.577	-49.242	-27.562	-4.295	-2.981	1259.912	0.803
0.578	-49.242	-27.568	-4.303	-2.981	1257.475	0.803
0.580	-49.236	-27.574	-4.311	-2.990	1257.475	0.806
0.581	-49.236	-27.562	-4.320	-2.981	1251.383	0.803
0.583	-49.236	-27.531	-4.336	-2.973	1252.601	0.805
0.584	-49.230	-27.495	-4.352	-2.981	1259.912	0.805
0.586	-49.230	-27.452	-4.352	-2.981	1264.786	0.803
0.587	-49.224	-27.470	-4.369	-2.981	1269.660	0.806
0.589	-49.224	-27.495	-4.369	-2.981	1272.097	0.803
0.591	-49.230	-27.470	-4.385	-2.973	1272.097	0.805
0.592	-49.218	-27.428	-4.402	-2.973	1269.660	0.803
0.594	-49.218	-27.458	-4.410	-2.973	1267.223	0.805
0.595	-49.212	-27.440	-4.426	-2.981	1266.005	0.803
0.597	-49.206	-27.422	-4.434	-2.981	1266.005	0.803
0.598	-49.206	-27.397	-4.459	-2.981	1261.131	0.803
0.600	-49.206	-27.416	-4.451	-2.981	1258.694	0.803
0.601	-49.218	-27.416	-4.467	-2.973	1257.475	0.805
0.603	-49.199	-27.403	-4.492	-2.981	1256.257	0.805
0.604	-49.206	-27.391	-4.492	-2.981	1258.694	0.805
0.606	-49.199	-27.409	-4.500	-2.990	1255.038	0.806
0.608	-49.193	-27.391	-4.516	-2.973	1259.912	0.805
0.609	-49.199	-27.343	-4.524	-2.981	1266.005	0.805
0.611	-49.193	-27.373	-4.533	-2.990	1270.878	0.806
0.612	-49.181	-27.367	-4.557	-2.981	1272.097	0.806
0.614	-49.181	-27.361	-4.549	-2.981	1273.315	0.803
0.615	-49.187	-27.318	-4.565	-2.965	1269.660	0.805
0.617	-49.187	-27.361	-4.582	-2.973	1268.441	0.806
0.618	-49.181	-27.355	-4.590	-2.990	1266.005	0.805
0.620	-49.169	-27.343	-4.590	-2.973	1264.786	0.805
0.622	-49.175	-27.318	-4.606	-2.973	1259.912	0.805
0.623	-49.175	-27.276	-4.615	-2.990	1259.912	0.805
0.625	-49.163	-27.288	-4.639	-2.981	1258.694	0.807
0.626	-49.163	-27.306	-4.639	-2.973	1256.257	0.806
0.628	-49.169	-27.300	-4.655	-2.981	1252.601	0.805
0.629	-49.157	-27.263	-4.664	-2.990	1252.601	0.807
0.631	-49.163	-27.257	-4.672	-2.990	1257.475	0.805
0.632	-49.151	-27.227	-4.688	-2.990	1266.005	0.807
0.634	-49.151	-27.263	-4.680	-2.981	1267.223	0.806
0.635	-49.151	-27.288	-4.705	-2.973	1272.097	0.806
0.637	-49.145	-27.263	-4.713	-2.973	1272.097	0.807
0.639	-49.151	-27.239	-4.713	-2.981	1270.878	0.807
0.640	-49.145	-27.239	-4.721	-2.990	1266.005	0.806
0.642	-49.133	-27.221	-4.754	-2.981	1266.005	0.806
0.643	-49.145	-27.257	-4.754	-2.990	1264.786	0.807
0.645	-49.133	-27.251	-4.754	-2.981	1261.131	0.807
0.646	-49.126	-27.227	-4.770	-2.973	1262.349	0.807
0.648	-49.133	-27.227	-4.770	-2.981	1257.475	0.807
0.649	-49.126	-27.233	-4.795	-2.981	1253.820	0.806
0.651	-49.126	-27.215	-4.795	-2.990	1261.131	0.805
0.653	-49.126	-27.172	-4.811	-2.981	1253.820	0.807
0.654	-49.120	-27.215	-4.819	-2.973	1259.912	0.807
0.656	-49.108	-27.184	-4.828	-2.990	1263.568	0.806
0.657	-49.114	-27.172	-4.844	-2.990	1273.315	0.808
0.659	-49.108	-27.148	-4.860	-2.998	1272.097	0.806
