Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
0.144	-0.225	10.843	2.733	1.286	502.015	-0.487
0.146	-0.237	10.843	2.716	1.278	500.797	-0.487
0.147	-0.231	10.843	2.700	1.286	502.015	-0.487
0.149	-0.225	10.843	2.692	1.278	499.578	-0.486
0.150	-0.219	10.843	2.675	1.286	498.360	-0.487
0.152	-0.225	10.837	2.667	1.270	498.360	-0.487
0.153	-0.225	10.831	2.667	1.286	498.360	-0.486
0.155	-0.231	10.831	2.643	1.278	494.704	-0.487
0.157	-0.231	10.843	2.634	1.294	497.141	-0.487
0.158	-0.231	10.837	2.618	1.270	497.141	-0.487
0.160	-0.225	10.831	2.602	1.278	494.704	-0.486
0.161	-0.219	10.843	2.602	1.278	493.486	-0.486
0.163	-0.213	10.843	2.602	1.278	493.486	-0.487
0.164	-0.225	10.837	2.593	1.286	491.049	-0.488
0.166	-0.225	10.843	2.569	1.286	489.830	-0.487
0.167	-0.225	10.837	2.569	1.286	492.267	-0.486
0.169	-0.219	10.843	2.544	1.270	489.830	-0.487
0.170	-0.213	10.837	2.544	1.286	489.830	-0.486
0.172	-0.207	10.843	2.536	1.278	488.612	-0.484
0.174	-0.219	10.837	2.520	1.286	492.267	-0.487
0.175	-0.213	10.831	2.520	1.286	491.049	-0.487
0.177	-0.213	10.837	2.503	1.270	500.797	-0.488
0.178	-0.225	10.843	2.495	1.278	506.889	-0.484
0.180	-0.213	10.831	2.495	1.286	512.982	-0.487
0.181	-0.213	10.837	2.462	1.278	515.419	-0.487
0.183	-0.219	10.837	2.462	1.278	515.419	-0.484
0.184	-0.213	10.837	2.454	1.278	514.200	-0.486
0.186	-0.207	10.837	2.446	1.286	511.763	-0.486
0.188	-0.384	10.837	2.438	1.286	510.545	-0.484
0.189	45.486	10.831	2.462	1.270	537.351	-0.491
0.191	49.266	10.843	2.512	1.286	497.141	-0.488
0.192	49.455	10.843	2.553	1.294	510.545	-0.484
0.194	49.467	10.837	2.569	1.270	506.889	-0.484
0.195	49.473	10.837	2.610	1.286	509.326	-0.484
0.197	49.473	10.831	2.643	1.278	506.889	-0.488
0.198	49.461	10.837	2.684	1.286	505.671	-0.484
0.200	49.461	10.837	2.700	1.270	505.671	-0.484
0.201	49.461	10.843	2.733	1.278	504.452	-0.486
0.203	49.455	10.837	2.757	1.294	502.015	-0.487
0.205	49.455	10.831	2.782	1.286	503.234	-0.486
0.206	49.461	10.837	2.815	1.278	500.797	-0.484
0.208	49.449	10.831	2.839	1.286	499.578	-0.486
0.209	49.443	10.837	2.872	1.286	500.797	-0.486
0.211	49.449	10.831	2.905	1.270	498.360	-0.486
0.212	49.443	10.837	2.913	1.278	498.360	-0.486
0.214	49.449	10.837	2.937	1.286	497.141	-0.486
0.215	49.437	10.837	2.970	1.286	497.141	-0.486
0.217	7.282	10.843	2.954	1.278	477.646	-0.492
0.219	0.134	10.837	2.937	1.286	493.486	-0.487
0.220	-0.207	10.837	2.913	1.286	489.830	-0.486
0.222	-0.231	10.849	2.905	1.278	495.923	-0.486
0.223	-0.237	10.831	2.888	1.270	493.486	-0.486
0.225	-0.244	10.831	2.864	1.286	492.267	-0.486
0.226	-0.244	10.837	2.864	1.278	489.830	-0.484
0.228	-0.237	10.843	2.839	1.278	492.267	-0.487
0.229	-0.231	10.837	2.815	1.286	492.267	-0.487
0.231	-0.237	10.837	2.806	1.278	484.956	-0.487
0.232	-0.231	10.837	2.790	1.278	489.830	-0.487
0.234	-0.237	10.837	2.782	1.278	498.360	-0.487
0.236	-0.250	10.843	2.765	1.278	504.452	-0.488
0.237	-0.237	10.831	2.749	1.278	511.763	-0.488
0.239	-0.244	10.831	2.749	1.278	514.200	-0.489
0.240	-0.237	10.837	2.725	1.278	515.419	-0.488
0.242	-0.231	10.837	2.725	1.278	512.982	-0.489
0.243	-0.237	10.831	2.725	1.286	511.763	-0.486
0.245	-0.225	10.843	2.692	1.278	511.763	-0.487
0.246	-0.231	10.837	2.700	1.286	508.108	-0.488
0.248	-0.231	10.837	2.675	1.278	510.545	-0.487
0.250	-0.225	10.843	2.675	1.286	508.108	-0.489
0.251	-0.231	10.831	2.651	1.278	508.108	-0.489
0.253	-0.225	10.837	2.643	1.278	506.889	-0.489
0.254	-0.231	10.831	2.634	1.286	505.671	-0.489
0.256	-0.231	10.831	2.626	1.278	505.671	-0.489
0.257	-0.225	10.837	2.610	1.286	505.671	-0.489
0.259	-0.225	10.837	2.602	1.278	505.671	-0.488
0.260	-0.219	10.831	2.593	1.286	502.015	-0.488
0.262	-0.225	10.837	2.585	1.278	502.015	-0.487
0.263	-0.219	10.831	2.577	1.270	498.360	-0.488
0.265	-0.219	10.831	2.577	1.278	500.797	-0.489
0.267	-0.219	10.837	2.544	1.270	499.578	-0.489
0.268	-0.225	10.849	2.544	1.286	500.797	-0.489
0.270	-0.219	10.837	2.536	1.270	497.141	-0.488
0.271	-0.213	10.831	2.520	1.294	498.360	-0.489
0.273	-0.207	10.825	2.520	1.278	498.360	-0.489
0.274	-0.207	10.831	2.503	1.278	495.923	-0.491
0.276	-0.219	10.837	2.495	1.278	494.704	-0.488
0.277	-0.213	10.837	2.479	1.278	495.923	-0.489
0.279	-0.213	10.831	2.479	1.286	493.486	-0.488
0.281	-0.213	10.831	2.462	1.294	493.486	-0.488
0.282	-0.207	10.831	2.462	1.270	493.486	-0.487
0.284	-0.207	10.837	2.446	1.278	489.830	-0.488
0.285	-0.207	10.831	2.446	1.294	492.267	-0.488
0.287	25.851	10.831	2.487	1.286	473.990	-0.489
0.288	48.238	10.825	2.495	1.278	482.520	-0.489
0.290	49.382	10.831	2.520	1.270	483.738	-0.484
0.291	49.461	10.825	2.544	1.270	497.141	-0.488
0.293	49.473	10.837	2.593	1.286	495.923	-0.487
0.294	49.473	10.837	2.618	1.278	500.797	-0.491
0.296	49.473	10.825	2.651	1.278	509.326	-0.487
0.298	49.480	10.831	2.675	1.286	514.200	-0.487
0.299	49.473	10.825	2.700	1.278	516.637	-0.486
0.301	49.461	10.831	2.733	1.278	511.763	-0.487
0.302	49.455	10.831	2.765	1.286	511.763	-0.486
0.304	49.461	10.837	2.790	1.278	511.763	-0.486
0.305	49.467	10.831	2.815	1.278	511.763	-0.488
0.307	49.455	10.831	2.831	1.278	510.545	-0.488
0.308	49.449	10.831	2.872	1.278	508.108	-0.487
0.310	49.449	10.831	2.888	1.270	509.326	-0.486
0.312	49.443	10.819	2.913	1.278	509.326	-0.488
0.313	49.443	10.837	2.954	1.278	508.108	-0.486
0.315	47.635	10.819	2.954	1.278	502.015	-0.486
0.316	2.271	10.831	2.937	1.294	495.923	-0.481
0.318	-0.097	10.831	2.921	1.278	512.982	-0.486
0.319	-0.237	10.831	2.905	1.278	503.234	-0.491
0.321	-0.231	10.825	2.888	1.278	502.015	-0.488
0.322	-0.225	10.831	2.880	1.261	500.797	-0.487
0.324	-0.244	10.837	2.847	1.278	502.015	-0.486
0.325	-0.231	10.831	2.839	1.278	500.797	-0.488
0.327	-0.244	10.837	2.815	1.278	502.015	-0.487
0.329	-0.231	10.837	2.815	1.286	499.578	-0.488
0.330	-0.250	10.831	2.790	1.278	499.578	-0.486
0.332	-0.231	10.825	2.774	1.278	497.141	-0.487
0.333	-0.237	10.825	2.774	1.286	497.141	-0.488
0.335	-0.237	10.825	2.774	1.294	494.704	-0.487
0.336	-0.231	10.813	2.749	1.278	495.923	-0.489
0.338	-0.237	10.825	2.733	1.278	497.141	-0.487
0.339	-0.231	10.831	2.716	1.278	493.486	-0.488
0.341	-0.225	10.819	2.708	1.278	492.267	-0.487
0.343	-0.231	10.825	2.692	1.286	492.267	-0.489
0.344	-0.231	10.831	2.684	1.278	492.267	-0.489
0.346	-0.231	10.825	2.675	1.261	489.830	-0.488
0.347	-0.225	10.831	2.659	1.286	491.049	-0.488
0.349	-0.225	10.831	2.659	1.286	484.956	-0.488
0.350	-0.231	10.813	2.634	1.278	492.267	-0.486
0.352	-0.225	10.825	2.643	1.278	498.360	-0.487
0.353	-0.225	10.819	2.626	1.270	503.234	-0.487
0.355	-0.225	10.819	2.610	1.278	510.545	-0.487
0.356	-0.225	10.825	2.602	1.278	515.419	-0.488
0.358	-0.219	10.825	2.593	1.286	514.200	-0.488
0.360	-0.213	10.831	2.577	1.278	512.982	-0.487
0.361	-0.213	10.831	2.577	1.286	511.763	-0.488
0.363	-0.225	10.819	2.561	1.270	509.326	-0.489
0.364	-0.219	10.831	2.561	1.270	510.545	-0.488
0.366	-0.219	10.819	2.536	1.278	506.889	-0.491
0.367	-0.219	10.825	2.544	1.286	510.545	-0.489
0.369	-0.213	10.825	2.520	1.278	508.108	-0.487
0.370	-0.213	10.825	2.520	1.278	508.108	-0.489
0.372	-0.213	10.819	2.503	1.278	505.671	-0.486
0.374	-0.213	10.819	2.495	1.294	505.671	-0.489
0.375	-0.207	10.825	2.495	1.270	506.889	-0.488
0.377	-0.201	10.825	2.471	1.286	504.452	-0.488
0.378	-0.213	10.837	2.471	1.286	503.234	-0.488
0.380	-0.213	10.831	2.454	1.278	502.015	-0.489
0.381	-0.201	10.825	2.438	1.278	499.578	-0.488
0.383	-0.213	10.831	2.438	1.270	498.360	-0.487
0.384	-0.207	10.819	2.421	1.278	500.797	-0.489
0.386	38.935	10.813	2.471	1.286	508.108	-0.481
0.387	48.901	10.819	2.462	1.261	491.049	-0.484
0.389	49.425	10.831	2.528	1.270	500.797	-0.488
0.391	49.473	10.819	2.561	1.278	497.141	-0.491
0.392	49.473	10.825	2.593	1.286	495.923	-0.486
0.394	49.480	10.825	2.618	1.294	494.704	-0.486
0.395	49.473	10.819	2.651	1.278	495.923	-0.488
0.397	49.473	10.831	2.675	1.278	492.267	-0.487
0.398	49.473	10.819	2.708	1.270	493.486	-0.487
0.400	49.467	10.819	2.741	1.286	491.049	-0.487
0.401	49.461	10.825	2.749	1.286	491.049	-0.486
0.403	49.461	10.819	2.790	1.294	488.612	-0.488
0.405	49.455	10.813	2.806	1.278	491.049	-0.488
0.406	49.461	10.819	2.839	1.278	488.612	-0.488
0.408	49.455	10.819	2.864	1.278	491.049	-0.489
0.409	49.449	10.819	2.888	1.270	491.049	-0.486
0.411	49.437	10.813	2.929	1.270	494.704	-0.487
0.412	49.443	10.819	2.937	1.286	502.015	-0.487
0.414	23.294	10.819	2.905	1.286	526.385	-0.486
0.415	0.907	10.813	2.921	1.278	526.385	-0.487
0.417	-0.177	10.825	2.913	1.270	511.763	-0.488
0.418	-0.231	10.819	2.888	1.270	509.326	-0.488
0.420	-0.231	10.819	2.880	1.278	512.982	-0.484
0.422	-0.231	10.807	2.872	1.286	511.763	-0.488
0.423	-0.244	10.819	2.847	1.278	511.763	-0.486
0.425	-0.231	10.819	2.839	1.286	508.108	-0.487
0.426	-0.237	10.813	2.806	1.278	510.545	-0.488
0.428	-0.237	10.819	2.806	1.278	508.108	-0.487
0.429	-0.225	10.819	2.790	1.270	508.108	-0.487
0.431	-0.231	10.801	2.774	1.270	505.671	-0.487
0.432	-0.237	10.813	2.741	1.270	508.108	-0.487
0.434	-0.244	10.819	2.749	1.278	506.889	-0.487
0.436	-0.225	10.813	2.733	1.270	505.671	-0.487
0.437	-0.231	10.813	2.725	1.270	503.234	-0.486
0.439	-0.237	10.819	2.716	1.278	503.234	-0.488
0.440	-0.237	10.801	2.708	1.286	502.015	-0.487
0.442	-0.219	10.807	2.684	1.278	502.015	-0.488
0.443	-0.225	10.813	2.675	1.278	500.797	-0.489
0.445	-0.225	10.813	2.675	1.270	500.797	-0.487
0.446	-0.225	10.801	2.659	1.278	498.360	-0.488
0.448	-0.231	10.813	2.659	1.270	498.360	-0.488
0.449	-0.219	10.807	2.634	1.286	498.360	-0.488
0.451	-0.231	10.801	2.626	1.286	498.360	-0.487
0.453	-0.225	10.807	2.618	1.278	495.923	-0.488
0.454	-0.225	10.807	2.610	1.278	495.923	-0.489
0.456	-0.225	10.807	2.593	1.286	494.704	-0.489
0.457	-0.225	10.801	2.577	1.286	494.704	-0.488
0.459	-0.219	10.807	2.569	1.286	493.486	-0.488
0.460	-0.225	10.807	2.561	1.270	491.049	-0.488
0.462	-0.219	10.795	2.553	1.278	492.267	-0.488
0.463	-0.213	10.807	2.544	1.270	487.393	-0.489
0.465	-0.207	10.795	2.544	1.278	488.612	-0.487
0.467	-0.207	10.801	2.520	1.286	487.393	-0.488
0.468	-0.225	10.807	2.512	1.286	494.704	-0.487
0.470	-0.219	10.801	2.503	1.286	499.578	-0.488
0.471	-0.213	10.795	2.495	1.286	505.671	-0.488
0.473	-0.213	10.807	2.495	1.286	512.982	-0.489
0.474	-0.219	10.801	2.479	1.286	511.763	-0.488
0.476	-0.213	10.788	2.471	1.286	512.982	-0.491
0.477	-0.207	10.788	2.438	1.286	514.200	-0.489
0.479	-0.213	10.801	2.446	1.286	511.763	-0.488
0.480	-0.213	10.807	2.446	1.286	510.545	-0.489
0.482	-0.207	10.801	2.421	1.278	509.326	-0.489
0.484	-0.286	10.801	2.421	1.286	508.108	-0.491
0.485	44.432	10.813	2.446	1.286	539.788	-0.491
0.487	49.212	10.795	2.495	1.278	497.141	-0.491
0.488	49.449	10.795	2.536	1.286	505.671	-0.493
0.490	49.480	10.795	2.561	1.278	503.234	-0.487
0.491	49.473	10.795	2.585	1.286	506.889	-0.489
0.493	49.480	10.795	2.626	1.270	505.671	-0.491
0.494	49.473	10.795	2.659	1.270	502.015	-0.491
0.496	49.473	10.795	2.684	1.278	503.234	-0.489
0.498	49.461	10.795	2.716	1.278	499.578	-0.491
0.499	49.467	10.795	2.749	1.278	502.015	-0.487
0.501	49.461	10.801	2.757	1.294	498.360	-0.489
0.502	49.455	10.788	2.782	1.270	499.578	-0.491
0.504	49.461	10.788	2.823	1.294	499.578	-0.488
0.505	49.455	10.795	2.839	1.278	498.360	-0.491
0.507	49.455	10.788	2.880	1.270	497.141	-0.488
0.508	49.455	10.795	2.897	1.278	497.141	-0.487
0.510	49.443	10.788	2.921	1.278	495.923	-0.489
0.511	49.443	10.788	2.946	1.286	494.704	-0.488
0.513	9.187	10.788	2.921	1.286	489.830	-0.495
0.515	0.237	10.782	2.921	1.270	493.486	-0.493
0.516	-0.207	10.788	2.905	1.278	488.612	-0.487
0.518	-0.225	10.788	2.880	1.278	493.486	-0.487
0.519	-0.231	10.782	2.864	1.278	494.704	-0.489
0.521	-0.244	10.788	2.839	1.294	488.612	-0.488
0.522	-0.237	10.776	2.831	1.286	488.612	-0.488
0.524	-0.237	10.782	2.823	1.278	488.612	-0.489
0.525	-0.225	10.782	2.806	1.278	489.830	-0.489
0.527	-0.231	10.788	2.790	1.278	491.049	-0.488
0.529	-0.237	10.795	2.774	1.270	495.923	-0.489
0.530	-0.237	10.788	2.765	1.270	502.015	-0.484
0.532	-0.231	10.782	2.749	1.278	506.889	-0.487
0.533	-0.237	10.782	2.733	1.286	514.200	-0.488
0.535	-0.237	10.776	2.725	1.278	514.200	-0.489
0.536	-0.231	10.788	2.716	1.270	512.982	-0.488
0.538	-0.231	10.788	2.700	1.286	512.982	-0.489
0.539	-0.225	10.788	2.700	1.278	512.982	-0.489
0.541	-0.225	10.795	2.675	1.286	509.326	-0.488
0.542	-0.225	10.782	2.675	1.278	509.326	-0.488
0.544	-0.231	10.795	2.659	1.270	510.545	-0.489
0.546	-0.225	10.788	2.651	1.270	508.108	-0.487
0.547	-0.219	10.788	2.634	1.270	506.889	-0.488
0.549	-0.231	10.788	2.626	1.278	505.671	-0.487
0.550	-0.225	10.788	2.610	1.278	505.671	-0.487
0.552	-0.225	10.782	2.618	1.286	504.452	-0.488
0.553	-0.225	10.788	2.610	1.286	503.234	-0.489
0.555	-0.219	10.795	2.577	1.278	504.452	-0.487
0.556	-0.225	10.795	2.577	1.278	504.452	-0.488
0.558	-0.213	10.782	2.569	1.278	503.234	-0.487
0.560	-0.219	10.788	2.553	1.270	502.015	-0.488
0.561	-0.219	10.795	2.544	1.286	502.015	-0.489
0.563	-0.219	10.788	2.536	1.270	498.360	-0.488
0.564	-0.219	10.795	2.520	1.286	500.797	-0.489
0.566	-0.219	10.801	2.520	1.270	497.141	-0.489
0.567	-0.219	10.788	2.495	1.270	498.360	-0.489
0.569	-0.219	10.788	2.503	1.278	494.704	-0.489
0.570	-0.219	10.788	2.487	1.278	497.141	-0.489
0.572	-0.219	10.795	2.479	1.278	493.486	-0.489
0.573	-0.213	10.788	2.471	1.270	493.486	-0.488
0.575	-0.213	10.795	2.462	1.270	492.267	-0.489
0.577	-0.207	10.795	2.462	1.286	492.267	-0.489
0.578	-0.213	10.795	2.446	1.286	493.486	-0.488
0.580	-0.213	10.788	2.430	1.286	489.830	-0.488
0.581	-0.207	10.801	2.421	1.278	491.049	-0.488
0.583	19.343	10.801	2.471	1.278	469.116	-0.497
0.584	47.945	10.795	2.471	1.278	486.175	-0.492
0.586	49.376	10.795	2.495	1.270	486.175	-0.487
0.587	49.467	10.795	2.528	1.278	506.889	-0.487
0.589	49.480	10.801	2.569	1.278	508.108	-0.488
0.591	49.480	10.807	2.602	1.270	512.982	-0.491
0.592	49.473	10.795	2.634	1.278	514.200	-0.489
0.594	49.480	10.795	2.667	1.286	514.200	-0.491
0.595	49.473	10.801	2.684	1.286	511.763	-0.488
0.597	49.461	10.795	2.708	1.278	509.326	-0.492
0.598	49.467	10.795	2.749	1.270	511.763	-0.491
0.600	49.467	10.795	2.782	1.278	508.108	-0.492
0.601	49.461	10.801	2.798	1.278	508.108	-0.489
0.603	49.455	10.788	2.831	1.270	508.108	-0.491
0.604	49.455	10.801	2.839	1.294	505.671	-0.489
0.606	49.449	10.795	2.880	1.270	508.108	-0.489
0.608	49.443	10.788	2.905	1.270	505.671	-0.491
0.609	49.449	10.788	2.937	1.278	503.234	-0.489
0.611	49.114	10.782	2.954	1.286	502.015	-0.491
0.612	2.709	10.795	2.921	1.278	488.612	-0.482
0.614	-0.091	10.776	2.913	1.261	508.108	-0.488
0.615	-0.231	10.788	2.897	1.278	502.015	-0.492
0.617	-0.231	10.788	2.864	1.278	499.578	-0.491
0.618	-0.244	10.782	2.839	1.278	499.578	-0.487
0.620	-0.244	10.788	2.839	1.278	500.797	-0.491
0.622	-0.231	10.776	2.823	1.278	498.360	-0.491
0.623	-0.244	10.776	2.806	1.278	497.141	-0.489
0.625	-0.237	10.782	2.782	1.278	498.360	-0.491
0.626	-0.231	10.782	2.774	1.270	494.704	-0.491
0.628	-0.237	10.782	2.774	1.278	495.923	-0.489
0.629	-0.237	10.776	2.749	1.278	494.704	-0.489
0.631	-0.231	10.776	2.733	1.286	493.486	-0.489
0.632	-0.237	10.776	2.725	1.278	493.486	-0.491
0.634	-0.231	10.776	2.708	1.278	492.267	-0.489
0.635	-0.231	10.788	2.716	1.261	492.267	-0.489
0.637	-0.237	10.782	2.700	1.278	491.049	-0.488
0.639	-0.231	10.770	2.684	1.278	489.830	-0.491
0.640	-0.231	10.776	2.684	1.278	488.612	-0.489
0.642	-0.219	10.776	2.659	1.278	487.393	-0.487
0.643	-0.225	10.776	2.651	1.286	493.486	-0.489
0.645	-0.219	10.770	2.643	1.270	491.049	-0.488
0.646	-0.231	10.776	2.626	1.270	498.360	-0.488
0.648	-0.213	10.770	2.626	1.278	504.452	-0.489
0.649	-0.219	10.770	2.610	1.278	511.763	-0.489
0.651	-0.219	10.770	2.602	1.278	516.637	-0.489
0.653	-0.225	10.764	2.593	1.286	511.763	-0.489
0.654	-0.219	10.764	2.577	1.278	512.982	-0.489
0.656	-0.219	10.770	2.561	1.278	512.982	-0.489
0.657	-0.219	10.770	2.561	1.278	510.545	-0.487
0.659	-0.225	10.764	2.553	1.278	509.326	-0.486
0.660	-0.219	10.764	2.536	1.286	510.545	-0.488
0.662	-0.213	10.770	2.528	1.261	509.326	-0.488
0.663	-0.213	10.764	2.528	1.278	508.108	-0.487
0.665	-0.213	10.752	2.503	1.270	506.889	-0.489
0.666	-0.219	10.770	2.495	1.278	506.889	-0.489
0.668	-0.213	10.758	2.495	1.270	506.889	-0.488
0.670	-0.219	10.752	2.479	1.278	505.671	-0.488
0.671	-0.213	10.764	2.471	1.278	504.452	-0.487
0.673	-0.207	10.758	2.462	1.278	502.015	-0.488
0.674	-0.213	10.740	2.438	1.278	503.234	-0.488
0.676	-0.213	10.758	2.446	1.286	502.015	-0.489
0.677	-0.213	10.758	2.430	1.278	500.797	-0.489
0.679	-0.207	10.746	2.421	1.286	500.797	-0.489
0.680	-0.213	10.752	2.405	1.278	499.578	-0.489
0.682	40.305	10.746	2.446	1.270	515.419	-0.481
0.684	48.980	10.758	2.462	1.278	491.049	-0.487
0.685	49.437	10.746	2.512	1.278	502.015	-0.488
0.687	49.467	10.734	2.544	1.286	494.704	-0.491
0.688	49.480	10.758	2.577	1.270	491.049	-0.488
0.690	49.480	10.752	2.610	1.286	495.923	-0.487
0.691	49.473	10.746	2.634	1.278	495.923	-0.488
0.693	49.473	10.746	2.675	1.278	493.486	-0.488
0.694	49.473	10.746	2.708	1.278	491.049	-0.488
0.696	49.467	10.740	2.725	1.278	492.267	-0.487
0.697	49.473	10.740	2.757	1.286	491.049	-0.487
0.699	49.461	10.746	2.774	1.270	489.830	-0.488
0.701	49.455	10.746	2.806	1.270	483.738	-0.488
0.702	49.461	10.734	2.831	1.294	489.830	-0.488
0.704	49.449	10.740	2.847	1.270	494.704	-0.489
0.705	49.449	10.740	2.880	1.278	500.797	-0.491
0.707	49.449	10.746	2.913	1.286	506.889	-0.489
0.708	49.443	10.740	2.946	1.270	515.419	-0.489
0.710	19.787	10.740	2.872	1.286	534.914	-0.489
0.711	0.767	10.740	2.905	1.286	522.729	-0.492
0.713	-0.183	10.734	2.913	1.286	509.326	-0.492
0.715	-0.225	10.740	2.880	1.278	508.108	-0.491
0.716	-0.231	10.734	2.872	1.286	510.545	-0.487
0.718	-0.237	10.746	2.847	1.270	509.326	-0.489
0.719	-0.225	10.734	2.815	1.278	508.108	-0.489
0.721	-0.231	10.740	2.815	1.286	509.326	-0.491
0.722	-0.225	10.740	2.798	1.278	508.108	-0.488
0.724	-0.231	10.734	2.790	1.294	505.671	-0.489
