Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
0.267	49.126	28.231	4.895	3.194	1311.088	-0.924
0.268	49.114	28.274	4.903	3.194	1304.996	-0.925
0.270	49.114	28.274	4.911	3.203	1307.433	-0.926
0.271	49.108	28.250	4.928	3.203	1302.559	-0.926
0.273	49.108	28.238	4.928	3.194	1302.559	-0.925
0.274	49.114	28.219	4.944	3.211	1298.904	-0.925
0.276	49.108	28.225	4.944	3.203	1297.685	-0.925
0.277	49.096	28.274	4.969	3.211	1294.030	-0.926
0.279	49.096	28.244	4.969	3.194	1292.811	-0.925
0.281	49.096	28.201	4.961	3.211	1292.811	-0.928
0.282	49.090	28.231	4.977	3.194	1298.904	-0.925
0.284	49.096	28.256	4.985	3.211	1303.778	-0.926
0.285	49.090	28.225	4.985	3.211	1307.433	-0.926
0.287	49.084	28.195	5.002	3.211	1312.307	-0.926
0.288	49.084	28.231	5.010	3.203	1308.651	-0.929
0.290	49.090	28.238	5.026	3.203	1307.433	-0.926
0.291	49.078	28.213	5.026	3.211	1304.996	-0.929
0.293	49.078	28.201	5.034	3.194	1304.996	-0.928
0.294	49.084	28.225	5.051	3.194	1301.341	-0.925
0.296	49.072	28.201	5.051	3.203	1300.122	-0.929
0.298	49.078	28.164	5.059	3.203	1298.904	-0.928
0.299	49.072	28.201	5.075	3.203	1294.030	-0.926
0.301	49.072	28.238	5.084	3.203	1300.122	-0.926
0.302	49.066	28.213	5.092	3.203	1294.030	-0.930
0.304	49.066	28.189	5.092	3.194	1297.685	-0.928
0.305	49.066	28.195	5.100	3.194	1303.778	-0.930
0.307	49.059	28.152	5.116	3.203	1311.088	-0.926
0.308	49.053	28.207	5.133	3.203	1312.307	-0.929
0.310	49.053	28.231	5.124	3.203	1312.307	-0.929
0.312	49.053	28.219	5.141	3.194	1308.651	-0.929
0.313	49.053	28.183	5.149	3.203	1309.870	-0.930
0.315	49.047	28.171	5.149	3.194	1304.996	-0.928
0.316	49.041	28.164	5.174	3.203	1302.559	-0.929
0.318	49.053	28.225	5.165	3.194	1301.341	-0.926
0.319	49.047	28.201	5.174	3.194	1298.904	-0.930
0.321	49.035	28.195	5.198	3.203	1296.467	-0.928
0.322	49.035	28.177	5.190	3.203	1295.248	-0.929
0.324	49.047	28.140	5.206	3.203	1294.030	-0.926
0.325	49.029	28.183	5.206	3.203	1294.030	-0.930
0.327	49.023	28.231	5.215	3.203	1301.341	-0.929
0.329	49.035	28.213	5.223	3.203	1304.996	-0.930
0.330	49.035	28.171	5.231	3.194	1309.870	-0.930
0.332	49.023	28.158	5.239	3.203	1311.088	-0.928
0.333	49.029	28.146	5.256	3.194	1309.870	-0.930
0.335	49.017	28.201	5.264	3.203	1307.433	-0.929
0.336	49.011	28.213	5.256	3.211	1304.996	-0.929
0.338	49.017	28.189	5.272	3.211	1304.996	-0.928
0.339	49.011	28.164	5.280	3.211	1301.341	-0.930
0.341	49.011	28.134	5.280	3.194	1297.685	-0.929
0.343	49.005	28.146	5.280	3.203	1295.248	-0.931
0.344	49.011	28.201	5.296	3.211	1295.248	-0.930
0.346	49.011	28.207	5.305	3.203	1296.467	-0.929
0.347	49.011	28.189	5.313	3.194	1294.030	-0.930
0.349	48.999	28.189	5.321	3.203	1298.904	-0.931
0.350	48.999	28.158	5.329	3.211	1303.778	-0.930
0.352	48.999	28.177	5.346	3.203	1309.870	-0.929
0.353	48.999	28.219	5.346	3.203	1313.525	-0.928
0.355	48.992	28.201	5.354	3.203	1312.307	-0.930
0.356	48.999	28.158	5.354	3.211	1308.651	-0.930
0.358	48.980	28.213	5.362	3.203	1307.433	-0.929
0.360	48.992	28.238	5.378	3.203	1306.214	-0.928
0.361	48.980	28.225	5.387	3.203	1303.778	-0.928
0.363	48.986	28.189	5.395	3.203	1302.559	-0.929
0.364	48.980	28.171	5.411	3.203	1300.122	-0.930
0.366	48.974	28.171	5.419	3.211	1295.248	-0.930
0.367	48.980	28.225	5.419	3.203	1296.467	-0.929
0.369	48.974	28.207	5.428	3.211	1292.811	-0.928
0.370	48.974	28.177	5.436	3.211	1292.811	-0.931
0.372	48.974	28.171	5.444	3.194	1298.904	-0.930
0.374	48.962	28.134	5.452	3.211	1303.778	-0.931
0.375	48.962	28.183	5.460	3.203	1308.651	-0.931
0.377	48.968	28.231	5.460	3.219	1309.870	-0.929
0.378	48.968	28.231	5.485	3.203	1309.870	-0.930
0.380	48.962	28.201	5.493	3.203	1304.996	-0.932
0.381	48.956	28.207	5.485	3.203	1304.996	-0.930
0.383	48.956	28.171	5.493	3.211	1302.559	-0.931
0.384	48.956	28.219	5.501	3.211	1304.996	-0.929
0.386	48.956	28.219	5.518	3.211	1298.904	-0.931
0.387	48.950	28.201	5.526	3.211	1297.685	-0.930
0.389	48.950	28.183	5.534	3.194	1296.467	-0.930
0.391	48.938	28.238	5.534	3.203	1300.122	-0.931
0.392	48.944	28.219	5.542	3.203	1294.030	-0.931
0.394	48.950	28.207	5.550	3.203	1298.904	-0.929
0.395	15.142	28.207	5.485	3.211	1300.122	-0.932
0.397	0.323	28.262	5.493	3.219	1307.433	-0.931
0.398	-0.414	28.231	5.468	3.211	1309.870	-0.931
0.400	-0.444	28.225	5.428	3.211	1312.307	-0.929
0.401	-0.451	28.219	5.387	3.211	1309.870	-0.930
0.403	-0.451	28.250	5.362	3.211	1306.214	-0.930
0.405	-0.451	28.231	5.337	3.211	1303.778	-0.930
0.406	-0.438	28.189	5.296	3.203	1302.559	-0.930
0.408	-0.438	28.207	5.264	3.203	1302.559	-0.931
0.409	-0.438	28.177	5.247	3.211	1300.122	-0.930
0.411	-0.432	28.231	5.215	3.211	1297.685	-0.930
0.412	-0.432	28.274	5.198	3.211	1295.248	-0.930
0.414	-0.432	28.268	5.157	3.203	1292.811	-0.929
0.415	-0.426	28.231	5.124	3.203	1294.030	-0.934
0.417	-0.426	28.207	5.108	3.219	1300.122	-0.931
0.418	-0.432	28.207	5.075	3.211	1306.214	-0.931
0.420	-0.420	28.268	5.059	3.211	1309.870	-0.931
0.422	-0.420	28.268	5.026	3.203	1311.088	-0.932
0.423	-0.414	28.256	5.002	3.194	1308.651	-0.931
0.425	-0.420	28.231	4.985	3.211	1307.433	-0.931
0.426	-0.420	28.195	4.952	3.211	1306.214	-0.931
0.428	-0.414	28.225	4.928	3.194	1302.559	-0.930
0.429	-0.402	28.286	4.903	3.203	1300.122	-0.932
0.431	-0.414	28.268	4.871	3.203	1298.904	-0.929
0.432	-0.402	28.244	4.854	3.219	1297.685	-0.930
0.434	-0.402	28.262	4.838	3.211	1294.030	-0.930
0.436	-0.408	28.262	4.797	3.211	1300.122	-0.929
0.437	-0.402	28.256	4.789	3.203	1294.030	-0.931
0.439	-0.402	28.219	4.756	3.203	1300.122	-0.930
0.440	-0.396	28.268	4.739	3.219	1303.778	-0.930
0.442	-0.402	28.286	4.715	3.211	1309.870	-0.930
0.443	-0.396	28.280	4.682	3.219	1311.088	-0.930
0.445	-0.396	28.250	4.674	3.203	1312.307	-0.930
0.446	-0.396	28.298	4.649	3.203	1308.651	-0.926
0.448	-0.396	28.286	4.625	3.203	1304.996	-0.931
0.449	-0.371	28.262	4.600	3.203	1304.996	-0.929
0.451	-0.390	28.268	4.584	3.211	1302.559	-0.926
0.453	-18.697	28.311	4.535	3.219	1301.341	-0.930
0.454	-1.583	28.274	4.527	3.211	1281.845	-0.937
0.456	-0.469	28.244	4.510	3.203	1296.467	-0.928
0.457	-0.414	28.268	4.486	3.194	1298.904	-0.928
0.459	-0.402	28.311	4.461	3.211	1292.811	-0.929
0.460	-0.384	28.256	4.428	3.211	1290.374	-0.931
0.462	-0.377	28.225	4.412	3.203	1298.904	-0.929
0.463	-0.384	28.219	4.395	3.211	1304.996	-0.928
0.465	-0.377	28.201	4.379	3.203	1309.870	-0.930
0.467	-0.390	28.177	4.363	3.194	1309.870	-0.930
0.468	-0.384	28.146	4.330	3.194	1307.433	-0.930
0.470	-0.371	28.171	4.305	3.194	1306.214	-0.930
0.471	-0.371	28.207	4.289	3.186	1306.214	-0.929
0.473	-0.371	28.189	4.256	3.186	1303.778	-0.928
0.474	-0.377	28.152	4.248	3.178	1300.122	-0.930
0.476	-0.371	28.177	4.215	3.194	1300.122	-0.928
0.477	-0.365	28.152	4.199	3.194	1296.467	-0.930
0.479	-0.359	28.128	4.183	3.186	1295.248	-0.928
0.480	-0.353	28.122	4.158	3.194	1300.122	-0.929
0.482	-0.353	28.183	4.142	3.194	1295.248	-0.930
0.484	-0.353	28.183	4.117	3.178	1298.904	-0.928
0.485	-0.359	28.164	4.101	3.194	1303.778	-0.928
0.487	-0.353	28.146	4.084	3.186	1311.088	-0.928
0.488	-0.347	28.110	4.060	3.170	1313.525	-0.929
0.490	-0.347	28.146	4.035	3.186	1312.307	-0.926
0.491	-0.347	28.171	4.027	3.194	1308.651	-0.930
0.493	-0.341	28.152	3.994	3.194	1308.651	-0.926
0.494	-0.335	28.116	3.970	3.203	1303.778	-0.928
0.496	-0.341	28.152	3.953	3.186	1304.996	-0.928
0.498	-0.341	28.134	3.937	3.186	1298.904	-0.929
0.499	-0.341	28.110	3.929	3.178	1297.685	-0.928
0.501	-0.335	28.097	3.904	3.194	1296.467	-0.925
0.502	-0.341	28.152	3.888	3.194	1294.030	-0.928
0.504	-0.329	28.158	3.855	3.186	1292.811	-0.926
0.505	-0.335	28.158	3.822	3.194	1294.030	-0.928
0.507	-0.335	28.134	3.814	3.178	1300.122	-0.926
0.508	-0.329	28.104	3.798	3.186	1302.559	-0.928
0.510	38.234	28.122	3.806	3.186	1301.341	-0.934
0.511	48.731	28.158	3.822	3.186	1307.433	-0.931
0.513	49.242	28.134	3.855	3.178	1309.870	-0.925
0.515	49.273	28.104	3.879	3.186	1308.651	-0.925
0.516	49.273	28.128	3.888	3.178	1306.214	-0.925
0.518	49.279	28.171	3.920	3.178	1302.559	-0.926
0.519	49.273	28.158	3.937	3.178	1301.341	-0.926
0.521	49.279	28.128	3.953	3.194	1298.904	-0.928
0.522	49.279	28.146	3.978	3.178	1296.467	-0.928
0.524	49.273	28.189	3.978	3.186	1295.248	-0.925
0.525	49.273	28.171	4.002	3.178	1300.122	-0.926
0.527	49.285	28.134	4.027	3.194	1292.811	-0.924
0.529	49.273	28.140	4.027	3.194	1298.904	-0.925
0.530	49.273	28.128	4.051	3.186	1304.996	-0.925
0.532	49.279	28.164	4.060	3.186	1309.870	-0.925
0.533	49.260	28.195	4.084	3.178	1313.525	-0.925
0.535	49.273	28.183	4.092	3.194	1311.088	-0.926
0.536	49.273	28.152	4.109	3.194	1307.433	-0.926
0.538	49.279	28.128	4.133	3.186	1306.214	-0.924
0.539	49.273	28.140	4.133	3.178	1303.778	-0.926
0.541	49.266	28.195	4.158	3.194	1302.559	-0.926
0.542	49.273	28.183	4.158	3.186	1301.341	-0.925
0.544	49.273	28.171	4.166	3.194	1300.122	-0.923
0.546	49.273	28.171	4.191	3.186	1295.248	-0.926
0.547	49.266	28.146	4.199	3.178	1292.811	-0.925
0.549	49.266	28.158	4.215	3.186	1292.811	-0.925
0.550	49.266	28.189	4.223	3.194	1296.467	-0.925
0.552	49.266	28.177	4.232	3.186	1300.122	-0.925
0.553	49.260	28.146	4.248	3.178	1306.214	-0.925
0.555	49.254	28.183	4.248	3.178	1312.307	-0.926
0.556	49.254	28.195	4.264	3.186	1309.870	-0.926
0.558	49.260	28.171	4.289	3.203	1307.433	-0.925
0.560	49.248	28.152	4.305	3.186	1307.433	-0.925
0.561	49.254	28.171	4.305	3.186	1304.996	-0.926
0.563	49.254	28.152	4.314	3.203	1303.778	-0.926
0.564	49.248	28.201	4.322	3.186	1301.341	-0.928
0.566	49.254	28.201	4.346	3.194	1297.685	-0.928
0.567	49.242	28.177	4.363	3.186	1296.467	-0.926
0.569	49.193	28.177	4.371	3.186	1296.467	-0.926
0.570	49.199	28.213	4.363	3.194	1297.685	-0.926
0.572	49.230	28.195	4.379	3.194	1296.467	-0.928
0.573	49.230	28.164	4.395	3.194	1300.122	-0.925
0.575	49.236	28.183	4.412	3.186	1304.996	-0.925
0.577	49.236	28.213	4.436	3.194	1309.870	-0.926
0.578	49.224	28.207	4.436	3.178	1312.307	-0.926
0.580	49.224	28.122	4.445	3.170	1313.525	-0.926
0.581	49.224	28.134	4.461	3.186	1307.433	-0.926
0.583	49.218	28.152	4.453	3.178	1306.214	-0.928
0.584	49.212	28.134	4.469	3.178	1304.996	-0.925
0.586	49.224	28.122	4.486	3.186	1301.341	-0.926
0.587	49.212	28.152	4.494	3.186	1300.122	-0.929
0.589	49.212	28.140	4.510	3.178	1297.685	-0.928
0.591	49.206	28.134	4.527	3.170	1296.467	-0.926
0.592	49.212	28.116	4.535	3.170	1291.593	-0.926
0.594	49.199	28.152	4.543	3.186	1291.593	-0.928
0.595	49.212	28.146	4.551	3.178	1295.248	-0.926
0.597	49.206	28.140	4.559	3.186	1300.122	-0.926
0.598	49.199	28.134	4.559	3.178	1303.778	-0.929
0.600	49.206	28.171	4.584	3.178	1311.088	-0.926
0.601	49.193	28.158	4.584	3.178	1311.088	-0.929
0.603	49.187	28.128	4.600	3.186	1309.870	-0.925
0.604	49.193	28.152	4.608	3.170	1306.214	-0.926
0.606	49.187	28.189	4.625	3.170	1304.996	-0.929
0.608	49.187	28.189	4.617	3.186	1304.996	-0.930
0.609	49.175	28.152	4.641	3.178	1298.904	-0.929
0.611	49.193	28.171	4.658	3.178	1300.122	-0.926
0.612	49.187	28.171	4.666	3.178	1297.685	-0.928
0.614	49.181	28.171	4.666	3.186	1296.467	-0.928
0.615	49.181	28.134	4.682	3.170	1301.341	-0.929
0.617	49.175	28.183	4.690	3.178	1296.467	-0.929
0.618	49.175	28.183	4.690	3.186	1298.904	-0.929
0.620	49.157	28.158	4.707	3.178	1304.996	-0.926
0.622	49.169	28.158	4.723	3.170	1308.651	-0.928
0.623	49.169	28.195	4.723	3.186	1311.088	-0.928
0.625	49.157	28.207	4.723	3.186	1311.088	-0.928
0.626	49.157	28.201	4.739	3.178	1306.214	-0.926
0.628	49.157	28.189	4.748	3.194	1307.433	-0.928
0.629	49.163	28.225	4.764	3.170	1304.996	-0.928
0.631	49.151	28.207	4.756	3.203	1304.996	-0.929
0.632	49.151	28.183	4.772	3.186	1297.685	-0.929
0.634	49.157	28.195	4.805	3.186	1298.904	-0.929
0.635	49.145	28.244	4.797	3.170	1295.248	-0.929
0.637	49.145	28.231	4.805	3.170	1292.811	-0.928
0.639	49.126	28.219	4.813	3.162	1292.811	-0.930
0.640	49.139	28.195	4.821	3.186	1294.030	-0.929
0.642	49.133	28.183	4.830	3.194	1298.904	-0.929
0.643	49.133	28.225	4.846	3.186	1303.778	-0.930
0.645	49.133	28.256	4.854	3.186	1311.088	-0.929
0.646	49.133	28.244	4.862	3.178	1308.651	-0.931
0.648	49.133	28.207	4.871	3.178	1309.870	-0.928
0.649	49.126	28.244	4.871	3.178	1306.214	-0.929
0.651	49.133	28.231	4.879	3.186	1306.214	-0.928
0.653	49.120	28.231	4.903	3.186	1302.559	-0.931
0.654	49.120	28.219	4.920	3.194	1302.559	-0.929
0.656	49.120	28.262	4.911	3.194	1298.904	-0.930
0.657	49.114	28.262	4.928	3.194	1296.467	-0.930
0.659	49.114	28.238	4.936	3.194	1294.030	-0.929
0.660	49.108	28.225	4.928	3.186	1300.122	-0.930
0.662	49.096	28.195	4.936	3.186	1295.248	-0.929
0.663	49.114	28.231	4.952	3.178	1297.685	-0.929
0.665	49.102	28.280	4.969	3.186	1304.996	-0.930
0.666	49.096	28.286	4.969	3.194	1311.088	-0.930
0.668	49.096	28.274	4.977	3.186	1313.525	-0.929
0.670	49.096	28.268	4.993	3.186	1311.088	-0.930
0.671	49.096	28.244	4.993	3.186	1308.651	-0.931
0.673	49.084	28.274	5.018	3.178	1304.996	-0.930
0.674	49.084	28.311	5.018	3.194	1304.996	-0.931
0.676	49.096	28.304	5.026	3.186	1303.778	-0.932
0.677	49.078	28.268	5.034	3.194	1298.904	-0.931
0.679	49.072	28.244	5.043	3.186	1301.341	-0.931
0.680	49.078	28.250	5.051	3.194	1296.467	-0.932
0.682	49.078	28.298	5.051	3.194	1290.374	-0.931
0.684	49.072	28.311	5.067	3.178	1290.374	-0.931
0.685	49.078	28.298	5.075	3.194	1296.467	-0.932
0.687	49.066	28.280	5.084	3.194	1300.122	-0.932
0.688	49.072	28.323	5.092	3.186	1303.778	-0.932
0.690	49.066	28.323	5.100	3.194	1309.870	-0.932
0.691	49.059	28.292	5.100	3.194	1312.307	-0.932
0.693	49.066	28.298	5.124	3.186	1308.651	-0.931
0.694	49.059	28.347	5.133	3.186	1304.996	-0.932
0.696	49.059	28.341	5.133	3.194	1304.996	-0.931
0.697	49.053	28.311	5.141	3.186	1301.341	-0.932
0.699	49.053	28.317	5.149	3.194	1298.904	-0.934
0.701	49.047	28.341	5.157	3.186	1298.904	-0.931
0.702	49.041	28.317	5.157	3.178	1296.467	-0.932
0.704	49.047	28.292	5.182	3.194	1294.030	-0.932
0.705	49.035	28.329	5.174	3.186	1300.122	-0.932
0.707	49.035	28.371	5.190	3.194	1296.467	-0.934
0.708	49.041	28.353	5.198	3.194	1300.122	-0.934
