Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
0.321	-0.183	11.056	2.208	1.302	508.108	-0.475
0.322	-0.189	11.050	2.192	1.311	509.326	-0.473
0.324	-0.189	11.056	2.176	1.311	514.200	-0.475
0.325	-0.189	11.050	2.176	1.302	521.511	-0.475
0.327	-0.183	11.050	2.168	1.302	526.385	-0.475
0.329	-0.189	11.050	2.159	1.319	532.477	-0.475
0.330	-0.183	11.056	2.159	1.302	531.259	-0.475
0.332	-0.183	11.050	2.143	1.294	532.477	-0.475
0.333	-0.189	11.050	2.135	1.311	530.040	-0.475
0.335	-0.183	11.062	2.127	1.302	528.822	-0.476
0.336	-0.183	11.062	2.127	1.311	528.822	-0.473
0.338	-0.183	11.050	2.110	1.319	527.603	-0.475
0.339	-0.177	11.062	2.102	1.311	528.822	-0.473
0.341	-0.177	11.062	2.102	1.302	525.166	-0.473
0.343	-0.177	11.050	2.094	1.311	525.166	-0.475
0.344	-0.177	11.050	2.069	1.311	522.729	-0.475
0.346	-0.183	11.050	2.069	1.311	522.729	-0.472
0.347	-0.170	11.056	2.077	1.311	522.729	-0.473
0.349	-0.183	11.050	2.053	1.319	523.948	-0.473
0.350	-0.177	11.056	2.045	1.311	521.511	-0.473
0.352	-0.177	11.050	2.036	1.311	517.856	-0.475
0.353	-0.164	11.044	2.036	1.319	520.293	-0.471
0.355	-0.177	11.050	2.028	1.311	515.419	-0.473
0.356	-0.177	11.050	2.012	1.311	517.856	-0.473
0.358	-0.164	11.050	2.012	1.319	515.419	-0.472
0.360	-0.177	11.056	1.996	1.311	516.637	-0.473
0.361	-0.177	11.050	1.996	1.311	511.763	-0.475
0.363	-0.170	11.050	1.987	1.319	514.200	-0.473
0.364	-0.170	11.056	1.979	1.311	512.982	-0.472
0.366	-0.177	11.044	1.963	1.302	510.545	-0.475
0.367	-0.164	11.050	1.963	1.311	509.326	-0.475
0.369	-0.170	11.056	1.946	1.311	509.326	-0.475
0.370	-0.158	11.044	1.963	1.302	509.326	-0.475
0.372	-0.170	11.044	1.938	1.319	508.108	-0.475
0.374	-0.177	11.050	1.930	1.319	509.326	-0.475
0.375	-0.170	11.050	1.922	1.311	509.326	-0.472
0.377	-0.170	11.038	1.897	1.319	502.015	-0.473
0.378	-0.164	11.038	1.905	1.311	506.889	-0.473
0.380	-0.158	11.044	1.897	1.319	511.763	-0.476
0.381	-0.164	11.044	1.897	1.302	519.074	-0.476
0.383	41.461	11.044	1.922	1.302	547.099	-0.470
0.384	49.151	11.038	1.938	1.319	525.166	-0.472
0.386	49.547	11.032	1.979	1.302	533.696	-0.476
0.387	49.583	11.038	2.028	1.311	526.385	-0.477
0.389	49.595	11.038	2.077	1.311	527.603	-0.475
0.391	49.589	11.050	2.102	1.311	530.040	-0.475
0.392	49.583	11.038	2.135	1.311	525.166	-0.475
0.394	49.589	11.044	2.168	1.311	526.385	-0.472
0.395	49.583	11.038	2.200	1.311	525.166	-0.476
0.397	49.583	11.032	2.217	1.311	523.948	-0.475
0.398	49.577	11.032	2.249	1.311	523.948	-0.473
0.400	49.577	11.032	2.274	1.319	521.511	-0.477
0.401	49.571	11.038	2.307	1.311	521.511	-0.476
0.403	49.565	11.032	2.340	1.319	520.293	-0.476
0.405	49.559	11.044	2.364	1.302	521.511	-0.475
0.406	49.565	11.026	2.389	1.327	517.856	-0.476
0.408	49.547	11.032	2.430	1.311	517.856	-0.473
0.409	49.547	11.032	2.446	1.311	519.074	-0.473
0.411	49.540	11.032	2.479	1.311	516.637	-0.475
0.412	49.540	11.032	2.487	1.311	516.637	-0.476
0.414	49.528	11.032	2.512	1.311	516.637	-0.476
0.415	49.522	11.032	2.536	1.311	511.763	-0.473
0.417	49.534	11.032	2.569	1.311	512.982	-0.475
0.418	49.516	11.038	2.602	1.311	512.982	-0.476
0.420	49.510	11.038	2.618	1.311	511.763	-0.476
0.422	49.504	11.020	2.643	1.311	511.763	-0.475
0.423	49.510	11.032	2.675	1.311	510.545	-0.473
0.425	49.498	11.032	2.684	1.319	511.763	-0.476
0.426	49.504	11.044	2.708	1.311	509.326	-0.475
0.428	49.492	11.020	2.749	1.311	508.108	-0.475
0.429	49.492	11.038	2.757	1.319	506.889	-0.475
0.431	49.486	11.032	2.782	1.311	505.671	-0.475
0.432	49.480	11.026	2.815	1.319	506.889	-0.475
0.434	49.480	11.026	2.831	1.311	510.545	-0.476
0.436	49.467	11.032	2.847	1.327	509.326	-0.476
0.437	49.473	11.026	2.872	1.311	514.200	-0.477
0.439	49.431	11.026	2.913	1.319	521.511	-0.476
0.440	49.449	11.032	2.921	1.311	528.822	-0.476
0.442	49.449	11.032	2.954	1.311	534.914	-0.476
0.443	49.443	11.026	2.970	1.319	531.259	-0.473
0.445	49.443	11.032	3.003	1.311	531.259	-0.476
0.446	49.437	11.026	3.019	1.302	530.040	-0.476
0.448	49.449	11.020	3.044	1.319	528.822	-0.476
0.449	49.431	11.026	3.069	1.319	528.822	-0.476
0.451	49.431	11.026	3.085	1.319	527.603	-0.475
0.453	49.419	11.020	3.101	1.311	523.948	-0.476
0.454	49.425	11.014	3.134	1.311	526.385	-0.476
0.456	49.419	11.026	3.150	1.311	525.166	-0.476
0.457	49.407	11.032	3.167	1.311	525.166	-0.476
0.459	49.407	11.014	3.183	1.311	521.511	-0.476
0.460	49.407	11.020	3.208	1.302	521.511	-0.477
0.462	49.394	11.026	3.241	1.319	521.511	-0.476
0.463	49.388	11.014	3.257	1.311	521.511	-0.477
0.465	49.388	11.020	3.273	1.311	520.293	-0.477
0.467	49.376	11.026	3.306	1.302	517.856	-0.477
0.468	49.382	11.014	3.322	1.311	517.856	-0.475
0.470	49.376	11.026	3.347	1.311	517.856	-0.477
0.471	49.376	11.020	3.363	1.311	515.419	-0.477
0.473	49.370	11.014	3.372	1.311	517.856	-0.477
0.474	49.370	11.020	3.388	1.311	515.419	-0.480
0.476	49.352	11.014	3.429	1.319	514.200	-0.478
0.477	49.352	11.020	3.437	1.319	511.763	-0.477
0.479	49.352	11.014	3.462	1.302	512.982	-0.478
0.480	49.346	11.008	3.486	1.311	511.763	-0.477
0.482	49.352	11.020	3.503	1.311	510.545	-0.478
0.484	49.340	11.008	3.519	1.327	509.326	-0.480
0.485	49.340	11.014	3.544	1.311	509.326	-0.480
0.487	49.321	11.014	3.552	1.319	508.108	-0.480
0.488	49.327	11.008	3.568	1.302	509.326	-0.478
0.490	49.321	11.014	3.601	1.327	500.797	-0.480
0.491	49.321	11.014	3.626	1.319	509.326	-0.480
0.493	49.321	11.002	3.634	1.311	515.419	-0.480
0.494	49.309	11.002	3.666	1.311	521.511	-0.478
0.496	49.309	11.008	3.675	1.311	525.166	-0.480
0.498	49.303	11.002	3.691	1.319	531.259	-0.480
0.499	16.712	11.020	3.634	1.311	548.318	-0.478
0.501	0.560	11.014	3.666	1.311	541.007	-0.483
0.502	-0.256	10.995	3.642	1.319	523.948	-0.480
0.504	-0.292	11.002	3.617	1.319	523.948	-0.480
0.505	-0.298	11.002	3.601	1.311	530.040	-0.478
0.507	-0.298	11.008	3.585	1.319	526.385	-0.482
0.508	-0.298	11.002	3.560	1.319	526.385	-0.481
0.510	-0.292	11.002	3.552	1.311	523.948	-0.481
0.511	-0.304	11.014	3.527	1.319	522.729	-0.482
0.513	-0.298	11.002	3.519	1.311	523.948	-0.481
0.515	-0.298	11.008	3.503	1.319	522.729	-0.482
0.516	-0.298	10.995	3.486	1.319	521.511	-0.481
0.518	-0.292	10.995	3.462	1.319	521.511	-0.482
0.519	-0.292	11.002	3.454	1.311	519.074	-0.482
0.521	-0.286	10.989	3.437	1.327	517.856	-0.482
0.522	-0.298	11.002	3.421	1.327	519.074	-0.482
0.524	-0.298	11.008	3.396	1.319	515.419	-0.483
0.525	-0.286	10.995	3.396	1.319	517.856	-0.480
0.527	-0.286	11.002	3.372	1.319	514.200	-0.483
0.529	-0.292	10.995	3.363	1.319	516.637	-0.482
0.530	-0.292	10.995	3.347	1.311	514.200	-0.481
0.532	-0.286	11.008	3.339	1.319	511.763	-0.482
0.533	-0.286	11.002	3.331	1.311	512.982	-0.482
0.535	-0.280	11.002	3.306	1.319	510.545	-0.481
0.536	-0.280	11.008	3.306	1.319	510.545	-0.480
0.538	-0.286	11.002	3.290	1.311	508.108	-0.482
0.539	-0.280	10.995	3.282	1.319	510.545	-0.481
0.541	-0.280	10.995	3.265	1.319	506.889	-0.481
0.542	-0.280	11.002	3.249	1.319	509.326	-0.482
0.544	-0.280	10.995	3.232	1.319	506.889	-0.481
0.546	-0.280	10.989	3.232	1.311	504.452	-0.482
0.547	-0.280	10.995	3.224	1.311	509.326	-0.482
0.549	-0.274	11.002	3.208	1.319	506.889	-0.482
0.550	-0.286	10.989	3.200	1.311	514.200	-0.482
0.552	-0.280	10.995	3.183	1.319	520.293	-0.483
0.553	-0.280	10.989	3.167	1.319	530.040	-0.480
0.555	-0.274	10.995	3.167	1.327	531.259	-0.482
0.556	-0.268	10.989	3.150	1.319	531.259	-0.480
0.558	-0.274	10.995	3.142	1.327	527.603	-0.481
0.560	-0.280	10.995	3.126	1.319	530.040	-0.482
0.561	-0.268	10.989	3.109	1.327	527.603	-0.480
0.563	-0.274	11.002	3.109	1.327	528.822	-0.481
0.564	-0.268	10.989	3.101	1.311	527.603	-0.480
0.566	-0.268	10.995	3.085	1.311	525.166	-0.482
0.567	-0.274	11.002	3.077	1.311	527.603	-0.478
0.569	-0.262	10.989	3.060	1.311	522.729	-0.480
0.570	-0.262	10.983	3.052	1.319	523.948	-0.480
0.572	-0.262	10.989	3.044	1.319	521.511	-0.480
0.573	-0.268	10.995	3.036	1.311	523.948	-0.481
0.575	-0.268	10.989	3.019	1.319	520.293	-0.481
0.577	-0.256	10.983	3.003	1.319	521.511	-0.481
0.578	-0.262	10.989	2.995	1.311	519.074	-0.480
0.580	-0.262	10.995	2.978	1.311	519.074	-0.481
0.581	-0.256	10.983	2.987	1.327	517.856	-0.480
0.583	-0.262	10.989	2.962	1.311	517.856	-0.484
0.584	-0.262	10.989	2.970	1.319	517.856	-0.480
0.586	-0.262	10.989	2.937	1.319	515.419	-0.480
0.587	-0.256	10.995	2.937	1.319	517.856	-0.481
0.589	-0.256	10.989	2.921	1.319	514.200	-0.481
0.591	-0.256	10.983	2.913	1.311	514.200	-0.480
0.592	-0.244	10.983	2.905	1.311	512.982	-0.481
0.594	-0.250	10.983	2.888	1.319	512.982	-0.481
0.595	-0.250	10.989	2.880	1.319	510.545	-0.481
0.597	-0.237	10.983	2.880	1.319	510.545	-0.481
0.598	-0.244	10.989	2.872	1.327	509.326	-0.481
0.600	-0.250	10.983	2.856	1.327	508.108	-0.481
0.601	-0.244	10.983	2.839	1.311	509.326	-0.480
0.603	-0.244	10.971	2.847	1.319	503.234	-0.481
0.604	-0.244	10.983	2.831	1.327	509.326	-0.480
0.606	-0.244	10.977	2.823	1.319	512.982	-0.481
0.608	-0.244	10.971	2.815	1.302	521.511	-0.480
0.609	-0.244	10.983	2.798	1.319	526.385	-0.482
0.611	-0.237	10.977	2.790	1.311	532.477	-0.482
0.612	-0.244	10.983	2.782	1.319	531.259	-0.480
0.614	-0.231	10.977	2.774	1.319	530.040	-0.481
0.615	-0.244	10.983	2.774	1.327	530.040	-0.482
0.617	-0.244	10.977	2.757	1.311	528.822	-0.481
0.618	-0.237	10.971	2.741	1.311	526.385	-0.480
0.620	-0.237	10.989	2.741	1.319	525.166	-0.481
0.622	-0.231	10.983	2.725	1.327	526.385	-0.483
0.623	-0.231	10.983	2.716	1.311	525.166	-0.481
0.625	-0.244	10.983	2.700	1.327	523.948	-0.481
0.626	-0.231	10.983	2.692	1.319	521.511	-0.481
0.628	-0.237	10.983	2.684	1.311	522.729	-0.482
0.629	-0.231	10.983	2.675	1.311	522.729	-0.480
0.631	-0.231	10.989	2.675	1.327	521.511	-0.481
0.632	-0.225	10.983	2.659	1.319	520.293	-0.482
0.634	-0.225	10.971	2.651	1.327	519.074	-0.478
0.635	-0.231	10.989	2.643	1.319	520.293	-0.482
0.637	-0.231	10.989	2.643	1.319	516.637	-0.481
0.639	-0.225	10.989	2.618	1.335	516.637	-0.481
0.640	-0.225	10.989	2.618	1.319	514.200	-0.478
0.642	-0.231	10.989	2.610	1.319	514.200	-0.481
0.643	-0.225	10.983	2.593	1.319	515.419	-0.481
0.645	-0.225	10.977	2.577	1.327	511.763	-0.481
0.646	-0.225	10.989	2.585	1.327	512.982	-0.481
0.648	-0.231	10.977	2.577	1.319	510.545	-0.480
0.649	-0.225	10.983	2.553	1.311	511.763	-0.481
0.651	-0.219	10.989	2.553	1.335	509.326	-0.482
0.653	-0.219	10.983	2.544	1.319	510.545	-0.478
0.654	-0.225	10.977	2.536	1.327	508.108	-0.478
0.656	-0.213	10.989	2.528	1.327	508.108	-0.478
0.657	-0.219	10.989	2.520	1.311	506.889	-0.478
0.659	-0.213	10.989	2.495	1.319	506.889	-0.480
0.660	-0.213	10.983	2.503	1.311	509.326	-0.477
0.662	-0.219	10.983	2.487	1.311	506.889	-0.481
0.663	-0.213	10.983	2.487	1.319	514.200	-0.478
0.665	-0.213	10.977	2.479	1.319	520.293	-0.480
0.666	-0.213	10.989	2.471	1.335	526.385	-0.480
0.668	-0.219	10.989	2.454	1.319	532.477	-0.477
0.670	-0.207	10.983	2.446	1.327	533.696	-0.478
0.671	-0.207	10.977	2.438	1.335	530.040	-0.478
0.673	-0.207	10.989	2.438	1.327	530.040	-0.477
0.674	-0.213	10.977	2.430	1.327	528.822	-0.477
0.676	-0.207	10.983	2.413	1.327	528.822	-0.477
0.677	-0.207	10.989	2.405	1.319	527.603	-0.477
0.679	-0.207	10.995	2.389	1.327	525.166	-0.476
0.680	-0.207	10.989	2.389	1.327	526.385	-0.477
0.682	-0.207	10.983	2.381	1.311	523.948	-0.477
0.684	-0.213	10.983	2.372	1.319	525.166	-0.477
0.685	-0.213	10.983	2.372	1.319	522.729	-0.477
0.687	-0.213	10.989	2.372	1.335	522.729	-0.478
0.688	-0.207	10.983	2.356	1.327	520.293	-0.477
0.690	-0.207	10.983	2.340	1.327	520.293	-0.478
0.691	-0.201	10.977	2.348	1.327	519.074	-0.476
0.693	-0.201	10.989	2.323	1.319	519.074	-0.477
0.694	-0.207	10.995	2.299	1.327	517.856	-0.478
0.696	-0.201	10.989	2.315	1.327	517.856	-0.478
0.697	-0.195	10.989	2.290	1.327	516.637	-0.476
0.699	-0.201	10.989	2.307	1.319	515.419	-0.478
0.701	-0.195	10.983	2.274	1.319	516.637	-0.478
0.702	-0.201	10.983	2.282	1.319	512.982	-0.477
0.704	-0.201	10.983	2.274	1.327	514.200	-0.477
0.705	-0.195	10.983	2.258	1.335	511.763	-0.478
0.707	-0.189	10.989	2.258	1.335	512.982	-0.478
0.708	-0.195	10.983	2.249	1.335	510.545	-0.477
0.710	-0.189	10.989	2.233	1.319	508.108	-0.478
0.711	-0.195	10.989	2.225	1.319	509.326	-0.476
0.713	-0.189	10.983	2.217	1.327	509.326	-0.476
0.715	-0.195	10.989	2.208	1.335	509.326	-0.480
0.716	-0.195	10.995	2.208	1.327	500.797	-0.477
0.718	-0.183	10.989	2.208	1.327	505.671	-0.477
0.719	-0.189	10.983	2.184	1.319	514.200	-0.478
0.721	-0.189	10.983	2.176	1.327	520.293	-0.478
0.722	-0.195	10.989	2.184	1.327	527.603	-0.478
0.724	-0.189	10.989	2.176	1.319	531.259	-0.477
