Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
0.088	49.662	2.953	1.365	0.360	135.252	-0.246
0.090	49.680	2.953	1.406	0.369	137.689	-0.244
0.091	49.674	2.947	1.439	0.369	140.126	-0.244
0.093	49.668	2.953	1.488	0.360	141.344	-0.246
0.095	49.668	2.953	1.520	0.360	137.689	-0.245
0.096	49.650	2.947	1.553	0.369	138.907	-0.246
0.098	49.650	2.953	1.578	0.360	138.907	-0.244
0.099	49.644	2.947	1.619	0.369	137.689	-0.246
0.101	49.644	2.947	1.660	0.369	138.907	-0.246
0.102	49.644	2.941	1.684	0.369	138.907	-0.245
0.104	49.638	2.947	1.725	0.385	137.689	-0.244
0.105	49.638	2.959	1.750	0.377	137.689	-0.246
0.107	49.620	2.953	1.791	0.352	137.689	-0.246
0.108	49.620	2.953	1.824	0.360	138.907	-0.246
0.110	49.607	2.953	1.848	0.369	137.689	-0.246
0.112	49.607	2.959	1.889	0.360	138.907	-0.246
0.113	49.607	2.953	1.922	0.377	136.470	-0.246
0.115	49.595	2.959	1.938	0.369	137.689	-0.244
0.116	49.595	2.959	1.971	0.385	135.252	-0.246
0.118	49.589	2.953	1.996	0.377	137.689	-0.245
0.119	49.589	2.953	2.020	0.377	135.252	-0.246
0.121	49.577	2.953	2.061	0.369	137.689	-0.246
0.122	11.117	2.947	2.020	0.369	147.437	-0.255
0.124	0.414	2.959	2.061	0.360	129.159	-0.251
0.126	-0.134	2.947	2.036	0.360	132.815	-0.248
0.127	-0.158	2.947	2.020	0.369	140.126	-0.246
0.129	-0.164	2.959	2.012	0.369	149.873	-0.246
0.130	-0.164	2.953	2.004	0.369	155.966	-0.249
0.132	-0.164	2.953	1.996	0.360	163.277	-0.248
0.133	-0.158	2.953	1.979	0.360	164.495	-0.248
0.135	-0.170	2.953	1.971	0.377	168.151	-0.248
0.136	-0.158	2.953	1.971	0.377	163.277	-0.246
0.138	-0.170	2.953	1.955	0.360	163.277	-0.248
0.139	-0.158	2.953	1.946	0.369	162.058	-0.248
0.141	-0.170	2.953	1.946	0.377	162.058	-0.248
0.143	-0.164	2.965	1.930	0.369	159.621	-0.245
0.144	-0.183	2.953	1.938	0.360	163.277	-0.249
0.146	-0.170	2.953	1.930	0.369	160.840	-0.246
0.147	-0.170	2.959	1.914	0.360	162.058	-0.248
0.149	-0.164	2.953	1.905	0.369	160.840	-0.248
0.150	-0.164	2.953	1.905	0.352	159.621	-0.249
0.152	-0.164	2.953	1.905	0.360	160.840	-0.249
0.153	-0.164	2.959	1.897	0.360	159.621	-0.246
0.155	-0.164	2.953	1.881	0.360	160.840	-0.249
0.157	-0.170	2.965	1.873	0.360	158.403	-0.248
0.158	-0.170	2.953	1.889	0.369	157.184	-0.249
0.160	-0.170	2.953	1.881	0.377	158.403	-0.246
0.161	-0.170	2.959	1.856	0.369	159.621	-0.249
0.163	-0.158	2.959	1.873	0.369	158.403	-0.249
0.164	-0.164	2.959	1.864	0.360	154.747	-0.249
0.166	-0.152	2.965	1.856	0.377	157.184	-0.249
0.167	-0.164	2.953	1.848	0.369	155.966	-0.249
0.169	-0.170	2.959	1.864	0.369	157.184	-0.248
0.170	-0.164	2.953	1.840	0.360	155.966	-0.249
0.172	-0.170	2.959	1.832	0.360	157.184	-0.246
0.174	-0.177	2.953	1.840	0.360	155.966	-0.249
0.175	-0.164	2.965	1.832	0.369	154.747	-0.249
0.177	-0.170	2.965	1.815	0.377	155.966	-0.248
0.178	-0.158	2.953	1.832	0.377	155.966	-0.249
0.180	-0.158	2.965	1.824	0.369	154.747	-0.250
0.181	-0.158	2.953	1.807	0.369	153.529	-0.249
0.183	-0.152	2.959	1.807	0.360	155.966	-0.250
0.184	-0.158	2.959	1.807	0.352	153.529	-0.249
0.186	-0.164	2.965	1.791	0.369	153.529	-0.249
0.188	-0.158	2.947	1.791	0.377	153.529	-0.250
0.189	-0.164	2.953	1.799	0.360	154.747	-0.250
0.191	-0.164	2.965	1.783	0.369	154.747	-0.248
0.192	-0.158	2.953	1.783	0.369	153.529	-0.250
0.194	-0.158	2.959	1.783	0.377	152.310	-0.248
0.195	-0.158	2.959	1.774	0.369	152.310	-0.249
0.197	-0.152	2.959	1.766	0.369	153.529	-0.248
0.198	-0.158	2.959	1.758	0.369	149.873	-0.248
0.200	-0.158	2.959	1.758	0.369	152.310	-0.249
0.201	-0.164	2.965	1.766	0.369	151.092	-0.249
0.203	-0.158	2.959	1.758	0.377	152.310	-0.248
0.205	-0.158	2.965	1.750	0.377	151.092	-0.250
0.206	-0.158	2.959	1.758	0.369	151.092	-0.249
0.208	-0.158	2.953	1.733	0.377	151.092	-0.249
0.209	-0.158	2.959	1.733	0.369	151.092	-0.249
0.211	-0.158	2.959	1.733	0.369	149.873	-0.250
0.212	-0.152	2.965	1.725	0.369	148.655	-0.248
0.214	-0.158	2.959	1.725	0.377	149.873	-0.250
0.215	-0.152	2.953	1.717	0.369	149.873	-0.250
0.217	-0.158	2.959	1.717	0.369	149.873	-0.248
0.219	-0.158	2.959	1.709	0.377	148.655	-0.249
0.220	-0.152	2.959	1.709	0.369	147.437	-0.250
0.222	-0.152	2.965	1.701	0.369	149.873	-0.249
0.223	-0.152	2.965	1.701	0.360	147.437	-0.250
0.225	-0.158	2.965	1.701	0.377	147.437	-0.249
0.226	-0.152	2.959	1.701	0.369	146.218	-0.249
0.228	-0.152	2.959	1.692	0.352	147.437	-0.249
0.229	-0.152	2.959	1.684	0.369	147.437	-0.248
0.231	-0.146	2.959	1.676	0.369	147.437	-0.250
0.232	-0.158	2.965	1.676	0.369	147.437	-0.246
0.234	-0.152	2.965	1.676	0.369	146.218	-0.250
0.236	-0.152	2.965	1.676	0.360	145.000	-0.246
0.237	-0.146	2.965	1.668	0.360	145.000	-0.246
0.239	-0.152	2.965	1.668	0.360	146.218	-0.248
0.240	-0.158	2.953	1.660	0.377	146.218	-0.249
0.242	-0.146	2.965	1.652	0.369	147.437	-0.250
0.243	-0.152	2.965	1.652	0.377	146.218	-0.248
0.245	-0.146	2.965	1.652	0.369	145.000	-0.248
0.246	-0.146	2.971	1.652	0.369	143.781	-0.248
0.248	-0.152	2.965	1.643	0.360	145.000	-0.248
0.250	-0.146	2.965	1.635	0.369	145.000	-0.248
0.251	-0.140	2.965	1.643	0.369	143.781	-0.249
0.253	-0.146	2.965	1.643	0.369	146.218	-0.248
0.254	-0.140	2.959	1.627	0.369	143.781	-0.246
0.256	-0.128	2.977	1.627	0.360	145.000	-0.246
0.257	-0.140	2.971	1.627	0.360	141.344	-0.245
0.259	-0.146	2.965	1.619	0.377	143.781	-0.246
0.260	-0.146	2.965	1.619	0.369	143.781	-0.248
0.262	-0.134	2.965	1.611	0.369	141.344	-0.248
0.263	-0.146	2.965	1.627	0.377	143.781	-0.246
0.265	-0.146	2.971	1.611	0.360	142.563	-0.248
0.267	-0.140	2.965	1.602	0.369	142.563	-0.248
0.268	-0.134	2.965	1.611	0.369	141.344	-0.246
0.270	-0.152	2.959	1.602	0.377	142.563	-0.246
0.271	-0.140	2.965	1.594	0.369	141.344	-0.245
0.273	-0.140	2.965	1.602	0.369	142.563	-0.248
0.274	-0.152	2.965	1.594	0.377	140.126	-0.248
0.276	-0.140	2.971	1.578	0.369	141.344	-0.248
0.277	-0.146	2.965	1.586	0.377	140.126	-0.245
0.279	-0.134	2.965	1.586	0.360	140.126	-0.250
0.281	-0.140	2.977	1.570	0.360	141.344	-0.246
0.282	-0.128	2.965	1.578	0.369	138.907	-0.248
0.284	-0.140	2.971	1.561	0.369	140.126	-0.246
0.285	-0.140	2.965	1.570	0.369	136.470	-0.246
0.287	-0.152	2.959	1.553	0.360	140.126	-0.246
0.288	-0.140	2.971	1.570	0.369	141.344	-0.245
0.290	-0.128	2.965	1.553	0.369	138.907	-0.246
0.291	-0.140	2.971	1.570	0.360	137.689	-0.245
0.293	-0.140	2.959	1.553	0.360	138.907	-0.248
0.294	-0.146	2.965	1.553	0.369	138.907	-0.246
0.296	-0.140	2.965	1.537	0.369	137.689	-0.248
0.298	-0.140	2.965	1.537	0.360	138.907	-0.245
0.299	-0.140	2.971	1.553	0.360	136.470	-0.245
0.301	-0.134	2.965	1.537	0.369	138.907	-0.246
0.302	-0.140	2.971	1.537	0.377	135.252	-0.245
0.304	-0.134	2.971	1.529	0.369	138.907	-0.245
0.305	-0.128	2.971	1.529	0.369	136.470	-0.245
0.307	-0.128	2.965	1.529	0.360	136.470	-0.245
0.308	-0.140	2.971	1.529	0.369	136.470	-0.245
0.310	-0.140	2.971	1.504	0.360	136.470	-0.246
0.312	-0.128	2.971	1.520	0.369	135.252	-0.245
0.313	-0.140	2.971	1.512	0.360	135.252	-0.245
0.315	-0.134	2.977	1.512	0.369	134.033	-0.245
0.316	-0.134	2.971	1.504	0.369	134.033	-0.246
0.318	-0.122	2.971	1.504	0.360	135.252	-0.246
0.319	-0.134	2.965	1.496	0.360	135.252	-0.244
0.321	-0.134	2.971	1.480	0.360	135.252	-0.245
0.322	-0.128	2.977	1.496	0.377	134.033	-0.245
0.324	-0.134	2.977	1.496	0.360	134.033	-0.246
0.325	-0.140	2.977	1.480	0.352	135.252	-0.245
0.327	-0.134	2.965	1.488	0.360	134.033	-0.245
0.329	-0.134	2.971	1.471	0.369	132.815	-0.245
0.330	-0.134	2.965	1.480	0.369	135.252	-0.246
0.332	-0.128	2.965	1.471	0.369	137.689	-0.246
0.333	-0.128	2.965	1.471	0.369	141.344	-0.246
0.335	-0.134	2.971	1.471	0.377	151.092	-0.245
0.336	-0.122	2.971	1.463	0.377	155.966	-0.245
0.338	-0.128	2.971	1.463	0.360	163.277	-0.246
0.339	-0.122	2.977	1.447	0.360	165.714	-0.245
0.341	-0.134	2.965	1.447	0.369	166.932	-0.245
0.343	-0.134	2.971	1.447	0.377	163.277	-0.245
0.344	-0.128	2.965	1.455	0.369	164.495	-0.245
0.346	-0.122	2.971	1.455	0.369	163.277	-0.244
0.347	-0.128	2.977	1.439	0.360	162.058	-0.246
0.349	-0.128	2.977	1.439	0.369	162.058	-0.245
0.350	-0.122	2.965	1.439	0.369	160.840	-0.248
0.352	-0.122	2.965	1.439	0.360	160.840	-0.245
0.353	-0.128	2.971	1.430	0.369	159.621	-0.246
0.355	-0.128	2.965	1.439	0.360	162.058	-0.245
0.356	-0.134	2.965	1.439	0.360	160.840	-0.244
0.358	-0.122	2.971	1.422	0.360	159.621	-0.245
0.360	-0.128	2.965	1.422	0.369	158.403	-0.244
0.361	-0.128	2.965	1.414	0.377	159.621	-0.244
0.363	-0.122	2.971	1.414	0.369	158.403	-0.244
0.364	-0.134	2.965	1.414	0.360	158.403	-0.245
0.366	-0.122	2.965	1.406	0.369	159.621	-0.244
0.367	-0.116	2.977	1.398	0.369	157.184	-0.245
0.369	-0.128	2.965	1.406	0.369	157.184	-0.243
0.370	-0.122	2.971	1.406	0.360	158.403	-0.243
0.372	-0.134	2.971	1.398	0.352	158.403	-0.243
0.374	-0.122	2.977	1.398	0.369	157.184	-0.245
0.375	-0.116	2.965	1.381	0.352	157.184	-0.244
0.377	-0.122	2.965	1.398	0.360	155.966	-0.244
0.378	-0.128	2.971	1.389	0.360	154.747	-0.244
0.380	-0.128	2.965	1.389	0.369	155.966	-0.245
0.381	-0.116	2.971	1.381	0.369	155.966	-0.244
0.383	-0.128	2.965	1.381	0.360	155.966	-0.244
0.384	-0.116	2.965	1.381	0.360	155.966	-0.244
0.386	-0.128	2.965	1.381	0.369	154.747	-0.245
0.387	-0.122	2.971	1.373	0.377	155.966	-0.243
0.389	-0.122	2.971	1.365	0.369	155.966	-0.245
0.391	-0.128	2.965	1.365	0.360	154.747	-0.243
0.392	-0.122	2.977	1.381	0.377	154.747	-0.244
0.394	-0.122	2.965	1.373	0.360	154.747	-0.244
0.395	-0.116	2.971	1.348	0.377	155.966	-0.244
0.397	-0.116	2.965	1.348	0.369	153.529	-0.244
0.398	-0.128	2.965	1.357	0.377	153.529	-0.244
0.400	-0.116	2.965	1.348	0.360	152.310	-0.245
0.401	-0.122	2.977	1.348	0.377	153.529	-0.243
0.403	-0.116	2.965	1.348	0.360	151.092	-0.245
0.405	-0.116	2.971	1.348	0.360	152.310	-0.244
0.406	-0.116	2.977	1.332	0.360	151.092	-0.243
0.408	-0.122	2.971	1.340	0.360	151.092	-0.244
0.409	-0.122	2.971	1.332	0.369	151.092	-0.245
0.411	-0.116	2.977	1.332	0.369	151.092	-0.244
0.412	-0.116	2.971	1.340	0.377	151.092	-0.244
0.414	-0.116	2.977	1.324	0.369	152.310	-0.244
0.415	-0.122	2.965	1.324	0.369	151.092	-0.244
0.417	-0.122	2.965	1.332	0.360	151.092	-0.244
0.418	-0.116	2.965	1.316	0.369	148.655	-0.243
0.420	-0.110	2.971	1.324	0.369	148.655	-0.244
0.422	-0.116	2.977	1.316	0.377	149.873	-0.243
0.423	-0.110	2.977	1.316	0.360	147.437	-0.245
0.425	-0.116	2.965	1.307	0.369	149.873	-0.246
0.426	-0.116	2.971	1.307	0.369	148.655	-0.245
0.428	-0.122	2.971	1.299	0.360	148.655	-0.246
0.429	-0.122	2.977	1.299	0.369	149.873	-0.246
0.431	-0.122	2.977	1.299	0.360	148.655	-0.246
0.432	-0.122	2.971	1.299	0.369	147.437	-0.245
0.434	-0.110	2.971	1.283	0.369	148.655	-0.246
0.436	-0.110	2.971	1.283	0.369	149.873	-0.243
0.437	-0.116	2.977	1.291	0.369	146.218	-0.246
0.439	-0.116	2.971	1.283	0.385	147.437	-0.245
0.440	-0.116	2.983	1.283	0.360	146.218	-0.245
0.442	-0.104	2.983	1.267	0.369	146.218	-0.244
0.443	-0.116	2.977	1.267	0.369	147.437	-0.245
0.445	-0.116	2.977	1.267	0.369	147.437	-0.245
0.446	-0.110	2.971	1.267	0.377	146.218	-0.246
0.448	-0.110	2.977	1.267	0.377	146.218	-0.248
0.449	-0.122	2.977	1.258	0.377	146.218	-0.246
0.451	-0.110	2.977	1.250	0.369	146.218	-0.246
0.453	-0.110	2.977	1.275	0.369	147.437	-0.244
0.454	-0.110	2.977	1.258	0.369	145.000	-0.249
0.456	-0.116	2.977	1.250	0.360	146.218	-0.246
0.457	-0.116	2.977	1.258	0.352	145.000	-0.246
0.459	-0.104	2.977	1.242	0.369	143.781	-0.245
0.460	-0.110	2.989	1.242	0.377	142.563	-0.246
0.462	-0.097	2.989	1.234	0.369	143.781	-0.246
0.463	-0.104	2.983	1.234	0.369	145.000	-0.246
0.465	-0.110	2.989	1.242	0.377	145.000	-0.248
0.467	-0.110	2.977	1.234	0.369	142.563	-0.246
0.468	-0.116	2.983	1.234	0.369	141.344	-0.246
0.470	-0.110	2.983	1.234	0.369	145.000	-0.245
0.471	-0.104	2.977	1.217	0.360	141.344	-0.246
0.473	-0.110	2.983	1.226	0.369	145.000	-0.246
0.474	-0.110	2.989	1.226	0.385	142.563	-0.246
0.476	-0.110	2.977	1.217	0.360	141.344	-0.246
0.477	18.697	2.971	1.283	0.369	121.848	-0.255
0.479	48.098	2.983	1.275	0.377	149.873	-0.251
0.480	49.565	2.983	1.307	0.377	135.252	-0.244
0.482	49.656	2.983	1.348	0.369	141.344	-0.245
0.484	49.674	2.983	1.398	0.369	140.126	-0.248
0.485	49.668	2.989	1.430	0.360	140.126	-0.250
0.487	49.668	2.983	1.480	0.369	140.126	-0.245
0.488	49.662	2.983	1.512	0.369	140.126	-0.248
0.490	49.656	2.977	1.553	0.385	141.344	-0.246
0.491	49.656	2.983	1.578	0.369	140.126	-0.245
0.493	49.656	2.983	1.619	0.377	140.126	-0.246
0.494	49.638	2.983	1.652	0.360	140.126	-0.244
0.496	49.638	2.983	1.684	0.377	140.126	-0.248
0.498	49.632	2.983	1.717	0.369	138.907	-0.246
0.499	49.632	2.989	1.750	0.377	140.126	-0.246
0.501	49.626	2.983	1.774	0.369	137.689	-0.245
0.502	49.620	2.989	1.824	0.369	137.689	-0.248
0.504	49.614	2.977	1.848	0.369	137.689	-0.245
0.505	49.614	2.983	1.881	0.360	137.689	-0.248
0.507	49.607	2.983	1.905	0.360	137.689	-0.245
0.508	49.589	2.989	1.946	0.369	135.252	-0.248
0.510	49.595	2.989	1.963	0.377	137.689	-0.250
0.511	49.589	2.989	2.004	0.369	136.470	-0.248
0.513	49.583	2.977	2.028	0.369	137.689	-0.249
0.515	49.583	2.983	2.061	0.377	137.689	-0.248
0.516	41.790	2.971	2.061	0.377	137.689	-0.245
0.518	1.845	2.995	2.053	0.377	120.630	-0.242
0.519	-0.049	2.995	2.036	0.360	140.126	-0.246
0.521	-0.152	2.989	2.036	0.369	137.689	-0.249
0.522	-0.164	2.989	2.028	0.377	135.252	-0.248
0.524	-0.170	2.995	2.020	0.369	137.689	-0.246
0.525	-0.170	2.989	2.012	0.377	136.470	-0.246
0.527	-0.164	2.989	1.996	0.360	136.470	-0.250
0.529	-0.170	2.989	1.979	0.360	136.470	-0.249
0.530	-0.170	2.989	1.979	0.377	143.781	-0.248
0.532	-0.170	2.995	1.971	0.360	157.184	-0.248
0.533	-0.170	2.989	1.971	0.369	162.058	-0.249
0.535	-0.164	2.989	1.955	0.360	165.714	-0.249
0.536	-0.177	2.989	1.946	0.377	166.932	-0.249
0.538	-0.164	2.983	1.946	0.369	165.714	-0.246
0.539	-0.170	2.989	1.930	0.377	162.058	-0.249
0.541	-0.158	2.989	1.930	0.377	160.840	-0.249
0.542	-0.177	2.989	1.914	0.377	159.621	-0.249
0.544	-0.164	2.989	1.914	0.369	162.058	-0.249
0.546	-0.170	2.983	1.905	0.377	159.621	-0.248
0.547	-0.164	2.989	1.914	0.377	159.621	-0.250
0.549	-0.170	2.989	1.905	0.360	160.840	-0.248
0.550	-0.177	2.989	1.897	0.369	159.621	-0.249
0.552	-0.164	2.989	1.881	0.377	160.840	-0.250
0.553	-0.170	2.989	1.889	0.360	159.621	-0.246
0.555	-0.164	2.983	1.873	0.369	159.621	-0.248
0.556	-0.170	2.989	1.873	0.369	158.403	-0.249
0.558	-0.164	2.989	1.881	0.369	157.184	-0.250
0.560	-0.164	2.995	1.864	0.369	158.403	-0.248
0.561	-0.164	2.983	1.856	0.377	158.403	-0.248
0.563	-0.170	2.989	1.856	0.377	158.403	-0.250
0.564	-0.164	2.989	1.848	0.377	158.403	-0.249
0.566	-0.164	2.989	1.848	0.369	159.621	-0.248
0.567	-0.164	2.989	1.832	0.360	157.184	-0.249
0.569	-0.158	2.989	1.832	0.360	158.403	-0.250
0.570	-0.158	2.989	1.832	0.369	154.747	-0.250
0.572	-0.158	3.002	1.815	0.369	155.966	-0.251
0.573	-0.164	2.989	1.824	0.369	155.966	-0.249
0.575	-0.164	2.983	1.824	0.369	154.747	-0.249
0.577	-0.170	2.989	1.815	0.369	158.403	-0.250
0.578	-0.164	2.983	1.799	0.377	155.966	-0.249
0.580	-0.164	2.989	1.815	0.369	154.747	-0.250
0.581	-0.164	2.989	1.807	0.369	154.747	-0.249
0.583	-0.152	2.995	1.791	0.369	157.184	-0.249
0.584	-0.152	2.989	1.791	0.369	154.747	-0.249
0.586	-0.158	2.983	1.783	0.377	154.747	-0.251
0.587	-0.158	2.995	1.783	0.377	153.529	-0.249
0.589	-0.152	2.989	1.774	0.369	152.310	-0.250
0.591	-0.158	2.989	1.766	0.360	154.747	-0.248
0.592	-0.158	2.995	1.774	0.369	152.310	-0.250
0.594	-0.158	2.989	1.774	0.369	153.529	-0.250
0.595	-0.164	2.989	1.766	0.369	151.092	-0.250
0.597	-0.158	2.989	1.758	0.360	153.529	-0.251
0.598	-0.158	2.989	1.766	0.360	152.310	-0.248
0.600	-0.158	2.995	1.758	0.360	153.529	-0.249
0.601	-0.158	2.995	1.750	0.360	151.092	-0.248
0.603	-0.158	2.995	1.742	0.369	149.873	-0.250
0.604	-0.152	2.995	1.733	0.369	152.310	-0.248
0.606	-0.158	2.989	1.742	0.369	151.092	-0.250
0.608	-0.158	2.989	1.733	0.369	152.310	-0.249
0.609	-0.158	2.995	1.725	0.369	151.092	-0.250
0.611	-0.152	2.989	1.725	0.377	152.310	-0.249
0.612	-0.158	2.989	1.725	0.369	149.873	-0.249
0.614	-0.146	3.002	1.717	0.369	149.873	-0.249
0.615	-0.164	2.995	1.709	0.377	148.655	-0.248
0.617	-0.146	3.002	1.717	0.377	149.873	-0.249
0.618	-0.146	3.002	1.701	0.385	148.655	-0.249
0.620	-0.158	2.995	1.701	0.369	149.873	-0.249
0.622	-0.152	3.002	1.701	0.385	148.655	-0.248
0.623	-0.164	3.008	1.692	0.377	146.218	-0.251
0.625	-0.152	2.995	1.692	0.369	148.655	-0.249
0.626	-0.152	3.002	1.692	0.369	148.655	-0.250
0.628	-0.152	2.989	1.692	0.369	149.873	-0.248
0.629	-0.146	3.002	1.676	0.369	147.437	-0.248
0.631	-0.158	2.995	1.668	0.385	147.437	-0.249
0.632	-0.158	2.995	1.676	0.377	143.781	-0.248
0.634	-0.152	3.002	1.652	0.360	147.437	-0.250
0.635	-0.146	3.002	1.676	0.377	146.218	-0.248
0.637	-0.146	3.002	1.660	0.369	146.218	-0.246
0.639	-0.152	3.002	1.652	0.369	147.437	-0.249
0.640	-0.146	2.995	1.652	0.377	146.218	-0.249
0.642	-0.152	2.995	1.660	0.377	146.218	-0.248
0.643	-0.146	3.008	1.652	0.360	146.218	-0.246
0.645	-0.140	2.995	1.652	0.377	146.218	-0.248
0.646	-0.152	2.995	1.635	0.369	143.781	-0.249
0.648	-0.146	2.989	1.643	0.385	145.000	-0.248
0.649	-0.146	3.008	1.627	0.369	145.000	-0.248
0.651	-0.146	2.995	1.635	0.377	143.781	-0.248
0.653	-0.146	3.002	1.635	0.377	145.000	-0.248
0.654	-0.152	3.008	1.619	0.369	146.218	-0.249
0.656	-0.146	3.002	1.619	0.369	143.781	-0.248
0.657	-0.146	2.995	1.619	0.369	142.563	-0.246
0.659	-0.152	3.008	1.611	0.369	143.781	-0.248
0.660	-0.140	2.989	1.611	0.377	142.563	-0.246
0.662	-0.152	3.002	1.594	0.377	143.781	-0.245
0.663	-0.146	3.002	1.611	0.385	143.781	-0.248
0.665	-0.140	3.002	1.602	0.360	143.781	-0.248
0.666	-0.140	2.995	1.611	0.369	142.563	-0.245
0.668	-0.140	2.989	1.586	0.369	141.344	-0.246
0.670	-0.140	2.989	1.586	0.377	141.344	-0.245
0.671	-0.152	2.995	1.594	0.369	140.126	-0.246
0.673	-0.134	2.989	1.586	0.377	143.781	-0.245
0.674	-0.146	2.995	1.586	0.377	141.344	-0.245
0.676	-0.134	2.995	1.586	0.377	141.344	-0.246
0.677	-0.134	3.002	1.578	0.360	140.126	-0.246
0.679	-0.134	2.989	1.578	0.377	140.126	-0.245
0.680	-0.134	2.995	1.578	0.377	140.126	-0.246
0.682	-0.146	2.995	1.570	0.369	138.907	-0.245
0.684	-0.146	2.995	1.561	0.377	138.907	-0.244
0.685	-0.152	2.995	1.561	0.369	140.126	-0.245
0.687	-0.134	2.995	1.561	0.369	140.126	-0.244
0.688	-0.146	2.995	1.561	0.369	138.907	-0.245
0.690	-0.146	2.995	1.553	0.369	140.126	-0.244
0.691	-0.140	2.989	1.553	0.377	138.907	-0.245
0.693	-0.134	2.995	1.545	0.360	140.126	-0.245
0.694	-0.140	2.983	1.537	0.360	138.907	-0.245
0.696	-0.146	2.995	1.537	0.369	138.907	-0.246
0.697	-0.134	2.995	1.529	0.369	140.126	-0.244
0.699	-0.140	2.995	1.529	0.377	138.907	-0.245
0.701	-0.128	2.989	1.529	0.377	137.689	-0.244
0.702	-0.128	3.002	1.529	0.377	136.470	-0.246
0.704	-0.128	2.989	1.529	0.369	137.689	-0.248
0.705	-0.134	2.989	1.520	0.377	136.470	-0.245
0.707	-0.134	2.995	1.520	0.369	137.689	-0.245
0.708	-0.134	2.989	1.529	0.385	136.470	-0.245
0.710	-0.146	2.989	1.512	0.369	137.689	-0.246
0.711	-0.134	2.995	1.496	0.377	137.689	-0.245
0.713	-0.128	3.002	1.504	0.369	137.689	-0.246
0.715	-0.134	2.983	1.504	0.377	135.252	-0.245
0.716	-0.134	2.995	1.504	0.360	136.470	-0.244
0.718	-0.128	2.995	1.496	0.369	134.033	-0.245
0.719	-0.134	2.995	1.496	0.377	136.470	-0.245
